COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ,CONTACT_PERSON_CD,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,INVOICE_REF_NO,INV_TYPE,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,SALE_PRICE,SALE_PRICE_UNIT,SALE_AMT,BUY_PRICE,BUY_PRICE_UNIT,BUY_AMT,INVOICE_RAISED_IN,INVOICE_AMT,NET_PAYABLE_AMT,INV_STATUS,REMARK_1,REMARK_2,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_INSERT_BY,PAY_INSERT_DT,PAY_UPDATE_BY,PAY_UPDATE_DT,PAY_REMARK,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,INSTRUMENT_NO
SILS,27-103 (7327734),2024-2025,1,0,103,0,V,1,null,null,1,null,3,DV003/24-25,18/06/2024 00:00:00,null,I,12,15/05/2024 00:00:00,24/05/2024 00:00:00,05/07/2024 00:00:00,100000,12.138,2,1213800,10.71,2,-1071000,2,1701740,1701740,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,113,18/06/2024 00:00:00,null,null,null,Y,6,18/06/2024 00:00:00,23,18/06/2024 00:00:00,null,null,3,1701740,05/07/2024 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,23,18/06/2024 00:00:00,null,null,null,null,Y,164,18/06/2024 00:00:00,1
SILS,27-67 (7291656),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,100000,9.6,2,960000,12.138,2,-1213800,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-98 (7307219),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,700000,10.915,2,7640500,12.321,2,-8624700,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-288 (7497097),2024-2025,1,0,288,0,V,1,null,null,1,null,16,RDV016/24-25,18/03/2025 00:00:00,null,R,12,23/11/2024 00:00:00,19/02/2025 00:00:00,07/04/2025 00:00:00,10000,14.64,2,146400,13.644,2,-136440,2,655860,655860,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,19/03/2025 00:00:00,null,null,null,Y,6,19/03/2025 00:00:00,23,19/03/2025 00:00:00,null,null,16,null,null,null,null,null,null,null,O,null,null,null,null,null,null,null,null,null,1
SILS,27-176 (7367231),2024-2025,1,0,176,0,V,1,null,null,1,null,7,DV007/24-25,23/09/2024 00:00:00,null,I,12,08/07/2024 00:00:00,16/08/2024 00:00:00,07/10/2024 00:00:00,90000,13.674,2,1230660,12.36,2,-1112400,2,763080,763080,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,23/09/2024 00:00:00,null,null,null,Y,6,23/09/2024 00:00:00,23,23/09/2024 00:00:00,null,null,7,763080,07/10/2024 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,153,23/09/2024 00:00:00,null,null,null,null,Y,164,24/09/2024 00:00:00,1
SILS,27-161 (7355264),2024-2025,1,0,161,0,V,1,null,null,1,null,5,DV005/24-25,20/08/2024 00:00:00,null,I,12,19/06/2024 00:00:00,10/07/2024 00:00:00,09/09/2024 00:00:00,50000,12.778,2,638900,12.71,2,-635500,2,454160,454160,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,20/08/2024 00:00:00,null,null,null,Y,6,20/08/2024 00:00:00,23,20/08/2024 00:00:00,null,null,5,454160,10/09/2024 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,201,20/08/2024 00:00:00,null,null,null,null,Y,164,23/08/2024 00:00:00,1
SILS,27-230 (7408629),2024-2025,1,0,230,0,V,1,null,null,1,null,9,DV009/24-25,17/10/2024 00:00:00,null,I,12,16/08/2024 00:00:00,11/09/2024 00:00:00,07/11/2024 00:00:00,500000,14.975,2,7487500,13.109,2,-6554500,2,951500,951500,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,17/10/2024 00:00:00,null,null,null,Y,6,17/10/2024 00:00:00,23,17/10/2024 00:00:00,null,null,9,951500,07/11/2024 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,46,17/10/2024 00:00:00,null,null,null,null,Y,164,22/10/2024 00:00:00,1
SILS,27-231 (7408629),2024-2025,1,0,231,0,V,1,null,null,1,null,11,DV011/24-25,19/11/2024 00:00:00,null,I,12,16/08/2024 00:00:00,16/10/2024 00:00:00,06/12/2024 00:00:00,500000,14.975,2,7487500,13.579,2,-6789500,2,783500,783500,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,113,19/11/2024 00:00:00,null,null,null,Y,6,19/11/2024 00:00:00,113,19/11/2024 00:00:00,null,null,11,783500,06/12/2024 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,113,19/11/2024 00:00:00,null,null,null,null,Y,164,21/11/2024 00:00:00,1
SILS,27-232 (7408629),2024-2025,1,0,232,0,V,1,null,null,1,null,14,DV014/24-25,18/12/2024 00:00:00,null,I,12,16/08/2024 00:00:00,16/11/2024 00:00:00,08/01/2025 00:00:00,500000,14.975,2,7487500,14.877,2,-7438500,2,583490,583490,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,18/12/2024 00:00:00,null,null,null,Y,6,18/12/2024 00:00:00,23,18/12/2024 00:00:00,null,null,14,583490,08/01/2025 00:00:00,164,27/01/2025 00:00:00,null,null,null,O,46,18/12/2024 00:00:00,null,null,null,null,Y,164,18/12/2024 00:00:00,1
SILS,27-233 (7408629),2024-2025,1,0,233,0,V,1,null,null,1,null,16,DV016/24-25,15/01/2025 00:00:00,null,I,12,16/08/2024 00:00:00,13/12/2024 00:00:00,07/02/2025 00:00:00,500000,14.975,2,7487500,14.129,2,-7064500,2,722440,722440,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,17/01/2025 00:00:00,null,null,null,Y,6,17/01/2025 00:00:00,23,17/01/2025 00:00:00,null,null,16,722440,07/02/2025 00:00:00,164,12/02/2025 00:00:00,null,null,null,O,113,17/01/2025 00:00:00,null,null,null,null,Y,164,17/01/2025 00:00:00,1
SILS,27-234 (7408629),2024-2025,1,0,234,0,V,1,null,null,1,null,18,DV018/24-25,15/02/2025 00:00:00,null,I,12,16/08/2024 00:00:00,20/01/2025 00:00:00,07/03/2025 00:00:00,500000,14.975,2,7487500,14.95,2,-7475000,2,2513700,2513700,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,18/02/2025 00:00:00,null,null,null,Y,6,18/02/2025 00:00:00,23,18/02/2025 00:00:00,null,null,18,2513700,07/03/2025 00:00:00,201,27/03/2025 00:00:00,null,null,null,O,46,18/02/2025 00:00:00,null,null,null,null,Y,164,20/02/2025 00:00:00,1
