COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,INVOICE_TYPE,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT
VIGASLD,2023-2024,85,IT0085/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-85.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,85,IT0085/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-85.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,85,IT0085/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-85.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,86,IT0086/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-86.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,86,IT0086/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-86.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,86,IT0086/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-86.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,87,IT0087/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-87.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,87,IT0087/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-87.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,87,IT0087/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-87.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,88,IT0088/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-88.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,88,IT0088/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-88.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,88,IT0088/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-88.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,89,IT0089/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-89.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,89,IT0089/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-89.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,89,IT0089/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-89.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,90,IT0090/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-90.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,90,IT0090/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-90.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,90,IT0090/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-90.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,91,IT0091/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-91.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,91,IT0091/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-91.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,91,IT0091/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-91.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,92,IT0092/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-92.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,92,IT0092/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-92.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,92,IT0092/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-92.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,93,IT0093/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-93.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,93,IT0093/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-93.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,93,IT0093/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-93.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,94,IT0094/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-94.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,94,IT0094/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-94.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,94,IT0094/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-94.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,95,IT0095/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-95.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,95,IT0095/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-95.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,95,IT0095/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-95.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,96,IT0096/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-96.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,96,IT0096/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-96.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,96,IT0096/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-96.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,97,IT0097/23-24,LP,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-97.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,97,IT0097/23-24,LP,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-97.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
VIGASLD,2023-2024,97,IT0097/23-24,LP,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-97.pdf,46,27/11/2023 00:00:00,null,null,null,null,null
KUTCHCL,2024-2025,1,IT0001/24-25,LP,D,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-1.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,1,IT0001/24-25,LP,O,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-1.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,1,IT0001/24-25,LP,T,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-1.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,2,IT0002/24-25,LP,D,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-2.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,2,IT0002/24-25,LP,O,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-2.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,2,IT0002/24-25,LP,T,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-2.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,3,IT0003/24-25,LP,D,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-3.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,3,IT0003/24-25,LP,O,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-3.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,3,IT0003/24-25,LP,T,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-3.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,4,IT0004/24-25,LP,D,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-4.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,4,IT0004/24-25,LP,O,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-4.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,4,IT0004/24-25,LP,T,INVOICE-11122024-KUTCHCL-KCL_Mundra-I-4.pdf,201,11/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/12/2024 00:00:00
KUTCHCL,2024-2025,7,IT0007/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-7.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,7,IT0007/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-7.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,7,IT0007/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-7.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,8,IT0008/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-8.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,8,IT0008/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-8.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,8,IT0008/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-8.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,9,IT0009/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-9.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,9,IT0009/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-9.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,9,IT0009/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-9.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,10,IT0010/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-10.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,10,IT0010/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-10.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,10,IT0010/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-10.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,11,IT0011/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-11.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,11,IT0011/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-11.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,11,IT0011/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-11.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,12,IT0012/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-12.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,12,IT0012/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-12.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,12,IT0012/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-12.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,13,IT0013/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-13.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,13,IT0013/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-13.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,13,IT0013/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-13.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,14,IT0014/24-25,LP,D,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-14.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,14,IT0014/24-25,LP,O,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-14.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,14,IT0014/24-25,LP,T,INVOICE-20122024-KUTCHCL-KCL_Mundra-I-14.pdf,201,20/12/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,20/12/2024 00:00:00
KUTCHCL,2024-2025,15,IT0015/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-15.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,15,IT0015/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-15.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,15,IT0015/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-15.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,16,IT0016/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-16.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,16,IT0016/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-16.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,16,IT0016/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-16.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,17,IT0017/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-17.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,17,IT0017/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-17.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,17,IT0017/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-17.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,18,IT0018/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-18.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,18,IT0018/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-18.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,18,IT0018/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-18.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,19,IT0019/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-19.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,19,IT0019/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-19.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,19,IT0019/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-19.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,20,IT0020/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-20.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,20,IT0020/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-20.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,20,IT0020/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-20.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,21,IT0021/24-25,LP,D,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-21.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,21,IT0021/24-25,LP,O,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-21.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2024-2025,21,IT0021/24-25,LP,T,INVOICE-24022025-KUTCHCL-KCL_Mundra-I-21.pdf,46,24/02/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/02/2025 00:00:00
KUTCHCL,2025-2026,1,2TLPGJ0001/25-26,LP,D,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-1.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,25/04/2025 00:00:00
KUTCHCL,2025-2026,1,2TLPGJ0001/25-26,LP,O,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-1.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,25/04/2025 00:00:00
KUTCHCL,2025-2026,1,2TLPGJ0001/25-26,LP,T,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-1.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,25/04/2025 00:00:00
KUTCHCL,2025-2026,2,2TLPGJ0002/25-26,LP,D,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-2.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,2,2TLPGJ0002/25-26,LP,O,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-2.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,2,2TLPGJ0002/25-26,LP,T,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-2.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,3,2TLPGJ0003/25-26,LP,D,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-3.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,3,2TLPGJ0003/25-26,LP,O,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-3.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,3,2TLPGJ0003/25-26,LP,T,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-3.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,4,2TLPGJ0004/25-26,LP,D,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-4.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,4,2TLPGJ0004/25-26,LP,O,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-4.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,4,2TLPGJ0004/25-26,LP,T,INVOICE-25042025-KUTCHCL-KCL_Mundra-I-4.pdf,null,null,null,null,null,null,null
KUTCHCL,2025-2026,5,2TLPGJ0005/25-26,LP,D,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-5.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,5,2TLPGJ0005/25-26,LP,O,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-5.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,5,2TLPGJ0005/25-26,LP,T,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-5.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,6,2TLPGJ0006/25-26,LP,D,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-6.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,6,2TLPGJ0006/25-26,LP,O,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-6.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,6,2TLPGJ0006/25-26,LP,T,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-6.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,7,2TLPGJ0007/25-26,LP,D,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-7.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,7,2TLPGJ0007/25-26,LP,O,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-7.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,7,2TLPGJ0007/25-26,LP,T,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-7.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,8,2TLPGJ0008/25-26,LP,D,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-8.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,8,2TLPGJ0008/25-26,LP,O,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-8.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
KUTCHCL,2025-2026,8,2TLPGJ0008/25-26,LP,T,INVOICE-06052025-KUTCHCL-KCL_Mundra-I-8.pdf,201,06/05/2025 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,06/05/2025 00:00:00
