COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,SEQ_NO,PAY_RECV_DT,PAY_RECV_AMT,PAY_REMARK,ENT_BY,ENT_DT
S,S0199/22-23,null,null,1,06/01/2023 00:00:00,8631427.31,null,128,06/01/2023 00:00:00
S,DMH009/22-23,null,null,1,06/01/2023 00:00:00,104290.18,null,128,06/01/2023 00:00:00
L,S0203/22-23,null,null,1,06/01/2023 00:00:00,87843097.13,null,128,06/01/2023 00:00:00
C,L00162/22-23,null,null,1,06/01/2023 00:00:00,98268021.7,null,128,06/01/2023 00:00:00
L,S0204/22-23,null,null,1,05/01/2023 00:00:00,61123507.46,null,128,05/01/2023 00:00:00
S,SMH0140/22-23,null,null,1,04/01/2023 00:00:00,9920050.31,null,128,04/01/2023 00:00:00
C,L00161/22-23,null,null,1,02/01/2023 00:00:00,6867518,null,128,02/01/2023 00:00:00
E,L00159/22-23,null,null,1,02/01/2023 00:00:00,197401792,null,128,02/01/2023 00:00:00
S,DMH006/22-23,null,null,1,02/01/2023 00:00:00,290937.4,null,128,02/01/2023 00:00:00
S,DMH004/22-23,null,null,1,02/01/2023 00:00:00,21348208.3,null,128,02/01/2023 00:00:00
S,DMH002/22-23,null,null,1,02/01/2023 00:00:00,956548.99,null,128,02/01/2023 00:00:00
S,S0196/22-23,null,null,1,02/01/2023 00:00:00,95640831.71,null,128,02/01/2023 00:00:00
S,S0192/22-23,null,null,1,27/12/2022 00:00:00,4845977.12,null,128,27/12/2022 00:00:00
S,S0191/22-23,null,null,1,27/12/2022 00:00:00,6592791.25,null,128,27/12/2022 00:00:00
C,L00154/22-23,null,null,1,26/12/2022 00:00:00,28954882.58,null,128,26/12/2022 00:00:00
S,S0183/22-23,null,null,1,26/12/2022 00:00:00,23873605.21,null,128,26/12/2022 00:00:00
L,S0186/22-23,null,null,1,26/12/2022 00:00:00,138971308.16,null,128,26/12/2022 00:00:00
L,SMH0127/22-23,null,null,1,26/12/2022 00:00:00,10517090.73,null,128,26/12/2022 00:00:00
L,SMH0129/22-23,null,null,1,26/12/2022 00:00:00,231860696.89,null,128,26/12/2022 00:00:00
L,S0185/22-23,null,null,1,26/12/2022 00:00:00,522550596.22,null,128,26/12/2022 00:00:00
L,S0187/22-23,null,null,1,23/12/2022 00:00:00,139937870.41,null,128,23/12/2022 00:00:00
L,S0189/22-23,null,null,1,23/12/2022 00:00:00,74147703.96,null,128,23/12/2022 00:00:00
S,D022/22-23,null,null,1,23/12/2022 00:00:00,702636.43,null,128,23/12/2022 00:00:00
S,S0194/22-23,null,null,1,23/12/2022 00:00:00,82767149.34,null,128,23/12/2022 00:00:00
S,SMH0128/22-23,null,null,1,23/12/2022 00:00:00,56415660.2,null,128,23/12/2022 00:00:00
S,S0184/22-23,null,null,1,22/12/2022 00:00:00,5978213.26,null,128,22/12/2022 00:00:00
L,SMH0123/22-23,null,null,1,22/12/2022 00:00:00,245915098.34,null,128,22/12/2022 00:00:00
S,SMH0126/22-23,null,null,1,21/12/2022 00:00:00,11353722.61,null,128,21/12/2022 00:00:00
S,S0195/22-23,null,null,1,21/12/2022 00:00:00,6534484.87,null,128,21/12/2022 00:00:00
S,DMH007/22-23,null,null,1,21/12/2022 00:00:00,34053.86,null,128,21/12/2022 00:00:00
S,S0182/22-23,null,null,1,21/12/2022 00:00:00,147572875.69,null,128,21/12/2022 00:00:00
L,S0188/22-23,null,null,1,21/12/2022 00:00:00,93651684.46,null,128,21/12/2022 00:00:00
L,S0190/22-23,null,null,1,21/12/2022 00:00:00,186989273.97,null,128,21/12/2022 00:00:00
S,S0193/22-23,null,null,1,21/12/2022 00:00:00,883502.56,null,128,21/12/2022 00:00:00
S,SMH0121/22-23,null,null,1,21/12/2022 00:00:00,23527638.1,null,128,21/12/2022 00:00:00
S,SMH0122/22-23,null,null,1,21/12/2022 00:00:00,4833983.11,null,128,21/12/2022 00:00:00
C,L00158/22-23,null,null,1,21/12/2022 00:00:00,78610686.8,null,128,21/12/2022 00:00:00
S,SMH0130/22-23,null,null,1,21/12/2022 00:00:00,1773644.24,null,128,21/12/2022 00:00:00
B,L00145/22-23,null,null,1,20/12/2022 00:00:00,81103916.6,null,128,20/12/2022 00:00:00
K,SMH0120/22-23,null,null,1,13/12/2022 00:00:00,665543.5,null,128,13/12/2022 00:00:00
K,SMH0118/22-23,null,null,1,09/12/2022 00:00:00,665543.5,null,128,09/12/2022 00:00:00
K,SMH0119/22-23,null,null,1,09/12/2022 00:00:00,665543.5,null,128,09/12/2022 00:00:00
K,S0181/22-23,null,null,1,09/12/2022 00:00:00,450738.4,null,128,09/12/2022 00:00:00
L,SMH0116/22-23,null,null,1,08/12/2022 00:00:00,10394567.7,null,128,08/12/2022 00:00:00
L,S0176/22-23,null,null,1,08/12/2022 00:00:00,155765102.68,null,128,08/12/2022 00:00:00
L,S0177/22-23,null,null,1,08/12/2022 00:00:00,883276784.79,null,128,08/12/2022 00:00:00
L,S0173/22-23,null,null,1,08/12/2022 00:00:00,27801053.97,null,128,08/12/2022 00:00:00
L,S0179/22-23,null,null,1,08/12/2022 00:00:00,735603000.01,null,128,08/12/2022 00:00:00
S,SMH0117/22-23,null,null,1,07/12/2022 00:00:00,90300957.98,null,128,07/12/2022 00:00:00
S,S0169/22-23,null,null,1,07/12/2022 00:00:00,8896869.45,null,128,07/12/2022 00:00:00
S,S0175/22-23,null,null,1,07/12/2022 00:00:00,12811928.51,null,128,07/12/2022 00:00:00
S,S0171/22-23,null,null,1,07/12/2022 00:00:00,90048964.24,null,128,07/12/2022 00:00:00
S,SMH0115/22-23,null,null,1,07/12/2022 00:00:00,13143365.55,null,128,07/12/2022 00:00:00
S,S0180/22-23,null,null,1,07/12/2022 00:00:00,2787675.17,null,128,07/12/2022 00:00:00
S,S0170/22-23,null,null,1,07/12/2022 00:00:00,345040813.54,null,128,07/12/2022 00:00:00
S,D021/22-23,null,null,1,07/12/2022 00:00:00,548422.66,null,128,07/12/2022 00:00:00
L,SMH0111/22-23,null,null,1,07/12/2022 00:00:00,242999050.24,null,128,07/12/2022 00:00:00
S,SMH0114/22-23,null,null,1,07/12/2022 00:00:00,28303281.54,null,128,07/12/2022 00:00:00
L,SMH0109/22-23,null,null,1,07/12/2022 00:00:00,96219645.54,null,128,07/12/2022 00:00:00
L,SMH0110/22-23,null,null,1,07/12/2022 00:00:00,27852947.67,null,128,07/12/2022 00:00:00
K,S0164/22-23,null,null,1,06/12/2022 00:00:00,809585,null,128,06/12/2022 00:00:00
K,SMH0106/22-23,null,null,1,06/12/2022 00:00:00,2315476,null,128,06/12/2022 00:00:00
K,SMH0107/22-23,null,null,1,06/12/2022 00:00:00,3473214,null,128,06/12/2022 00:00:00
K,SMH0108/22-23,null,null,1,06/12/2022 00:00:00,1157738,null,128,06/12/2022 00:00:00
K,S0161/22-23,null,null,1,06/12/2022 00:00:00,3122685,null,128,06/12/2022 00:00:00
K,S0152/22-23,null,null,1,06/12/2022 00:00:00,4585808,null,128,06/12/2022 00:00:00
K,S0162/22-23,null,null,1,06/12/2022 00:00:00,917161.6,null,128,06/12/2022 00:00:00
K,S0163/22-23,null,null,1,06/12/2022 00:00:00,3725969,null,128,06/12/2022 00:00:00
K,S0159/22-23,null,null,1,06/12/2022 00:00:00,917161.6,null,128,06/12/2022 00:00:00
L,S0167/22-23,null,null,1,06/12/2022 00:00:00,32568135.35,null,128,06/12/2022 00:00:00
L,S0178/22-23,null,null,1,06/12/2022 00:00:00,22610481.78,null,128,06/12/2022 00:00:00
L,S0165/22-23,null,null,1,06/12/2022 00:00:00,46158463.31,null,128,06/12/2022 00:00:00
L,S0168/22-23,null,null,1,06/12/2022 00:00:00,33469926.31,null,128,06/12/2022 00:00:00
S,S0174/22-23,null,null,1,06/12/2022 00:00:00,1650994.95,null,128,06/12/2022 00:00:00
L,S0166/22-23,null,null,1,06/12/2022 00:00:00,44222825.38,null,128,06/12/2022 00:00:00
L,S0172/22-23,null,null,1,06/12/2022 00:00:00,9848766.81,null,128,06/12/2022 00:00:00
K,S0158/22-23,null,null,1,06/12/2022 00:00:00,3725969,null,128,06/12/2022 00:00:00
K,S0157/22-23,null,null,1,06/12/2022 00:00:00,5674937.4,null,128,06/12/2022 00:00:00
K,S0156/22-23,null,null,1,06/12/2022 00:00:00,917161.6,null,128,06/12/2022 00:00:00
K,S0160/22-23,null,null,1,06/12/2022 00:00:00,3725969,null,128,06/12/2022 00:00:00
S,SMH0113/22-23,null,null,1,06/12/2022 00:00:00,14550548.17,null,128,06/12/2022 00:00:00
S,SMH0112/22-23,null,null,1,06/12/2022 00:00:00,24857045.7,null,128,06/12/2022 00:00:00
L,S0154/22-23,null,null,1,05/12/2022 00:00:00,24250860.73,null,128,05/12/2022 00:00:00
B,L00151/22-23,null,null,1,05/12/2022 00:00:00,1196492.8,null,128,05/12/2022 00:00:00
C,L00152/22-23,null,null,1,05/12/2022 00:00:00,79320549.18,null,128,05/12/2022 00:00:00
C,L00153/22-23,null,null,1,05/12/2022 00:00:00,6791862,null,128,05/12/2022 00:00:00
L,S0155/22-23,null,null,1,05/12/2022 00:00:00,47224878.16,null,128,05/12/2022 00:00:00
L,S0153/22-23,null,null,1,05/12/2022 00:00:00,47402458.23,null,128,05/12/2022 00:00:00
B,L00148/22-23,null,null,1,30/11/2022 00:00:00,3659080.4,null,128,30/11/2022 00:00:00
L,S0147/22-23,null,null,1,30/11/2022 00:00:00,36028330.15,null,128,30/11/2022 00:00:00
L,S0150/22-23,null,null,1,29/11/2022 00:00:00,43681270.78,null,128,29/11/2022 00:00:00
L,S0148/22-23,null,null,1,29/11/2022 00:00:00,37476250.18,null,128,29/11/2022 00:00:00
L,S0149/22-23,null,null,1,29/11/2022 00:00:00,21742456.79,null,128,29/11/2022 00:00:00
L,S0151/22-23,null,null,1,29/11/2022 00:00:00,49955411.38,null,128,29/11/2022 00:00:00
B,L00146/22-23,null,null,1,29/11/2022 00:00:00,10765900.02,null,128,29/11/2022 00:00:00
S,D020/22-23,null,null,1,25/11/2022 00:00:00,292419.51,null,128,25/11/2022 00:00:00
L,SMH0100/22-23,null,null,1,25/11/2022 00:00:00,10339557.36,null,128,25/11/2022 00:00:00
L,SMH0101/22-23,null,null,1,25/11/2022 00:00:00,241689804.14,null,128,25/11/2022 00:00:00
L,S0137/22-23,null,null,1,25/11/2022 00:00:00,2342627332.84,null,128,25/11/2022 00:00:00
L,S0136/22-23,null,null,1,25/11/2022 00:00:00,511490362.93,null,128,25/11/2022 00:00:00
L,S0145/22-23,null,null,1,25/11/2022 00:00:00,80909362.56,null,0,25/11/2022 00:00:00
L,S0139/22-23,null,null,1,25/11/2022 00:00:00,75155306.67,null,0,25/11/2022 00:00:00
L,S0138/22-23,null,null,1,25/11/2022 00:00:00,78648646.57,null,0,25/11/2022 00:00:00
L,S0142/22-23,null,null,1,25/11/2022 00:00:00,72579117.89,null,0,25/11/2022 00:00:00
L,S0144/22-23,null,null,1,25/11/2022 00:00:00,85036227.6,null,0,25/11/2022 00:00:00
L,S0140/22-23,null,null,1,25/11/2022 00:00:00,27860406.8,null,0,25/11/2022 00:00:00
L,S0141/22-23,null,null,1,25/11/2022 00:00:00,93157805.18,null,0,25/11/2022 00:00:00
L,S0143/22-23,null,null,1,25/11/2022 00:00:00,46105274.59,null,0,25/11/2022 00:00:00
L,S0134/22-23,null,null,1,25/11/2022 00:00:00,160450383.06,null,128,25/11/2022 00:00:00
L,S0133/22-23,null,null,1,25/11/2022 00:00:00,1027716394.06,null,128,25/11/2022 00:00:00
S,S0135/22-23,null,null,1,25/11/2022 00:00:00,102175596.57,null,128,25/11/2022 00:00:00
S,S0129/22-23,null,null,1,25/11/2022 00:00:00,3044794.38,null,128,25/11/2022 00:00:00
S,SMH0096/22-23,null,null,1,25/11/2022 00:00:00,89865780.48,null,128,25/11/2022 00:00:00
S,S0128/22-23,null,null,1,25/11/2022 00:00:00,99624131.49,null,128,25/11/2022 00:00:00
S,SMH0102/22-23,null,null,1,25/11/2022 00:00:00,28328771.32,null,128,25/11/2022 00:00:00
C,L00144/22-23,null,null,1,25/11/2022 00:00:00,72633844.64,null,128,25/11/2022 00:00:00
S,S0146/22-23,null,null,1,25/11/2022 00:00:00,306343849.98,null,128,25/11/2022 00:00:00
E,L00094/22-23,null,null,1,25/11/2022 00:00:00,189846540.8,null,128,25/11/2022 00:00:00
S,S0130/22-23,null,null,1,25/11/2022 00:00:00,10151903.71,null,128,25/11/2022 00:00:00
S,SMH0103/22-23,null,null,1,25/11/2022 00:00:00,95383574.5,null,128,25/11/2022 00:00:00
C,L00143/22-23,null,null,1,25/11/2022 00:00:00,81016877.92,null,128,25/11/2022 00:00:00
S,S0132/22-23,null,null,1,21/11/2022 00:00:00,5597736.05,null,128,21/11/2022 00:00:00
S,DMH005/22-23,null,null,1,21/11/2022 00:00:00,2102.25,null,128,21/11/2022 00:00:00
S,SMH0097/22-23,null,null,1,21/11/2022 00:00:00,12873571.91,null,128,21/11/2022 00:00:00
S,S0131/22-23,null,null,1,21/11/2022 00:00:00,8633213.93,null,128,21/11/2022 00:00:00
E,L00139/22-23,null,null,1,21/11/2022 00:00:00,196400780.8,null,128,21/11/2022 00:00:00
S,SMH0098/22-23,null,null,1,21/11/2022 00:00:00,20690109.55,null,128,21/11/2022 00:00:00
S,SMH0099/22-23,null,null,1,21/11/2022 00:00:00,10321716.21,null,128,21/11/2022 00:00:00
C,L00142/22-23,null,null,1,16/11/2022 00:00:00,80586053.04,null,128,16/11/2022 00:00:00
K,SMH0094/22-23,null,null,1,16/11/2022 00:00:00,12189200,null,128,16/11/2022 00:00:00
K,SMH0095/22-23,null,null,1,16/11/2022 00:00:00,12189200,null,128,16/11/2022 00:00:00
S,SMH0093/22-23,null,null,1,14/11/2022 00:00:00,912902726.12,null,128,14/11/2022 00:00:00
C,L00140/22-23,null,null,1,11/11/2022 00:00:00,67612107.84,null,128,11/11/2022 00:00:00
C,L00141/22-23,null,null,1,11/11/2022 00:00:00,147585365.36,null,128,11/11/2022 00:00:00
C,L00138/22-23,null,null,1,10/11/2022 00:00:00,7227770,null,128,10/11/2022 00:00:00
L,S0127/22-23,null,null,1,10/11/2022 00:00:00,4069873945.14,null,128,10/11/2022 00:00:00
S,S0123/22-23,null,null,1,10/11/2022 00:00:00,6694704.19,null,128,10/11/2022 00:00:00
K,S0094/22-23,null,null,1,09/11/2022 00:00:00,35755622.54,null,128,09/11/2022 00:00:00
S,D003/22-23,null,null,1,09/11/2022 00:00:00,188134.35,null,128,09/11/2022 00:00:00
K,S0086/22-23,null,null,1,09/11/2022 00:00:00,39005079.29,null,128,09/11/2022 00:00:00
S,SMH0088/22-23,null,null,1,08/11/2022 00:00:00,18295314.18,null,128,08/11/2022 00:00:00
L,SMH0089/22-23,null,null,1,08/11/2022 00:00:00,261547695.06,null,164,08/11/2022 00:00:00
L,S0124/22-23,null,null,1,08/11/2022 00:00:00,367031833.68,null,164,08/11/2022 00:00:00
S,DMH003/22-23,null,null,1,08/11/2022 00:00:00,172809.67,null,128,08/11/2022 00:00:00
L,S0120/22-23,null,null,1,08/11/2022 00:00:00,4199415.93,null,164,08/11/2022 00:00:00
L,SMH0092/22-23,null,null,1,08/11/2022 00:00:00,11186224.09,null,164,08/11/2022 00:00:00
L,S0119/22-23,null,null,1,08/11/2022 00:00:00,140111952.08,null,164,08/11/2022 00:00:00
S,S0121/22-23,null,null,1,08/11/2022 00:00:00,9716523.95,null,128,08/11/2022 00:00:00
S,SMH0091/22-23,null,null,1,08/11/2022 00:00:00,11745145.29,null,128,08/11/2022 00:00:00
S,D019/22-23,null,null,1,07/11/2022 00:00:00,311754.96,null,128,07/11/2022 00:00:00
S,SMH0090/22-23,null,null,1,07/11/2022 00:00:00,81533199.93,null,128,07/11/2022 00:00:00
S,S0122/22-23,null,null,1,07/11/2022 00:00:00,110547857.08,null,128,07/11/2022 00:00:00
S,S0125/22-23,null,null,1,07/11/2022 00:00:00,1958346.99,null,128,07/11/2022 00:00:00
K,S0118/22-23,null,null,1,04/11/2022 00:00:00,275741.2,null,128,04/11/2022 00:00:00
S,SMH0087/22-23,null,null,2,04/11/2022 00:00:00,868118504.17,null,128,04/11/2022 00:00:00
K,S0117/22-23,null,null,1,04/11/2022 00:00:00,1102964.8,null,128,04/11/2022 00:00:00
S,SMH0087/22-23,null,null,1,04/11/2022 00:00:00,868118504.17,null,128,04/11/2022 00:00:00
S,S0126/22-23,null,null,1,04/11/2022 00:00:00,15159957.58,null,128,04/11/2022 00:00:00
K,S0111/22-23,null,null,1,04/11/2022 00:00:00,2954696.2,null,128,04/11/2022 00:00:00
K,S0110/22-23,null,null,1,04/11/2022 00:00:00,1477362.89,null,128,04/11/2022 00:00:00
K,S0113/22-23,null,null,1,01/11/2022 00:00:00,7386888.45,null,128,01/11/2022 00:00:00
K,S0115/22-23,null,null,1,01/11/2022 00:00:00,1127200,null,128,01/11/2022 00:00:00
K,S0114/22-23,null,null,1,01/11/2022 00:00:00,2818560,null,128,01/11/2022 00:00:00
K,S0116/22-23,null,null,1,01/11/2022 00:00:00,1654447.2,null,128,01/11/2022 00:00:00
K,S0112/22-23,null,null,1,01/11/2022 00:00:00,2954755.38,null,128,01/11/2022 00:00:00
K,S0108/22-23,null,null,1,31/10/2022 00:00:00,754990,null,128,31/10/2022 00:00:00
K,S0109/22-23,null,null,1,31/10/2022 00:00:00,4299094.49,null,128,31/10/2022 00:00:00
C,L00132/22-23,null,null,1,28/10/2022 00:00:00,164903664.88,null,164,28/10/2022 00:00:00
C,L00131/22-23,null,null,1,28/10/2022 00:00:00,52988530.8,null,164,28/10/2022 00:00:00
L,SMH0086/22-23,null,null,1,27/10/2022 00:00:00,10474582.74,null,164,27/10/2022 00:00:00
L,S0101/22-23,null,null,1,25/10/2022 00:00:00,346407018,null,28,25/10/2022 00:00:00
C,L00129/22-23,null,null,1,21/10/2022 00:00:00,62698318.56,null,164,21/10/2022 00:00:00
L,SMH0084/22-23,null,null,1,21/10/2022 00:00:00,246717507.51,null,164,21/10/2022 00:00:00
S,SMH0081/22-23,null,null,1,21/10/2022 00:00:00,40066695.57,null,164,21/10/2022 00:00:00
S,S0104/22-23,null,null,1,21/10/2022 00:00:00,12395414.35,null,164,21/10/2022 00:00:00
C,L00133/22-23,null,null,1,21/10/2022 00:00:00,12115478,null,164,21/10/2022 00:00:00
S,S0103/22-23,null,null,1,21/10/2022 00:00:00,8858438.98,null,164,21/10/2022 00:00:00
L,SMH0085/22-23,null,null,1,21/10/2022 00:00:00,25846808.01,null,164,21/10/2022 00:00:00
S,S0099/22-23,null,null,1,21/10/2022 00:00:00,106057627.6,null,164,21/10/2022 00:00:00
S,D018/22-23,null,null,1,21/10/2022 00:00:00,243121.55,null,164,21/10/2022 00:00:00
L,S0097/22-23,null,null,1,21/10/2022 00:00:00,4414389609.73,null,164,21/10/2022 00:00:00
L,S0102/22-23,null,null,1,21/10/2022 00:00:00,4572390.57,null,164,21/10/2022 00:00:00
S,SMH0082/22-23,null,null,1,20/10/2022 00:00:00,17283777.68,null,128,20/10/2022 00:00:00
S,SMH0067/22-23,null,null,1,20/10/2022 00:00:00,9573778.7,null,128,20/10/2022 00:00:00
B,L00134/22-23,null,null,1,20/10/2022 00:00:00,543694.94,null,164,20/10/2022 00:00:00
C,L00130/22-23,null,null,1,20/10/2022 00:00:00,4737326.8,null,164,20/10/2022 00:00:00
S,S0105/22-23,null,null,1,20/10/2022 00:00:00,1676408.93,null,164,20/10/2022 00:00:00
S,S0106/22-23,null,null,1,20/10/2022 00:00:00,1266058.03,null,164,20/10/2022 00:00:00
S,S0107/22-23,null,null,1,20/10/2022 00:00:00,552797.21,null,164,20/10/2022 00:00:00
S,SMH0083/22-23,null,null,1,20/10/2022 00:00:00,15325836.27,null,128,20/10/2022 00:00:00
S,S0100/22-23,null,null,1,20/10/2022 00:00:00,2507527.69,null,128,20/10/2022 00:00:00
C,L00116/22-23,null,null,1,19/10/2022 00:00:00,3020666,null,128,19/10/2022 00:00:00
L,S0098/22-23,null,null,1,19/10/2022 00:00:00,118606010.14,null,128,19/10/2022 00:00:00
S,SMH0071/22-23,null,null,1,17/10/2022 00:00:00,2087283.89,null,128,17/10/2022 00:00:00
B,L00128/22-23,null,null,1,17/10/2022 00:00:00,2088073.74,null,128,17/10/2022 00:00:00
S,SMH0070/22-23,null,null,1,17/10/2022 00:00:00,2087283.89,null,128,17/10/2022 00:00:00
S,SMH0069/22-23,null,null,1,17/10/2022 00:00:00,2087283.89,null,128,17/10/2022 00:00:00
C,L00113/22-23,null,null,1,14/10/2022 00:00:00,103751275.2,null,128,14/10/2022 00:00:00
B,L00117/22-23,null,null,1,14/10/2022 00:00:00,10966986.04,null,128,14/10/2022 00:00:00
B,L00125/22-23,null,null,1,14/10/2022 00:00:00,3667622.14,null,128,14/10/2022 00:00:00
C,L00115/22-23,null,null,1,14/10/2022 00:00:00,1188573.56,null,128,14/10/2022 00:00:00
S,D017/22-23,null,null,1,14/10/2022 00:00:00,249414.84,null,128,14/10/2022 00:00:00
C,L00114/22-23,null,null,1,14/10/2022 00:00:00,160774729.36,null,128,14/10/2022 00:00:00
L,SMH0072/22-23,null,null,1,11/10/2022 00:00:00,7023643.39,null,128,11/10/2022 00:00:00
K,SMH0077/22-23,null,null,1,11/10/2022 00:00:00,54444240,null,128,11/10/2022 00:00:00
K,SMH0080/22-23,null,null,1,11/10/2022 00:00:00,216823260.14,null,128,11/10/2022 00:00:00
K,SMH0053/22-23,null,null,1,11/10/2022 00:00:00,216484229.86,null,128,11/10/2022 00:00:00
L,SMH0074/22-23,null,null,1,11/10/2022 00:00:00,100004821.46,null,128,11/10/2022 00:00:00
L,SMH0073/22-23,null,null,1,11/10/2022 00:00:00,102493452.1,null,128,11/10/2022 00:00:00
S,SMH0068/22-23,null,null,1,10/10/2022 00:00:00,17281159.19,null,128,10/10/2022 00:00:00
S,S0092/22-23,null,null,1,10/10/2022 00:00:00,29122214.25,null,128,10/10/2022 00:00:00
L,SMH0075/22-23,null,null,1,10/10/2022 00:00:00,69397187.73,null,128,10/10/2022 00:00:00
L,SMH0076/22-23,null,null,1,10/10/2022 00:00:00,92433874.92,null,128,10/10/2022 00:00:00
S,SMH0066/22-23,null,null,1,10/10/2022 00:00:00,247375004.74,null,128,10/10/2022 00:00:00
S,S0091/22-23,null,null,1,10/10/2022 00:00:00,107527416.24,null,128,10/10/2022 00:00:00
C,L00111/22-23,null,null,1,07/10/2022 00:00:00,40615679.12,null,128,07/10/2022 00:00:00
S,S0090/22-23,null,null,1,07/10/2022 00:00:00,7404349.13,null,128,07/10/2022 00:00:00
B,L00112/22-23,null,null,1,07/10/2022 00:00:00,15038792.48,null,128,07/10/2022 00:00:00
B,L00110/22-23,null,null,1,07/10/2022 00:00:00,337454.82,null,128,07/10/2022 00:00:00
K,SMH0079/22-23,null,null,1,06/10/2022 00:00:00,5189862.01,null,128,06/10/2022 00:00:00
S,S0093/22-23,null,null,1,06/10/2022 00:00:00,9854185.41,null,128,06/10/2022 00:00:00
K,S0096/22-23,null,null,1,06/10/2022 00:00:00,2467742.4,null,128,06/10/2022 00:00:00
K,S0095/22-23,null,null,1,06/10/2022 00:00:00,2705303.74,null,128,06/10/2022 00:00:00
C,L00106/22-23,null,null,1,06/10/2022 00:00:00,3090578,null,128,06/10/2022 00:00:00
K,SMH0078/22-23,null,null,1,06/10/2022 00:00:00,5191030,null,128,06/10/2022 00:00:00
E,L00075/22-23,null,null,1,04/10/2022 00:00:00,224208512,null,128,04/10/2022 00:00:00
S,D016/22-23,null,null,1,03/10/2022 00:00:00,345339.59,null,128,03/10/2022 00:00:00
E,L00108/22-23,null,null,1,03/10/2022 00:00:00,157343560,null,128,03/10/2022 00:00:00
B,L00098/22-23,null,null,1,29/09/2022 00:00:00,10668734.32,null,128,29/09/2022 00:00:00
B,L00107/22-23,null,null,1,29/09/2022 00:00:00,3357851.02,null,128,29/09/2022 00:00:00
B,L00109/22-23,null,null,1,29/09/2022 00:00:00,1337002.24,null,128,29/09/2022 00:00:00
C,L00102/22-23,null,null,1,27/09/2022 00:00:00,6857842.8,null,128,27/09/2022 00:00:00
S,D013/22-23,null,null,1,27/09/2022 00:00:00,187045.33,null,128,27/09/2022 00:00:00
C,L00104/22-23,null,null,1,27/09/2022 00:00:00,113814697.84,null,128,27/09/2022 00:00:00
C,L00103/22-23,null,null,1,27/09/2022 00:00:00,223636119.76,null,128,27/09/2022 00:00:00
C,L00099/22-23,null,null,1,27/09/2022 00:00:00,3256322,null,128,27/09/2022 00:00:00
L,SMH0059/22-23,null,null,1,26/09/2022 00:00:00,104699374.1,null,128,26/09/2022 00:00:00
L,SMH0060/22-23,null,null,1,26/09/2022 00:00:00,97269234.43,null,128,26/09/2022 00:00:00
L,SMH0065/22-23,null,null,1,26/09/2022 00:00:00,125086079.66,null,128,26/09/2022 00:00:00
L,SMH0064/22-23,null,null,1,26/09/2022 00:00:00,33127956.06,null,128,26/09/2022 00:00:00
L,SMH0058/22-23,null,null,1,26/09/2022 00:00:00,25536789.22,null,128,26/09/2022 00:00:00
S,SMH0056/22-23,null,null,1,23/09/2022 00:00:00,2029834.99,null,128,23/09/2022 00:00:00
S,SMH0062/22-23,null,null,1,23/09/2022 00:00:00,9334579.41,null,128,23/09/2022 00:00:00
S,DMH001/22-23,null,null,1,23/09/2022 00:00:00,87659.58,null,128,23/09/2022 00:00:00
S,S0087/22-23,null,null,1,23/09/2022 00:00:00,7185423.5,null,128,23/09/2022 00:00:00
B,L00105/22-23,null,null,1,23/09/2022 00:00:00,5191222.16,null,128,23/09/2022 00:00:00
S,S0088/22-23,null,null,1,23/09/2022 00:00:00,106281219.41,null,128,23/09/2022 00:00:00
S,SMH0055/22-23,null,null,1,23/09/2022 00:00:00,2029834.99,null,128,23/09/2022 00:00:00
S,SMH0057/22-23,null,null,1,23/09/2022 00:00:00,2029834.99,null,128,23/09/2022 00:00:00
S,SMH0054/22-23,null,null,1,23/09/2022 00:00:00,13723303.14,null,128,23/09/2022 00:00:00
S,SMH0061/22-23,null,null,1,23/09/2022 00:00:00,263434747.38,null,128,23/09/2022 00:00:00
S,SMH0063/22-23,null,null,1,23/09/2022 00:00:00,76220090.64,null,128,23/09/2022 00:00:00
S,S0089/22-23,null,null,1,23/09/2022 00:00:00,5900.5,null,128,23/09/2022 00:00:00
C,L00101/22-23,null,null,1,21/09/2022 00:00:00,22556729.64,null,128,21/09/2022 00:00:00
C,L00097/22-23,null,null,1,20/09/2022 00:00:00,8960694,null,128,20/09/2022 00:00:00
B,L00100/22-23,null,null,1,19/09/2022 00:00:00,4308531.98,null,128,19/09/2022 00:00:00
C,L00096/22-23,null,null,1,19/09/2022 00:00:00,3657868,null,128,19/09/2022 00:00:00
B,L00095/22-23,null,null,1,19/09/2022 00:00:00,7948628.68,null,128,19/09/2022 00:00:00
K,S0075/22-23,null,null,1,16/09/2022 00:00:00,375313001.16,null,128,16/09/2022 00:00:00
K,S0066/22-23,null,null,1,16/09/2022 00:00:00,358863098.8,null,128,16/09/2022 00:00:00
K,S0084/22-23,null,null,1,14/09/2022 00:00:00,8468160,null,128,14/09/2022 00:00:00
K,S0085/22-23,null,null,1,14/09/2022 00:00:00,8468160,null,128,14/09/2022 00:00:00
K,S0083/22-23,null,null,1,13/09/2022 00:00:00,8543895,null,128,13/09/2022 00:00:00
K,S0082/22-23,null,null,1,13/09/2022 00:00:00,11408719.96,null,128,13/09/2022 00:00:00
S,D012/22-23,null,null,1,12/09/2022 00:00:00,19192.86,null,128,12/09/2022 00:00:00
C,L00091/22-23,null,null,1,12/09/2022 00:00:00,198174802.48,null,128,12/09/2022 00:00:00
