COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,RATE_UNIT,TRANSPORT_RATE,POSITIVE_IMB_RATE,NEGETIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,DEFICIENCY_QTY,SIP_PAY_RATE,DEFICIENCY_AMT,TRANSMISSION_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,PARKING_QTY,PARKING_RATE,PARKING_AMT
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205321,15/03/202400:00:00,1,01/03/2024 00:00:00,02/03/2024 00:00:00,21/03/202400:00:00,,null,null,null,1,null,null,null,null,167763,null,null,null,1,167763,null,null,null,null,null,null,null,null,Y,23,19/03/202400:00:00,Y,23,19/03/202400:00:00,N,null,null,130,19/03/202400:00:00,2023-2024,O,130,19/03/202400:00:00,null,null,null,null,null,null,null,null,74.89,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205243,15/03/202400:00:00,1,01/03/2024 00:00:00,02/03/2024 00:00:00,21/03/202400:00:00,,null,null,null,1,null,null,null,null,235748,null,null,null,1,235748,null,null,null,null,null,null,null,null,Y,6,19/03/202400:00:00,Y,6,19/03/202400:00:00,Y,46,26/03/202400:00:00,130,19/03/202400:00:00,2023-2024,O,130,19/03/202400:00:00,null,null,null,null,null,null,null,null,105.24,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-12-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205244,15/03/202400:00:00,1,01/03/2024 00:00:00,02/03/2024 00:00:00,21/03/202400:00:00,,null,null,null,1,null,null,null,null,2538334,null,null,null,1,2538334,null,null,null,null,null,null,null,null,Y,6,19/03/202400:00:00,Y,6,19/03/202400:00:00,Y,46,26/03/202400:00:00,130,19/03/202400:00:00,2023-2024,O,130,19/03/202400:00:00,null,null,null,null,null,null,null,null,1133.19,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205245,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,,null,null,null,1,null,null,null,null,15518116,null,null,null,1,15518116,null,null,null,null,null,null,null,null,Y,6,19/03/202400:00:00,Y,6,19/03/202400:00:00,Y,46,26/03/202400:00:00,130,19/03/202400:00:00,2023-2024,O,130,19/03/202400:00:00,null,null,null,null,null,null,null,null,6927.73,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205242,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,,null,null,null,1,null,null,null,null,1391556,null,null,null,1,1391556,null,null,null,null,null,null,null,null,Y,6,19/03/202400:00:00,Y,6,19/03/202400:00:00,Y,46,26/03/202400:00:00,130,19/03/202400:00:00,2023-2024,O,130,19/03/202400:00:00,null,null,null,null,null,null,null,null,621.23,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205456,31/03/202400:00:00,2,16/03/2024 00:00:00,31/03/2024 00:00:00,05/04/202400:00:00,,null,null,null,1,null,null,null,null,1698229,null,null,null,1,1698229,null,null,null,null,null,null,null,null,Y,6,03/04/202400:00:00,Y,6,03/04/202400:00:00,Y,46,05/04/202400:00:00,23,02/04/202400:00:00,2023-2024,O,23,02/04/202400:00:00,null,null,null,null,null,null,null,null,758.14,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2023-2024,37114000205459,31/03/202400:00:00,2,16/03/2024 00:00:00,31/03/2024 00:00:00,05/04/202400:00:00,,null,null,null,1,null,null,null,null,14176,null,null,null,1,14176,null,null,null,null,null,null,null,null,Y,6,03/04/202400:00:00,Y,6,03/04/202400:00:00,Y,46,05/04/202400:00:00,23,03/04/202400:00:00,2023-2024,O,23,03/04/202400:00:00,null,null,null,null,null,null,null,null,6.33,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371130200161,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,22/04/202400:00:00,,null,null,null,1,null,null,null,null,31828226,null,null,null,1,31828226,null,null,null,null,null,null,null,null,Y,6,18/04/202400:00:00,Y,6,18/04/202400:00:00,Y,46,22/04/202400:00:00,23,18/04/202400:00:00,2024-2025,O,23,18/04/202400:00:00,null,null,null,null,null,null,null,null,568361.18,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-23-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371130200241,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,22/04/202400:00:00,,null,null,null,1,null,null,null,null,1287985,null,null,null,1,1287985,null,null,null,null,null,null,null,null,Y,6,18/04/202400:00:00,Y,6,18/04/202400:00:00,Y,46,22/04/202400:00:00,23,18/04/202400:00:00,2024-2025,O,23,18/04/202400:00:00,null,null,null,null,null,null,null,null,22999.73,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-23-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371130200242,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,22/04/202400:00:00,,null,null,null,1,null,null,null,null,254,null,null,null,1,254,null,null,null,null,null,null,null,null,Y,6,18/04/202400:00:00,Y,6,18/04/202400:00:00,Y,46,22/04/202400:00:00,23,18/04/202400:00:00,2024-2025,O,23,18/04/202400:00:00,null,null,null,null,null,null,null,null,4.53,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201472,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,,null,null,null,1,null,null,null,null,155,null,null,null,1,155,null,null,null,null,null,null,null,null,Y,6,19/08/202400:00:00,Y,6,19/08/202400:00:00,Y,46,20/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,null,null,null,null,null,null,.07,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201269,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,,null,null,null,1,null,null,null,null,24527140,null,null,null,1,24527140,null,null,null,null,null,null,null,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,Y,46,05/08/202400:00:00,23,02/08/202400:00:00,2024-2025,O,23,02/08/202400:00:00,null,null,null,null,null,null,null,null,10949.62,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201471,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,,null,null,null,1,null,null,null,null,1486572,null,null,null,1,1486572,null,null,null,null,null,null,null,null,Y,6,19/08/202400:00:00,Y,6,19/08/202400:00:00,Y,46,20/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,null,null,null,null,null,null,663.65,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131200938,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,,null,null,null,1,null,null,null,null,2578213,null,null,null,1,2578213,null,null,null,null,null,null,null,null,Y,6,18/07/202400:00:00,Y,6,18/07/202400:00:00,Y,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,null,null,null,null,null,null,1150.99,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131200940,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,,null,null,null,1,null,null,null,null,3890165,null,null,null,1,3890165,null,null,null,null,null,null,null,null,Y,6,18/07/202400:00:00,Y,6,18/07/202400:00:00,Y,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,null,null,null,null,null,null,1736.68,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201654,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,,null,null,null,1,null,null,null,null,2671912,null,null,null,1,2671912,null,null,null,null,null,null,null,null,Y,6,03/09/202400:00:00,Y,6,03/09/202400:00:00,Y,46,03/09/202400:00:00,23,03/09/202400:00:00,2024-2025,O,23,03/09/202400:00:00,null,null,null,null,null,null,null,null,1192.82,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201745,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,,null,null,null,1,null,null,null,null,23347608,null,null,null,1,23347608,null,null,null,null,null,null,null,null,Y,6,03/09/202400:00:00,Y,6,03/09/202400:00:00,Y,46,03/09/202400:00:00,23,03/09/202400:00:00,2024-2025,O,23,03/09/202400:00:00,null,null,null,null,null,null,null,null,10423.04,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202495,15/10/202400:00:00,1,10/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,,null,null,null,1,null,null,null,null,70353,null,null,null,1,70353,null,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,Y,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,null,null,null,null,null,null,31.41,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200249,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,,null,null,null,1,null,null,null,null,535236,null,null,null,1,535236,null,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,Y,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,null,null,null,null,null,null,238.94,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202360,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,,null,null,null,1,null,null,null,null,17278102,null,null,null,1,17278102,null,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,Y,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,null,null,null,null,null,null,7713.44,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200250,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,,null,null,null,1,null,null,null,null,6,null,null,null,1,6,null,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,Y,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,null,null,null,null,null,null,0,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202247,30/09/202400:00:00,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/202400:00:00,,null,null,null,1,null,null,null,null,15420673,null,null,null,1,15420673,null,null,null,null,null,null,null,null,Y,6,03/10/202400:00:00,Y,6,03/10/202400:00:00,Y,46,04/10/202400:00:00,219,03/10/202400:00:00,2024-2025,O,219,03/10/202400:00:00,null,null,null,null,null,null,null,null,6884.23,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201026,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,,null,null,null,1,null,null,null,null,21753999,null,null,null,1,21753999,null,null,null,null,null,null,null,null,Y,6,18/07/202400:00:00,Y,6,18/07/202400:00:00,Y,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,null,null,null,null,null,null,9711.61,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131200939,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,,null,null,null,1,null,null,null,null,848,null,null,null,1,848,null,null,null,null,null,null,null,null,Y,6,18/07/202400:00:00,Y,6,18/07/202400:00:00,Y,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,null,null,null,null,null,null,.38,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201187,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,,null,null,null,1,null,null,null,null,2185448,null,null,null,1,2185448,null,null,null,null,null,null,null,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,Y,46,05/08/202400:00:00,23,02/08/202400:00:00,2024-2025,O,23,02/08/202400:00:00,null,null,null,null,null,null,null,null,975.65,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201189,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,,null,null,null,1,null,null,null,null,4200360,null,null,null,1,4200360,null,null,null,null,null,null,null,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,Y,46,05/08/202400:00:00,23,02/08/202400:00:00,2024-2025,O,23,02/08/202400:00:00,null,null,null,null,null,null,null,null,1875.16,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201188,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,,null,null,null,1,null,null,null,null,3138,null,null,null,1,3138,null,null,null,null,null,null,null,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,Y,46,05/08/202400:00:00,23,02/08/202400:00:00,2024-2025,O,23,02/08/202400:00:00,null,null,null,null,null,null,null,null,1.4,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201653,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,,null,null,null,1,null,null,null,null,1524581,null,null,null,1,1524581,null,null,null,null,null,null,null,null,Y,6,03/09/202400:00:00,Y,6,03/09/202400:00:00,Y,46,03/09/202400:00:00,23,03/09/202400:00:00,2024-2025,O,23,03/09/202400:00:00,null,null,null,null,null,null,null,null,680.62,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202740,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/202400:00:00,,null,null,null,1,null,null,null,null,17466959,null,null,null,1,17466959,null,null,null,null,null,null,null,null,Y,153,05/11/202400:00:00,Y,153,05/11/202400:00:00,Y,46,07/11/202400:00:00,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,null,null,null,null,null,null,7797.75,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202741,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/202400:00:00,,null,null,null,1,null,null,null,null,590402,null,null,null,1,590402,null,null,null,null,null,null,null,null,Y,153,05/11/202400:00:00,Y,153,05/11/202400:00:00,Y,46,07/11/202400:00:00,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,null,null,null,null,null,null,263.57,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202405,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,,null,null,null,1,null,null,null,null,8151234,null,null,null,1,8151234,null,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,Y,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,null,null,null,null,null,null,3638.94,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202740,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/202400:00:00,,null,null,null,1,null,null,null,null,17466959,null,null,null,1,17466959,null,null,null,null,null,null,null,null,Y,219,05/11/202400:00:00,Y,219,05/11/202400:00:00,N,null,null,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202975,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,,null,null,null,1,null,null,null,null,13497907,null,null,null,1,13497907,null,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,Y,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,null,null,null,null,null,null,6025.85,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200320,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,,null,null,null,1,null,null,null,null,503068,null,null,null,1,503068,null,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,Y,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,null,null,null,null,null,null,224.58,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131202887,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,,null,null,null,1,null,null,null,null,800055,null,null,null,1,800055,null,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,Y,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,null,null,null,null,null,null,357.17,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201473,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,,null,null,null,1,null,null,null,null,2841230,null,null,null,1,2841230,null,null,null,null,null,null,null,null,Y,6,19/08/202400:00:00,Y,6,19/08/202400:00:00,Y,46,20/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,null,null,null,null,null,null,1268.41,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131201514,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,,null,null,null,1,null,null,null,null,21976424,null,null,null,1,21976424,null,null,null,null,null,null,null,null,Y,6,19/08/202400:00:00,Y,6,19/08/202400:00:00,Y,46,20/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,null,null,null,null,null,null,9810.9,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203249,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,6359133,null,null,null,1,6359133,null,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,Y,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,null,null,null,null,null,null,2838.9,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200428,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,,null,null,null,1,null,null,null,null,367349,null,null,null,1,367349,null,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,Y,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,null,null,null,null,null,null,164,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-29-18-1801-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200427,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,,null,null,null,1,null,null,null,null,52448,null,null,null,1,52448,null,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,Y,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,null,null,null,null,null,null,23.41,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-30-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200471,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,260089,null,null,null,1,260089,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,116.11,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200318,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,,null,null,null,1,null,null,null,null,5669645,null,null,null,1,5669645,null,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,Y,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,null,null,null,null,null,null,2531.09,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200319,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,,null,null,null,1,null,null,null,null,69987,null,null,null,1,69987,null,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,Y,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,null,null,null,null,null,null,31.24,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203700,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,,null,null,null,1,null,null,null,null,630436,null,null,null,1,630436,null,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,Y,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,null,null,null,null,null,null,281.44,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200462,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,1734,null,null,null,1,1734,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,.77,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
