COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT,EMAIL_SENT,EMAIL_SENT_BY,EMAIL_SENT_DT
VIGASLD,2023-2024,32,IT0032/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-32-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,32,IT0032/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-32-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,32,IT0032/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-32-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,33,IT0033/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-33-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,33,IT0033/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-33-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,33,IT0033/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-33-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,34,IT0034/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-34-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,34,IT0034/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-34-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,34,IT0034/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-34-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,35,IT0035/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-35-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,35,IT0035/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-35-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,35,IT0035/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-35-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,36,IT0036/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-36-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,36,IT0036/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-36-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,36,IT0036/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-36-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,37,IT0037/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-37-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,37,IT0037/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-37-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,37,IT0037/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-37-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,38,IT0038/23-24,D,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-38-D.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,38,IT0038/23-24,O,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-38-O.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,38,IT0038/23-24,T,INVOICE-15112023-VIGASLD-Vishaka_Glass_-_Mundra-I-38-T.pdf,113,15/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,43,IT0043/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-43-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,43,IT0043/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-43-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,43,IT0043/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-43-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,44,IT0044/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-44-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,44,IT0044/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-44-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,44,IT0044/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-44-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,45,IT0045/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-45-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,45,IT0045/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-45-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,45,IT0045/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-45-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,46,IT0046/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-46-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,46,IT0046/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-46-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,46,IT0046/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-46-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,47,IT0047/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-47-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,47,IT0047/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-47-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,47,IT0047/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-47-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,48,IT0048/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-48-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,48,IT0048/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-48-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,48,IT0048/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-48-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,49,IT0049/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-49-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,49,IT0049/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-49-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,49,IT0049/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-49-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,50,IT0050/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-50-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,50,IT0050/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-50-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,50,IT0050/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-50-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,51,IT0051/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-51-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,51,IT0051/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-51-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,51,IT0051/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-51-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,52,IT0052/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-52-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,52,IT0052/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-52-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,52,IT0052/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-52-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,53,IT0053/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-53-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,53,IT0053/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-53-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,53,IT0053/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-53-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,54,IT0054/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-54-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,54,IT0054/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-54-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,54,IT0054/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-54-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,55,IT0055/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-55-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,55,IT0055/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-55-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,55,IT0055/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-55-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,56,IT0056/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-56-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,56,IT0056/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-56-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,56,IT0056/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-56-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,57,IT0057/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-57-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,57,IT0057/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-57-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,57,IT0057/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-57-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,58,IT0058/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-58-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,58,IT0058/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-58-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,58,IT0058/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-58-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,59,IT0059/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-59-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,59,IT0059/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-59-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,59,IT0059/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-59-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,60,IT0060/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-60-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,60,IT0060/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-60-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,60,IT0060/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-60-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,61,IT0061/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-61-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,61,IT0061/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-61-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,61,IT0061/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-61-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,62,IT0062/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-62-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,62,IT0062/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-62-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,62,IT0062/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-62-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,63,IT0063/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-63-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,63,IT0063/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-63-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,63,IT0063/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-63-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,64,IT0064/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-64-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,64,IT0064/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-64-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,64,IT0064/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-64-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,65,IT0065/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-65-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,65,IT0065/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-65-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,65,IT0065/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-65-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,66,IT0066/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-66-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,66,IT0066/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-66-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,66,IT0066/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-66-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,67,IT0067/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-67-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,67,IT0067/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-67-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,67,IT0067/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-67-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,68,IT0068/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-68-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,68,IT0068/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-68-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,68,IT0068/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-68-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,69,IT0069/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-69-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,69,IT0069/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-69-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,69,IT0069/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-69-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,70,IT0070/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-70-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,70,IT0070/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-70-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,70,IT0070/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-70-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,71,IT0071/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-71-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,71,IT0071/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-71-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,71,IT0071/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-71-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,72,IT0072/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-72-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,72,IT0072/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-72-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,72,IT0072/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-72-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,73,IT0073/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-73-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,73,IT0073/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-73-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,73,IT0073/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-73-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,74,IT0074/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-74-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,74,IT0074/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-74-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,74,IT0074/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-74-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,75,IT0075/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-75-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,75,IT0075/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-75-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,75,IT0075/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-75-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,76,IT0076/23-24,D,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-76-D.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,76,IT0076/23-24,O,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-76-O.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,76,IT0076/23-24,T,INVOICE-22112023-VIGASLD-Vishaka_Glass_-_Mundra-I-76-T.pdf,46,22/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,77,IT0077/23-24,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-77-D.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,77,IT0077/23-24,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-77-O.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,77,IT0077/23-24,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-77-T.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,78,IT0078/23-24,D,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-78-D.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,78,IT0078/23-24,O,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-78-O.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
VIGASLD,2023-2024,78,IT0078/23-24,T,INVOICE-27112023-VIGASLD-Vishaka_Glass_-_Mundra-I-78-T.pdf,46,27/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
