COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,PLANT_SEQ,BU_SEQ,BASE,GCV,NCV,GAS_DT,FILL_STATION_CD,BAY_CD,SLOT_START_TIME,SLOT_END_TIME,GEN_DT,GEN_TIME,NOM_REV_NO,TRUCK_TRANS_CD,TRUCK_CD,LOAD_START_DT,LOAD_START_TIME,LOAD_END_DT,LOAD_END_TIME,NEXT_AVAIL_HRS,QTY_MMBTU,QTY_MT,GCV_MMBTU,ENT_BY,ENT_DT
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,15/10/2023 00:00:00,1,1,BIPL-56,null,16/10/2023 00:00:00,00:00,1,BIPL,56,15/10/2023 00:00:00,00:00,15/10/2023 00:00:00,00:00,24,722.363,13.91,51.93118,61,15/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/10/2023 00:00:00,1,1,BIPL-56,null,18/10/2023 00:00:00,00:00,1,BIPL,56,17/10/2023 00:00:00,00:00,17/10/2023 00:00:00,00:00,24,729.315,14.05,51.90855,60,17/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,05/10/2023 00:00:00,1,1,BIPL-29,null,06/10/2023 00:00:00,00:00,1,BIPL,29,05/10/2023 00:00:00,00:00,05/10/2023 00:00:00,00:00,24,910.364,17.58,51.78407,185,05/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/10/2023 00:00:00,1,1,BIPL-56,null,07/10/2023 00:00:00,00:00,1,BIPL,56,06/10/2023 00:00:00,00:00,06/10/2023 00:00:00,00:00,24,717.2721,13.84,51.82602,185,06/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/10/2023 00:00:00,1,1,BIPL-29,null,18/10/2023 00:00:00,00:00,2,BIPL,29,17/10/2023 00:00:00,00:00,17/10/2023 00:00:00,00:00,24,912.0633,17.57,51.91026,185,17/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,19/10/2023 00:00:00,1,1,BIPL-29,null,20/10/2023 00:00:00,00:00,1,BIPL,29,19/10/2023 00:00:00,00:00,19/10/2023 00:00:00,00:00,24,904.047,17.42,51.89709,60,19/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,20/10/2023 00:00:00,1,1,BIPL-56,null,21/10/2023 00:00:00,00:00,1,BIPL,56,20/10/2023 00:00:00,00:00,20/10/2023 00:00:00,00:00,24,728.069,14.06,51.78302,166,20/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,21/10/2023 00:00:00,1,1,BIPL-29,null,22/10/2023 00:00:00,00:00,1,BIPL,29,21/10/2023 00:00:00,00:00,21/10/2023 00:00:00,00:00,24,905.5233,17.55,51.59677,185,21/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,22/10/2023 00:00:00,1,1,BIPL-56,null,23/10/2023 00:00:00,00:00,1,BIPL,56,22/10/2023 00:00:00,00:00,22/10/2023 00:00:00,00:00,24,725.274,14.04,51.65769,53,22/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/10/2023 00:00:00,1,1,BIPL-29,null,24/10/2023 00:00:00,00:00,1,BIPL,29,23/10/2023 00:00:00,00:00,23/10/2023 00:00:00,00:00,24,928.888,17.98,51.66231,61,23/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/09/2023 00:00:00,1,1,BIPL-56,null,11/09/2023 00:00:00,00:00,1,BIPL,56,10/09/2023 00:00:00,00:00,10/09/2023 00:00:00,00:00,24,710.388,13.59,52.27283,166,10/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/09/2023 00:00:00,1,1,BIPL-57,null,11/09/2023 00:00:00,00:00,1,BIPL,57,10/09/2023 00:00:00,00:00,10/09/2023 00:00:00,00:00,24,728.185,13.93,52.27456,132,10/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,12/09/2023 00:00:00,1,1,BIPL-64,null,13/09/2023 00:00:00,00:00,1,BIPL,64,12/09/2023 00:00:00,00:00,12/09/2023 00:00:00,00:00,24,868.803,16.62,52.27455,53,12/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,12/09/2023 00:00:00,1,1,BIPL-56,null,13/09/2023 00:00:00,00:00,1,BIPL,56,12/09/2023 00:00:00,00:00,12/09/2023 00:00:00,00:00,24,712.385,13.63,52.26595,87,12/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/09/2023 00:00:00,1,1,BIPL-57,null,14/09/2023 00:00:00,00:00,1,BIPL,57,13/09/2023 00:00:00,00:00,13/09/2023 00:00:00,00:00,24,739.557,14.15,52.26554,132,13/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/09/2023 00:00:00,1,1,BIPL-64,null,14/09/2023 00:00:00,00:00,2,BIPL,64,13/09/2023 00:00:00,00:00,13/09/2023 00:00:00,00:00,24,853.843,16.29,52.41517,53,13/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,14/09/2023 00:00:00,1,1,BIPL-29,null,15/09/2023 00:00:00,00:00,1,BIPL,29,14/09/2023 00:00:00,00:00,14/09/2023 00:00:00,00:00,24,891.109,17.00,52.41815,66,14/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/09/2023 00:00:00,1,1,BIPL-29,null,17/09/2023 00:00:00,00:00,2,BIPL,29,16/09/2023 00:00:00,00:00,16/09/2023 00:00:00,00:00,24,901.231,17.19,52.42765,168,16/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/09/2023 00:00:00,1,1,BIPL-64,null,18/09/2023 00:00:00,00:00,3,BIPL,64,17/09/2023 00:00:00,00:00,17/09/2023 00:00:00,00:00,24,864.455,16.49,52.423,56,17/09/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,15/11/2023 00:00:00,1,1,BIPL-56,null,16/11/2023 00:00:00,00:00,1,BIPL,56,15/11/2023 00:00:00,00:00,15/11/2023 00:00:00,00:00,24,721.246,13.87,52.0004,133,15/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,02/12/2023 00:00:00,1,1,BIPL-56,null,03/12/2023 00:00:00,00:00,1,BIPL,56,02/12/2023 00:00:00,00:00,02/12/2023 00:00:00,00:00,24,718.2578,13.77,52.16106,185,02/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,05/12/2023 00:00:00,1,1,BIPL-29,null,06/12/2023 00:00:00,00:00,2,BIPL,29,05/12/2023 00:00:00,00:00,05/12/2023 00:00:00,00:00,24,924.506,17.73,52.14359,133,05/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,05/12/2023 00:00:00,1,1,BIPL-56,null,06/12/2023 00:00:00,00:00,2,BIPL,56,05/12/2023 00:00:00,00:00,05/12/2023 00:00:00,00:00,24,711.304,13.65,52.1102,61,05/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,28/10/2023 00:00:00,1,1,BIPL-29,null,29/10/2023 00:00:00,00:00,1,BIPL,29,28/10/2023 00:00:00,00:00,28/10/2023 00:00:00,00:00,24,914.379,17.65,51.80618,87,28/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,30/10/2023 00:00:00,1,1,BIPL-29,null,31/10/2023 00:00:00,00:00,2,BIPL,29,30/10/2023 00:00:00,00:00,30/10/2023 00:00:00,00:00,24,914.027,17.64,51.81558,133,30/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,30/10/2023 00:00:00,1,1,BIPL-56,null,31/10/2023 00:00:00,00:00,2,BIPL,56,30/10/2023 00:00:00,00:00,30/10/2023 00:00:00,00:00,24,701.066,13.53,51.81564,60,30/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,27/11/2023 00:00:00,1,1,BIPL-29,null,28/11/2023 00:00:00,00:00,1,BIPL,29,27/11/2023 00:00:00,00:00,27/11/2023 00:00:00,00:00,24,917.035,17.58,52.16353,74,27/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,29/10/2023 00:00:00,1,1,BIPL-57,null,30/10/2023 00:00:00,00:00,1,BIPL,57,29/10/2023 00:00:00,00:00,29/10/2023 00:00:00,00:00,24,728.415,14.06,51.80761,133,29/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,02/11/2023 00:00:00,1,1,BIPL-57,null,03/11/2023 00:00:00,00:00,1,BIPL,57,02/11/2023 00:00:00,00:00,02/11/2023 00:00:00,00:00,24,714.1889,13.80,51.75282,133,02/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/11/2023 00:00:00,1,1,BIPL-29,null,04/11/2023 00:00:00,00:00,1,BIPL,29,03/11/2023 00:00:00,00:00,03/11/2023 00:00:00,00:00,24,914.797,17.67,51.77122,133,03/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,18/11/2023 00:00:00,1,1,BIPL-56,null,19/11/2023 00:00:00,00:00,2,BIPL,56,18/11/2023 00:00:00,00:00,18/11/2023 00:00:00,00:00,24,720.354,13.83,52.08634,61,18/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,27/11/2023 00:00:00,1,1,BIPL-57,null,28/11/2023 00:00:00,00:00,1,BIPL,57,27/11/2023 00:00:00,00:00,27/11/2023 00:00:00,00:00,24,733.445,14.06,52.16537,166,27/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,28/11/2023 00:00:00,1,1,BIPL-57,null,29/11/2023 00:00:00,00:00,1,BIPL,57,28/11/2023 00:00:00,00:00,28/11/2023 00:00:00,00:00,24,733.924,14.07,52.1623,61,28/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,29/11/2023 00:00:00,1,1,BIPL-29,null,30/11/2023 00:00:00,00:00,1,BIPL,29,29/11/2023 00:00:00,00:00,29/11/2023 00:00:00,00:00,24,920.694,17.65,52.16396,74,29/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/11/2023 00:00:00,1,1,BIPL-56,null,02/11/2023 00:00:00,00:00,1,BIPL,56,01/11/2023 00:00:00,00:00,01/11/2023 00:00:00,00:00,24,720.632,13.90,51.84406,60,01/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/11/2023 00:00:00,1,1,BIPL-29,null,02/11/2023 00:00:00,00:00,1,BIPL,29,01/11/2023 00:00:00,00:00,01/11/2023 00:00:00,00:00,24,926.442,17.87,51.84344,74,01/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/11/2023 00:00:00,1,1,BIPL-56,null,04/11/2023 00:00:00,00:00,1,BIPL,56,03/11/2023 00:00:00,00:00,03/11/2023 00:00:00,00:00,24,715.992,13.83,51.77095,133,03/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/11/2023 00:00:00,1,1,BIPL-56,null,05/11/2023 00:00:00,00:00,1,BIPL,56,04/11/2023 00:00:00,00:00,04/11/2023 00:00:00,00:00,24,720.457,13.89,51.86875,132,04/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,05/11/2023 00:00:00,1,1,BIPL-29,null,06/11/2023 00:00:00,00:00,1,BIPL,29,05/11/2023 00:00:00,00:00,05/11/2023 00:00:00,00:00,24,899.693,17.36,51.82561,56,05/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/11/2023 00:00:00,1,1,BIPL-56,null,07/11/2023 00:00:00,00:00,1,BIPL,56,06/11/2023 00:00:00,00:00,06/11/2023 00:00:00,00:00,24,719.955,13.90,51.7953,56,06/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/11/2023 00:00:00,1,1,BIPL-57,null,07/11/2023 00:00:00,00:00,1,BIPL,57,06/11/2023 00:00:00,00:00,06/11/2023 00:00:00,00:00,24,716.757,13.85,51.75139,56,06/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/11/2023 00:00:00,1,1,BIPL-29,null,07/11/2023 00:00:00,00:00,1,BIPL,29,06/11/2023 00:00:00,00:00,06/11/2023 00:00:00,00:00,24,918.874,17.75,51.76754,66,06/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,08/11/2023 00:00:00,1,1,BIPL-29,null,09/11/2023 00:00:00,00:00,1,BIPL,29,08/11/2023 00:00:00,00:00,08/11/2023 00:00:00,00:00,24,914.315,17.63,51.86133,53,08/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/11/2023 00:00:00,1,1,BIPL-29,null,11/11/2023 00:00:00,00:00,1,BIPL,29,10/11/2023 00:00:00,00:00,10/11/2023 00:00:00,00:00,24,905.706,17.44,51.93267,83,10/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/10/2023 00:00:00,1,1,BIPL-57,null,24/10/2023 00:00:00,00:00,2,BIPL,57,23/10/2023 00:00:00,00:00,23/10/2023 00:00:00,00:00,24,716.896,13.86,51.72411,53,23/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,25/10/2023 00:00:00,1,1,BIPL-29,null,26/10/2023 00:00:00,00:00,1,BIPL,29,25/10/2023 00:00:00,00:00,25/10/2023 00:00:00,00:00,24,939.937,18.16,51.75864,166,25/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,25/10/2023 00:00:00,1,1,BIPL-57,null,26/10/2023 00:00:00,00:00,1,BIPL,57,25/10/2023 00:00:00,00:00,25/10/2023 00:00:00,00:00,24,733.2,14.19,51.67019,61,25/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,26/10/2023 00:00:00,1,1,BIPL-29,null,27/10/2023 00:00:00,00:00,1,BIPL,29,26/10/2023 00:00:00,00:00,26/10/2023 00:00:00,00:00,24,925.967,17.91,51.70111,61,26/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,27/10/2023 00:00:00,1,1,BIPL-57,null,28/10/2023 00:00:00,00:00,1,BIPL,57,27/10/2023 00:00:00,00:00,27/10/2023 00:00:00,00:00,24,736.666,14.21,51.8414,66,27/10/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,09/11/2023 00:00:00,1,1,BIPL-56,null,10/11/2023 00:00:00,00:00,1,BIPL,56,09/11/2023 00:00:00,00:00,09/11/2023 00:00:00,00:00,24,728.17,14.04,51.86396,61,09/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/11/2023 00:00:00,1,1,BIPL-29,null,17/11/2023 00:00:00,00:00,2,BIPL,29,16/11/2023 00:00:00,00:00,16/11/2023 00:00:00,00:00,24,915.866,17.63,51.9493,60,16/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,30/11/2023 00:00:00,1,1,BIPL-57,null,01/12/2023 00:00:00,00:00,1,BIPL,57,30/11/2023 00:00:00,00:00,30/11/2023 00:00:00,00:00,24,727.189,13.94,52.16563,64,30/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/12/2023 00:00:00,1,1,BIPL-56,null,02/12/2023 00:00:00,00:00,1,BIPL,56,01/12/2023 00:00:00,00:00,01/12/2023 00:00:00,00:00,24,702.653,13.47,52.1643,53,01/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/12/2023 00:00:00,1,1,BIPL-57,null,02/12/2023 00:00:00,00:00,1,BIPL,57,01/12/2023 00:00:00,00:00,01/12/2023 00:00:00,00:00,24,728.803,13.97,52.16912,64,01/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,19/11/2023 00:00:00,1,1,BIPL-57,null,20/11/2023 00:00:00,00:00,1,BIPL,57,19/11/2023 00:00:00,00:00,19/11/2023 00:00:00,00:00,24,717.283,13.77,52.09025,87,19/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,21/11/2023 00:00:00,1,1,BIPL-29,null,22/11/2023 00:00:00,00:00,1,BIPL,29,21/11/2023 00:00:00,00:00,21/11/2023 00:00:00,00:00,24,918.567,17.63,52.10255,168,21/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,22/11/2023 00:00:00,1,1,BIPL-57,null,23/11/2023 00:00:00,00:00,1,BIPL,57,22/11/2023 00:00:00,00:00,22/11/2023 00:00:00,00:00,24,734.346,14.09,52.11826,66,22/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,24/11/2023 00:00:00,1,1,BIPL-29,null,25/11/2023 00:00:00,00:00,1,BIPL,29,24/11/2023 00:00:00,00:00,24/11/2023 00:00:00,00:00,24,914.319,17.53,52.15738,61,24/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,25/11/2023 00:00:00,1,1,BIPL-57,null,26/11/2023 00:00:00,00:00,1,BIPL,57,25/11/2023 00:00:00,00:00,25/11/2023 00:00:00,00:00,24,733.503,14.06,52.16951,74,25/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,25/11/2023 00:00:00,1,1,BIPL-56,null,26/11/2023 00:00:00,00:00,1,BIPL,56,25/11/2023 00:00:00,00:00,25/11/2023 00:00:00,00:00,24,695.86,13.34,52.16344,61,25/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,26/11/2023 00:00:00,1,1,BIPL-29,null,27/11/2023 00:00:00,00:00,1,BIPL,29,26/11/2023 00:00:00,00:00,26/11/2023 00:00:00,00:00,24,919.125,17.62,52.16376,166,26/11/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/12/2023 00:00:00,1,1,GPLPL-115,null,04/12/2023 00:00:00,00:00,1,GPLPL,115,03/12/2023 00:00:00,00:00,03/12/2023 00:00:00,00:00,24,853.59,16.36,52.17543,61,03/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/12/2023 00:00:00,1,1,BIPL-57,null,04/12/2023 00:00:00,00:00,1,BIPL,57,03/12/2023 00:00:00,00:00,03/12/2023 00:00:00,00:00,24,737.843,14.14,52.18124,132,03/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/12/2023 00:00:00,1,1,BIPL-29,null,04/12/2023 00:00:00,00:00,1,BIPL,29,03/12/2023 00:00:00,00:00,03/12/2023 00:00:00,00:00,24,915.85,17.56,52.15548,53,03/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/12/2023 00:00:00,1,1,BIPL-56,null,05/12/2023 00:00:00,00:00,2,BIPL,56,04/12/2023 00:00:00,00:00,04/12/2023 00:00:00,00:00,24,712.317,13.65,52.1844,74,04/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/12/2023 00:00:00,1,1,GPLPL-115,null,05/12/2023 00:00:00,00:00,2,GPLPL,115,04/12/2023 00:00:00,00:00,04/12/2023 00:00:00,00:00,24,856.728,16.43,52.14412,61,04/12/2023 00:00:00
EXXARO,S-1-0-9-0,60-1-0-9-0-9-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/12/2023 00:00:00,1,1,BIPL-57,null,05/12/2023 00:00:00,00:00,2,BIPL,57,04/12/2023 00:00:00,00:00,04/12/2023 00:00:00,00:00,24,728.318,13.96,52.17179,61,04/12/2023 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,05/03/2024 00:00:00,1,1,BIPL-29,null,06/03/2024 00:00:00,00:00,1,BIPL,29,05/03/2024 00:00:00,00:00,05/03/2024 00:00:00,00:00,24,910.867,17.43,52.25858,56,05/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/03/2024 00:00:00,1,1,BIPL-57,null,07/03/2024 00:00:00,00:00,1,BIPL,57,06/03/2024 00:00:00,00:00,06/03/2024 00:00:00,00:00,24,723.81,13.85,52.26062,133,06/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,06/03/2024 00:00:00,1,1,BIPL-56,null,07/03/2024 00:00:00,00:00,1,BIPL,56,06/03/2024 00:00:00,00:00,06/03/2024 00:00:00,00:00,24,714.999,13.68,52.26604,83,06/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,07/03/2024 00:00:00,1,1,BIPL-29,null,08/03/2024 00:00:00,00:00,1,BIPL,29,07/03/2024 00:00:00,00:00,07/03/2024 00:00:00,00:00,24,901.104,17.24,52.26821,74,07/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2024 00:00:00,1,1,BIPL-29,null,12/03/2024 00:00:00,00:00,1,BIPL,29,11/03/2024 00:00:00,00:00,11/03/2024 00:00:00,00:00,24,910.875,17.43,52.25904,168,11/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,12/03/2024 00:00:00,1,1,BIPL-56,null,13/03/2024 00:00:00,00:00,1,BIPL,56,12/03/2024 00:00:00,00:00,12/03/2024 00:00:00,00:00,24,710.252,13.59,52.26283,168,12/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,14/03/2024 00:00:00,1,1,BIPL-56,null,15/03/2024 00:00:00,00:00,1,BIPL,56,14/03/2024 00:00:00,00:00,14/03/2024 00:00:00,00:00,24,710.284,13.59,52.26519,74,14/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,14/03/2024 00:00:00,1,1,BIPL-29,null,15/03/2024 00:00:00,00:00,1,BIPL,29,14/03/2024 00:00:00,00:00,14/03/2024 00:00:00,00:00,24,906.804,17.35,52.26537,83,14/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,15/03/2024 00:00:00,1,1,BIPL-57,null,16/03/2024 00:00:00,00:00,1,BIPL,57,15/03/2024 00:00:00,00:00,15/03/2024 00:00:00,00:00,24,709.224,13.57,52.26409,185,15/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/03/2024 00:00:00,1,1,BIPL-29,null,17/03/2024 00:00:00,00:00,1,BIPL,29,16/03/2024 00:00:00,00:00,16/03/2024 00:00:00,00:00,24,906.603,17.35,52.25379,185,16/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/03/2024 00:00:00,1,1,BIPL-57,null,17/03/2024 00:00:00,00:00,1,BIPL,57,16/03/2024 00:00:00,00:00,16/03/2024 00:00:00,00:00,24,721.6299,13.81,52.25416,185,16/03/2024 00:00:00
EXXARO,S-1-0-11-0,60-1-0-11-0-11-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/03/2024 00:00:00,1,1,BIPL-56,null,18/03/2024 00:00:00,00:00,1,BIPL,56,17/03/2024 00:00:00,00:00,17/03/2024 00:00:00,00:00,24,706.625,13.52,52.26516,74,17/03/2024 00:00:00
