COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,INVOICE_TYPE,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
SGIPL,2021-2022,3,I0003/21-22,LP,O,INVOICE-02062021-SGIPL-Not_Applicable-I-3,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
SGIPL,2021-2022,3,I0003/21-22,LP,D,INVOICE-02062021-SGIPL-Not_Applicable-I-3,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
SGIPL,2021-2022,3,I0003/21-22,LP,T,INVOICE-02062021-SGIPL-Not_Applicable-I-3,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
SGIPL,2021-2022,1,I0001/21-22,LP,O,INVOICE-02062021-SGIPL-Not_Applicable-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
SGIPL,2021-2022,1,I0001/21-22,LP,D,INVOICE-02062021-SGIPL-Not_Applicable-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
SGIPL,2021-2022,1,I0001/21-22,LP,T,INVOICE-02062021-SGIPL-Not_Applicable-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2020-2021,2,I0002/20-21,LP,O,INVOICE-27082020-HCG-HCG-I-2,23,27/08/2020 00:00:00,null,null,Y,ROHIT MALHOTRA,27/08/2020 00:00:00,null,null,null
HCG,2020-2021,2,I0002/20-21,LP,D,INVOICE-27082020-HCG-HCG-I-2,23,27/08/2020 00:00:00,null,null,Y,ROHIT MALHOTRA,27/08/2020 00:00:00,null,null,null
HCG,2020-2021,3,I0003/20-21,LP,O,INVOICE-08102020-HCG-HCG-I-3,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,3,I0003/20-21,LP,D,INVOICE-08102020-HCG-HCG-I-3,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,3,I0003/20-21,LP,T,INVOICE-08102020-HCG-HCG-I-3,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,4,I0004/20-21,LP,O,INVOICE-08102020-HCG-HCG-I-4,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,4,I0004/20-21,LP,D,INVOICE-08102020-HCG-HCG-I-4,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,4,I0004/20-21,LP,T,INVOICE-08102020-HCG-HCG-I-4,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,5,I0005/20-21,LP,O,INVOICE-08102020-HCG-HCG-I-5,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,5,I0005/20-21,LP,D,INVOICE-08102020-HCG-HCG-I-5,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,5,I0005/20-21,LP,T,INVOICE-08102020-HCG-HCG-I-5,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null
HCG,2020-2021,6,I0006/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-6,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,6,I0006/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-6,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,6,I0006/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-6,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2021-2022,6,I0006/21-22,LP,O,INVOICE-02062021-HCG-HCG-I-6,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,6,I0006/21-22,LP,D,INVOICE-02062021-HCG-HCG-I-6,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,6,I0006/21-22,LP,T,INVOICE-02062021-HCG-HCG-I-6,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2020-2021,7,I0007/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-7,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,7,I0007/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-7,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,7,I0007/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-7,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,8,I0008/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-8,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,8,I0008/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-8,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,8,I0008/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-8,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,9,I0009/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-9,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,9,I0009/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-9,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,9,I0009/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-9,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,10,I0010/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-10,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,10,I0010/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-10,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,10,I0010/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-10,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,13,I0013/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-13,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,13,I0013/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-13,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,13,I0013/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-13,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,14,I0014/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-14,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,14,I0014/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-14,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,14,I0014/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-14,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,16,I0016/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-16,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,16,I0016/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-16,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,16,I0016/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-16,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2021-2022,7,I0007/21-22,LP,O,INVOICE-02062021-HCG-HCG-I-7,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,7,I0007/21-22,LP,D,INVOICE-02062021-HCG-HCG-I-7,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,7,I0007/21-22,LP,T,INVOICE-02062021-HCG-HCG-I-7,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,9,I0009/21-22,LP,O,INVOICE-17062021-HCG-HCG-I-9,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2021-2022,9,I0009/21-22,LP,D,INVOICE-17062021-HCG-HCG-I-9,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2021-2022,9,I0009/21-22,LP,T,INVOICE-17062021-HCG-HCG-I-9,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2021-2022,12,I0012/21-22,LP,O,INVOICE-07072021-HCG-HCG-I-12,4,07/07/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,15,I0015/21-22,LP,O,INVOICE-30072021-HCG-HCG-I-15,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,15,I0015/21-22,LP,D,INVOICE-30072021-HCG-HCG-I-15,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,15,I0015/21-22,LP,T,INVOICE-30072021-HCG-HCG-I-15,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,5,I0005/21-22,LP,O,INVOICE-02062021-HCG-HCG-I-5,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,5,I0005/21-22,LP,D,INVOICE-02062021-HCG-HCG-I-5,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,5,I0005/21-22,LP,T,INVOICE-02062021-HCG-HCG-I-5,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,8,I0008/21-22,LP,O,INVOICE-02062021-HCG-HCG-I-8,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,8,I0008/21-22,LP,D,INVOICE-02062021-HCG-HCG-I-8,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,8,I0008/21-22,LP,T,INVOICE-02062021-HCG-HCG-I-8,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,10,I0010/21-22,LP,O,INVOICE-17062021-HCG-HCG-I-10,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2021-2022,10,I0010/21-22,LP,D,INVOICE-17062021-HCG-HCG-I-10,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2021-2022,10,I0010/21-22,LP,T,INVOICE-17062021-HCG-HCG-I-10,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null
HCG,2020-2021,11,I0011/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-11,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,11,I0011/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-11,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,11,I0011/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-11,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,12,I0012/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-12,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,12,I0012/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-12,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,12,I0012/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-12,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2021-2022,13,I0013/21-22,LP,O,INVOICE-07072021-HCG-HCG-I-13,37,02/06/2025 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,14,I0014/21-22,LP,T,INVOICE-30072021-HCG-HCG-I-14,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,14,I0014/21-22,LP,O,INVOICE-30072021-HCG-HCG-I-14,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,14,I0014/21-22,LP,D,INVOICE-30072021-HCG-HCG-I-14,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2020-2021,15,I0015/20-21,LP,O,INVOICE-31032021-HCG-HCG-I-15,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,15,I0015/20-21,LP,T,INVOICE-31032021-HCG-HCG-I-15,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2020-2021,15,I0015/20-21,LP,D,INVOICE-31032021-HCG-HCG-I-15,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null
HCG,2021-2022,16,I0016/21-22,LP,O,INVOICE-30072021-HCG-HCG-I-16,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,16,I0016/21-22,LP,D,INVOICE-30072021-HCG-HCG-I-16,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,16,I0016/21-22,LP,T,INVOICE-30072021-HCG-HCG-I-16,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null
HCG,2021-2022,17,I0017/21-22,LP,O,INVOICE-27082021-HCG-HCG-I-17,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,17,I0017/21-22,LP,D,INVOICE-27082021-HCG-HCG-I-17,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,17,I0017/21-22,LP,T,INVOICE-27082021-HCG-HCG-I-17,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,18,I0018/21-22,LP,O,INVOICE-27082021-HCG-HCG-I-18,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,18,I0018/21-22,LP,D,INVOICE-27082021-HCG-HCG-I-18,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,18,I0018/21-22,LP,T,INVOICE-27082021-HCG-HCG-I-18,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null
HCG,2021-2022,19,I0019/21-22,LP,O,INVOICE-13092021-HCG-HCG-I-19,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null
HCG,2021-2022,19,I0019/21-22,LP,D,INVOICE-13092021-HCG-HCG-I-19,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null
HCG,2021-2022,19,I0019/21-22,LP,T,INVOICE-13092021-HCG-HCG-I-19,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null
HCG,2021-2022,20,I0020/21-22,LP,O,INVOICE-15112021-HCG-HCG-I-20,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,20,I0020/21-22,LP,D,INVOICE-15112021-HCG-HCG-I-20,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,20,I0020/21-22,LP,T,INVOICE-15112021-HCG-HCG-I-20,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,LP,O,INVOICE-15112021-HCG-HCG-I-21,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,LP,D,INVOICE-15112021-HCG-HCG-I-21,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,LP,T,INVOICE-15112021-HCG-HCG-I-21,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null
HCG,2021-2022,22,I0022/21-22,LP,O,INVOICE-29122021-HCG-HCG-I-22,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,22,I0022/21-22,LP,D,INVOICE-29122021-HCG-HCG-I-22,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,22,I0022/21-22,LP,T,INVOICE-29122021-HCG-HCG-I-22,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,24,I0024/21-22,LP,O,INVOICE-29122021-HCG-HCG-I-24,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,24,I0024/21-22,LP,D,INVOICE-29122021-HCG-HCG-I-24,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,24,I0024/21-22,LP,T,INVOICE-29122021-HCG-HCG-I-24,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,25,I0025/21-22,LP,O,INVOICE-29122021-HCG-HCG-I-25,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,25,I0025/21-22,LP,D,INVOICE-29122021-HCG-HCG-I-25,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,25,I0025/21-22,LP,T,INVOICE-29122021-HCG-HCG-I-25,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCG,2021-2022,4,I0004/21-22,LP,O,INVOICE-02062021-HCG-HCG-I-4,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,4,I0004/21-22,LP,D,INVOICE-02062021-HCG-HCG-I-4,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
HCG,2021-2022,4,I0004/21-22,LP,T,INVOICE-02062021-HCG-HCG-I-4,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null
GGL,2023-2024,11,I0011/23-24,LP,O,INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null
GGL,2023-2024,11,I0011/23-24,LP,D,INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null
GGL,2023-2024,11,I0011/23-24,LP,T,INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null
HGL-RLNG,2021-2022,23,I0023/21-22,LP,O,INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HGL-RLNG,2021-2022,23,I0023/21-22,LP,D,INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HGL-RLNG,2021-2022,23,I0023/21-22,LP,T,INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null
HCGD-B,2024-2025,4,I0004/24-25,LP,O,INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
HCGD-B,2024-2025,4,I0004/24-25,LP,D,INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
HCGD-B,2024-2025,4,I0004/24-25,LP,T,INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
HCGD-B,2024-2025,6,I0006/24-25,LP,O,INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
HCGD-B,2024-2025,6,I0006/24-25,LP,D,INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
HCGD-B,2024-2025,6,I0006/24-25,LP,T,INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
HCGD-B,2024-2025,8,I0008/24-25,LP,O,INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8,219,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null
HCGD-B,2024-2025,8,I0008/24-25,LP,D,INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8,46,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null
HCGD-B,2024-2025,8,I0008/24-25,LP,T,INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8,46,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null
TGLPL,2022-2023,2,I0002/22-23,LP,O,INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null
TGLPL,2022-2023,2,I0002/22-23,LP,D,INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null
TGLPL,2022-2023,2,I0002/22-23,LP,T,INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null
TGLPL,2022-2023,3,I0003/22-23,LP,O,INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null
TGLPL,2022-2023,3,I0003/22-23,LP,D,INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null
TGLPL,2022-2023,3,I0003/22-23,LP,T,INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null
TGLPL,2022-2023,4,I0004/22-23,LP,O,INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null
TGLPL,2022-2023,4,I0004/22-23,LP,D,INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null
TGLPL,2022-2023,4,I0004/22-23,LP,T,INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null
