COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ,CONTACT_PERSON_CD,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,SALE_PRICE,SALE_PRICE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,NET_PAYABLE_AMT,INV_STATUS,REMARK_1,REMARK_2,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,EXCHG_RATE_TYPE,MODIFY_BY,MODIFY_DT,TCS_TDS,TCS_AMT,TCS_FACTOR,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_INSERT_BY,PAY_INSERT_DT,PAY_UPDATE_BY,PAY_UPDATE_DT,PAY_REMARK,TDS_GROSS_PERCENT,TDS_GROSS_AMT,TDS_TAX_PERCENT,TDS_TAX_AMT,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,TRANSPORTATION_CHARGE,TRANSPORTATION_AMOUNT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,TCS_STRUCT_CD,TCS_EFF_DT,TDS_STRUCT_CD,TDS_EFF_DT,MARKET_MARGIN,OTHER_CHARGES,MARKET_MARGIN_AMT,OTHER_CHARGES_AMT,CARGO_NO
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,210,S0210/24-25,15/10/2024 00:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,22/10/2024 00:00:00,6929,12.08,2,83702.32,SBI FIRST RATE TT BUY SELL,15/10/2024 00:00:00,84.085,1,7038109.58,140762.19,8,null,7178871.77,7178871.77,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,16/10/2024 00:00:00,null,null,null,Y,6,16/10/2024 00:00:00,201,16/10/2024 00:00:00,D,null,null,NA,null,null,210,7171833.66,22/10/2024 00:00:00,201,23/10/2024 00:00:00,null,null,null,null,null,null,null,T,46,16/10/2024 00:00:00,46,16/10/2024 00:00:00,46,16/10/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,221,S0221/24-25,31/10/2024 00:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,11/11/2024 00:00:00,8188,12.08,2,98911.04,SBI FIRST RATE TT BUY SELL,31/10/2024 00:00:00,84.105,1,8318913.02,166378.26,8,null,8485291.28,8485291.28,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,04/11/2024 00:00:00,null,null,null,Y,153,04/11/2024 00:00:00,201,04/11/2024 00:00:00,D,null,null,NA,null,null,221,8476972.37,11/11/2024 00:00:00,201,12/11/2024 00:00:00,null,null,null,null,null,null,null,T,201,04/11/2024 00:00:00,201,04/11/2024 00:00:00,201,04/11/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,230,S0230/24-25,15/11/2024 00:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,25/11/2024 00:00:00,6011,12.25,2,73634.75,SBI FIRST RATE TT BUY SELL,15/11/2024 00:00:00,84.425,1,6216613.77,124332.28,8,null,6340946.05,6340946.05,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,TRADING INDIA PRIVATE LIMITED,Y,219,18/11/2024 00:00:00,null,null,null,Y,6,18/11/2024 00:00:00,46,18/11/2024 00:00:00,D,null,null,NA,null,null,230,6334729.44,25/11/2024 00:00:00,201,26/11/2024 00:00:00,null,null,null,null,null,null,null,T,46,18/11/2024 00:00:00,46,18/11/2024 00:00:00,46,18/11/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,239,S0239/24-25,30/11/2024 00:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,07/12/2024 00:00:00,7350,12.25,2,90037.5,SBI FIRST RATE TT BUY SELL,30/11/2024 00:00:00,84.575,1,7614921.56,152298.43,8,null,7767219.99,7767219.99,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,02/12/2024 00:00:00,null,null,null,Y,6,02/12/2024 00:00:00,46,02/12/2024 00:00:00,D,null,null,NA,null,null,239,7759605.07,07/12/2024 00:00:00,201,09/12/2024 00:00:00,null,null,null,null,null,null,null,T,46,02/12/2024 00:00:00,46,02/12/2024 00:00:00,46,02/12/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,247,S0247/24-25,15/12/2024 00:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,21/12/2024 00:00:00,5260,12.1,2,63646,SBI FIRST RATE TT BUY SELL,13/12/2024 00:00:00,84.885,1,5402590.71,108051.81,8,null,5510642.52,5510642.52,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,16/12/2024 00:00:00,null,null,null,Y,6,16/12/2024 00:00:00,46,16/12/2024 00:00:00,D,null,null,NA,null,null,247,5505239.93,21/12/2024 00:00:00,201,23/12/2024 00:00:00,null,null,null,null,null,null,null,T,46,16/12/2024 00:00:00,46,16/12/2024 00:00:00,46,16/12/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,263,S0263/24-25,31/12/2024 00:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,08/01/2025 00:00:00,7530,12.1,2,91113,SBI FIRST RATE TT BUY SELL,31/12/2024 00:00:00,85.625,1,7801550.63,156031.01,8,null,7957581.64,7957581.64,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,02/01/2025 00:00:00,null,null,null,Y,6,02/01/2025 00:00:00,46,02/01/2025 00:00:00,D,null,null,NA,null,null,263,7949780.09,08/01/2025 00:00:00,201,09/01/2025 00:00:00,null,null,null,null,null,null,null,T,46,02/01/2025 00:00:00,46,02/01/2025 00:00:00,46,02/01/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,269,S0269/24-25,15/01/2025 00:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,22/01/2025 00:00:00,6375,12.03,2,76691.25,SBI FIRST RATE TT BUY SELL,15/01/2025 00:00:00,86.545,1,6637244.23,132744.88,8,null,6769989.11,6769989.11,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,16/01/2025 00:00:00,null,null,null,Y,6,16/01/2025 00:00:00,201,16/01/2025 00:00:00,D,null,null,NA,null,null,269,6763351.87,22/01/2025 00:00:00,164,23/01/2025 00:00:00,null,null,null,null,null,null,null,T,201,16/01/2025 00:00:00,201,16/01/2025 00:00:00,201,16/01/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,287,S0287/24-25,31/01/2025 00:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,10/02/2025 00:00:00,9396,12.03,2,113033.88,SBI FIRST RATE TT BUY SELL,31/01/2025 00:00:00,86.625,1,9791559.85,195831.2,8,null,9987391.05,9987391.05,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,03/02/2025 00:00:00,null,null,null,Y,6,03/02/2025 00:00:00,46,03/02/2025 00:00:00,D,null,null,NA,null,null,287,9977599.49,10/02/2025 00:00:00,201,11/02/2025 00:00:00,null,null,null,null,null,null,null,T,46,03/02/2025 00:00:00,46,03/02/2025 00:00:00,46,03/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,300,S0300/24-25,15/02/2025 00:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,24/02/2025 00:00:00,7628,12.7,2,96875.6,SBI FIRST RATE TT BUY SELL,15/02/2025 00:00:00,86.725,1,8401536.41,168030.73,8,null,8569567.14,8569567.14,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,17/02/2025 00:00:00,null,null,null,Y,6,17/02/2025 00:00:00,46,17/02/2025 00:00:00,D,null,null,NA,null,null,300,8561165.6,24/02/2025 00:00:00,201,25/02/2025 00:00:00,null,null,null,null,null,null,null,T,46,17/02/2025 00:00:00,46,17/02/2025 00:00:00,46,17/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,309,S0309/24-25,28/02/2025 00:00:00,0,16/02/2025 00:00:00,28/02/2025 00:00:00,10/03/2025 00:00:00,6820,12.7,2,86614,SBI FIRST RATE TT BUY SELL,28/02/2025 00:00:00,87.375,1,7567898.25,151357.96,8,null,7719256.21,7719256.21,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,03/03/2025 00:00:00,null,null,null,Y,6,03/03/2025 00:00:00,46,03/03/2025 00:00:00,D,null,null,NA,null,null,309,7711688.31,10/03/2025 00:00:00,201,15/03/2025 00:00:00,null,null,null,null,null,null,null,T,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,18,0,S,1,null,0,3,3,321,S0321/24-25,15/03/2025 00:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,24/03/2025 00:00:00,6420,12.19,2,78259.8,SBI FIRST RATE TT BUY SELL,15/03/2025 00:00:00,86.975,1,6806646.11,136132.92,8,null,6942779.03,6942779.03,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,17/03/2025 00:00:00,null,null,null,Y,6,17/03/2025 00:00:00,46,17/03/2025 00:00:00,D,null,null,NA,null,null,321,6935972.38,24/03/2025 00:00:00,201,26/03/2025 00:00:00,null,null,null,null,null,null,null,T,201,17/03/2025 00:00:00,201,17/03/2025 00:00:00,201,17/03/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2025-2026,1,0,18,0,S,1,null,0,3,3,1,S0001/25-26,31/03/2025 00:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/2025 00:00:00,4270,12.19,2,52051.3,SBI FIRST RATE TT BUY SELL,12/02/2025 00:00:00,86.475,1,4501136.17,90022.72,8,null,4591158.89,4591158.89,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,Subject to the terms and conditions of the Framework Gas Sales Agreement executed on 28th July 2017 and Supply Notice executed on 13th February 2024 between Shell Energy India Private Limited and SHELL ENERGY MARKETING AND TRADING INDIA PRIVATE LIMITED,null,null,null,null,null,null,null,null,null,4,14/04/2025 09:10:59,D,null,null,NA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,17,2,S,1,null,0,10,15,411,S0411/23-24,15/03/2024 00:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,27/03/2024 00:00:00,43125,10.57,2,455831.25,SBI FIRST RATE TT BUY SELL,15/03/2024 00:00:00,82.975,1,37822597.97,756451.96,8,null,38579049.93,38579049.93,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,19/03/2024 00:00:00,null,null,null,Y,6,19/03/2024 00:00:00,23,19/03/2024 00:00:00,D,null,null,NA,null,null,411,38541227.33,27/03/2024 00:00:00,201,28/03/2024 00:00:00,null,null,null,null,null,null,null,T,201,19/03/2024 00:00:00,201,19/03/2024 00:00:00,201,19/03/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,17,2,S,1,null,0,10,15,430,S0430/23-24,31/03/2024 00:00:00,2,16/03/2024 00:00:00,31/03/2024 00:00:00,06/04/2024 00:00:00,46169.25,10.57,2,488008.97,SBI FIRST RATE TT BUY SELL,30/03/2024 00:00:00,83.375,1,40687748.08,813754.96,8,null,41501503.04,41501503.04,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,01/04/2024 00:00:00,null,null,null,Y,6,01/04/2024 00:00:00,201,01/04/2024 00:00:00,D,null,null,NA,null,null,430,41460815.29,06/04/2024 00:00:00,201,08/04/2024 00:00:00,null,null,null,null,null,null,null,T,46,01/04/2024 00:00:00,46,01/04/2024 00:00:00,46,01/04/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,16,2,S,1,null,0,8,13,345,S0345/23-24,31/01/2024 00:00:00,0,16/01/2024 00:00:00,17/01/2024 00:00:00,07/02/2024 00:00:00,153700,12.76,2,1961212,SBI FIRST RATE TT BUY SELL,31/01/2024 00:00:00,83.145,1,163064971.74,3261299.43,8,null,166326271.17,166326271.17,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,01/02/2024 00:00:00,null,null,null,Y,6,01/02/2024 00:00:00,46,01/02/2024 00:00:00,D,null,null,NA,null,null,345,166163206.2,07/02/2024 00:00:00,201,08/02/2024 00:00:00,null,null,null,null,null,null,null,T,46,01/02/2024 00:00:00,46,01/02/2024 00:00:00,46,01/02/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,17,1,S,1,null,0,8,13,346,S0346/23-24,31/01/2024 00:00:00,0,19/01/2024 00:00:00,31/01/2024 00:00:00,07/02/2024 00:00:00,260300,10.9,2,2837270,SBI FIRST RATE TT BUY SELL,31/01/2024 00:00:00,83.145,1,235904814.15,4718096.28,8,null,240622910.43,240622910.43,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,01/02/2024 00:00:00,null,null,null,Y,6,01/02/2024 00:00:00,46,01/02/2024 00:00:00,D,null,null,NA,null,null,346,240387005.62,07/02/2024 00:00:00,201,08/02/2024 00:00:00,null,null,null,null,null,null,null,T,46,01/02/2024 00:00:00,46,01/02/2024 00:00:00,46,01/02/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,19,0,S,1,null,0,10,15,81,S0081/24-25,31/05/2024 00:00:00,0,31/05/2024 00:00:00,31/05/2024 00:00:00,10/06/2024 00:00:00,10002.94,11.05,2,110532.49,SBI FIRST RATE TT BUY SELL,31/05/2024 00:00:00,83.275,1,9204592.85,184091.86,8,null,9388684.71,9388684.71,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,03/06/2024 00:00:00,null,null,null,Y,6,03/06/2024 00:00:00,46,03/06/2024 00:00:00,D,null,null,NA,null,null,81,9379480.12,10/06/2024 00:00:00,201,11/06/2024 00:00:00,null,null,null,null,null,null,null,T,46,03/06/2024 00:00:00,46,03/06/2024 00:00:00,46,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,19,2,S,1,null,0,10,15,90,S0090/24-25,15/06/2024 00:00:00,1,01/06/2024 00:00:00,15/06/2024 00:00:00,24/06/2024 00:00:00,225068.72,11.05,2,2487009.36,SBI FIRST RATE TT BUY SELL,15/06/2024 00:00:00,83.575,1,207851806.93,4157036.14,8,null,212008843.07,212008843.07,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,17/06/2024 00:00:00,null,null,null,Y,6,17/06/2024 00:00:00,219,17/06/2024 00:00:00,D,null,null,NA,null,null,90,211800991.26,24/06/2024 00:00:00,201,25/06/2024 00:00:00,null,null,null,null,null,null,null,T,201,17/06/2024 00:00:00,201,17/06/2024 00:00:00,201,17/06/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2024-2025,1,0,19,2,S,1,null,0,10,15,102,S0102/24-25,30/06/2024 00:00:00,2,16/06/2024 00:00:00,30/06/2024 00:00:00,06/07/2024 00:00:00,21675,11.05,2,239508.75,SBI RATE BUY SELL,29/06/2024 00:00:00,83.425,1,19981017.47,399620.35,8,null,20380637.82,20380637.82,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,01/07/2024 00:00:00,null,null,null,Y,6,01/07/2024 00:00:00,201,01/07/2024 00:00:00,D,null,null,NA,null,null,102,20360656.8,06/07/2024 00:00:00,201,08/07/2024 00:00:00,null,null,null,null,null,null,null,T,201,01/07/2024 00:00:00,201,01/07/2024 00:00:00,201,01/07/2024 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,1,S,2,null,0,7,12,44,SMH0044/23-24,15/06/2023 00:00:00,0,06/06/2023 00:00:00,15/06/2023 00:00:00,23/06/2023 00:00:00,16793.29,13.39,2,224862.02,SBI FIRST RATE TT BUY SELL,15/06/2023 00:00:00,82.175,1,18478036.43,554341.09,23,null,19032377.52,19032377.52,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,17/06/2023 00:00:00,null,null,null,Y,6,17/06/2023 00:00:00,113,17/06/2023 00:00:00,D,null,null,NA,null,null,44,19013899.48,23/06/2023 00:00:00,128,26/06/2023 00:00:00,null,null,RTGS recd,null,null,null,null,T,113,17/06/2023 00:00:00,113,17/06/2023 00:00:00,113,30/06/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,54,SMH0054/23-24,30/06/2023 00:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,10/07/2023 00:00:00,25653.8,13.29,0,340939,SBI FIRST RATE TT BUY SELL,30/06/2023 00:00:00,82.055,1,27975749.81,839272.49,23,null,28815022.3,28815022.3,null,Please pay the invoiced amount by wire transfer at our Bank Account: CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,03/07/2023 00:00:00,null,null,null,Y,6,03/07/2023 00:00:00,113,03/07/2023 00:00:00,D,null,null,NA,null,null,54,28787046.55,10/07/2023 00:00:00,164,11/07/2023 00:00:00,null,null,RTGS,null,null,null,null,T,113,03/07/2023 00:00:00,113,03/07/2023 00:00:00,113,05/07/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,66,SMH0066/23-24,15/07/2023 00:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,24/07/2023 00:00:00,25449.7,13.29,0,338226.51,SBI FIRST RATE TT BUY SELL,15/07/2023 00:00:00,82.145,1,27783616.91,833508.51,23,null,28617125.42,28617125.42,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,17/07/2023 00:00:00,null,null,null,Y,6,17/07/2023 00:00:00,113,17/07/2023 00:00:00,D,null,null,NA,null,null,66,28589341.8,24/07/2023 00:00:00,128,25/07/2023 00:00:00,null,null,RTGS recd,null,null,null,null,T,23,17/07/2023 00:00:00,23,17/07/2023 00:00:00,23,17/07/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,73,SMH0073/23-24,31/07/2023 00:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,07/08/2023 00:00:00,29508.01,13.29,0,392161.45,SBI FIRST RATE TT BUY SELL,31/07/2023 00:00:00,82.245,1,32253318.69,967599.56,23,null,33220918.25,33220918.25,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,01/08/2023 00:00:00,null,null,null,Y,153,01/08/2023 00:00:00,113,01/08/2023 00:00:00,D,null,null,NA,null,null,73,33188664.93,07/08/2023 00:00:00,128,08/08/2023 00:00:00,null,null,RTGS recd,null,null,null,null,T,23,01/08/2023 00:00:00,23,01/08/2023 00:00:00,23,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,83,SMH0083/23-24,15/08/2023 00:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,22/08/2023 00:00:00,26964.62,13.29,0,358359.8,SBI FIRST RATE TT BUY SELL,14/08/2023 00:00:00,83.045,1,29759989.57,892799.69,23,null,30652789.26,30652789.26,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,16/08/2023 00:00:00,null,null,null,Y,6,16/08/2023 00:00:00,113,16/08/2023 00:00:00,D,null,null,NA,null,null,83,30623029.27,22/08/2023 00:00:00,128,23/08/2023 00:00:00,null,null,null,null,null,null,null,T,23,16/08/2023 00:00:00,23,16/08/2023 00:00:00,23,16/08/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,89,SMH0089/23-24,31/08/2023 00:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,08/09/2023 00:00:00,28144.15,13.29,0,374035.75,SBI FIRST RATE TT BUY SELL,31/08/2023 00:00:00,82.675,1,30923405.92,927702.18,23,null,31851108.1,31851108.1,null,Please pay the invoiced amount by wire transfer at our Bank Account: CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,01/09/2023 00:00:00,null,null,null,Y,6,01/09/2023 00:00:00,113,01/09/2023 00:00:00,D,null,null,NA,null,null,89,31820184.69,08/09/2023 00:00:00,128,11/09/2023 00:00:00,null,null,null,null,null,null,null,T,46,01/09/2023 00:00:00,46,01/09/2023 00:00:00,46,01/09/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,99,SMH0099/23-24,15/09/2023 00:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,26/09/2023 00:00:00,25438.69,13.29,0,338080.19,SBI FIRST RATE TT BUY SELL,15/09/2023 00:00:00,83.065,1,28082630.99,842478.93,23,null,28925109.92,28925109.92,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,18/09/2023 00:00:00,null,null,null,Y,6,18/09/2023 00:00:00,113,18/09/2023 00:00:00,D,null,null,NA,null,null,99,28897027.29,26/09/2023 00:00:00,128,27/09/2023 00:00:00,null,null,null,null,null,null,null,T,113,18/09/2023 00:00:00,113,18/09/2023 00:00:00,113,18/09/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,104,SMH0104/23-24,30/09/2023 00:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,09/10/2023 00:00:00,24061.81,13.29,0,319781.45,SBI FIRST RATE TT BUY SELL,30/09/2023 00:00:00,83.175,1,26597822.51,797934.68,23,null,27395757.19,27395757.19,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,03/10/2023 00:00:00,null,null,null,Y,6,03/10/2023 00:00:00,46,03/10/2023 00:00:00,D,null,null,NA,null,null,104,27369159.37,09/10/2023 00:00:00,128,10/10/2023 00:00:00,null,null,null,null,null,null,null,T,46,03/10/2023 00:00:00,46,03/10/2023 00:00:00,46,03/10/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,112,SMH0112/23-24,15/10/2023 00:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,21/10/2023 00:00:00,24685.7,13.29,0,328072.95,SBI FIRST RATE TT BUY SELL,13/10/2023 00:00:00,83.265,1,27316994.43,819509.83,23,null,28136504.26,28136504.26,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,16/10/2023 00:00:00,null,null,null,Y,153,16/10/2023 00:00:00,201,16/10/2023 00:00:00,D,null,null,NA,null,null,112,28109187.27,21/10/2023 00:00:00,128,22/10/2023 00:00:00,null,null,null,null,null,null,null,T,201,16/10/2023 00:00:00,201,16/10/2023 00:00:00,201,16/10/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SEMTPL,34,2023-2024,1,0,14,2,S,2,null,0,7,12,118,SMH0118/23-24,31/10/2023 00:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,07/11/2023 00:00:00,27377.81,13.29,0,363851.09,SBI FIRST RATE TT BUY SELL,31/10/2023 00:00:00,83.285,1,30303338.44,909100.15,23,null,31212438.59,31212438.59,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,01/11/2023 00:00:00,null,null,null,Y,6,01/11/2023 00:00:00,46,01/11/2023 00:00:00,D,null,null,NA,null,null,118,31182135.25,07/11/2023 00:00:00,128,08/11/2023 00:00:00,null,null,null,null,null,null,null,T,23,01/11/2023 00:00:00,23,01/11/2023 00:00:00,23,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
