COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,LOG_SEQ_NO,LOG_BY,LOG_DT,CONT_NAME,CONT_REF_NO,TRADE_REF_NO,SIGNING_DT,SIGNING_TIME,START_DT,END_DT,AGMT_BASE,AGMT_TYPE,TCQ,DCQ,VARIABLE_DCQ,QUANTITY_UNIT,RATE,RATE_UNIT,VARIABLE_RATE,POST_MARGIN,TRANSPORTATION_CHARGE,BUYER_NOM_FLAG,BUYER_MONTH_NOM,BUYER_WEEK_NOM,BUYER_DAILY_NOM,SELLER_NOM_FLAG,SELLER_MONTH_NOM,SELLER_WEEK_NOM,SELLER_DAILY_NOM,DAY_DEF_FLAG,DAY_START_TIME,DAY_END_TIME,MDCQ_FLAG,MDCQ_PERCENTAGE,FCC_FLAG,FCC_BY,FCC_DATE,REMARK,RENEWAL_DT,ENT_DT,ENT_BY,MODIFY_DT,MODIFY_BY,CONT_STATUS,IS_ALLOCATED,DDA_DT,DDA_TIME,BUYER_FORNGT_NOM,SELLER_FORNGT_NOM,TXN_CHARGE,BUYER_NOM_CUTOFF,TXN_UNIT,TCQ_SIGN,TCQ_REQUEST_FLAG,TCQ_REQUEST_CLOSE,TCQ_REQUEST_QTY,PRICE_REQUEST_FLAG,PRICE_APPROVE_FLAG,CHANGE_DATE_REQ,MEASUREMENT,MEASUREMENT_CLAUSE,MEAS_STANDARD,MEAS_TEMPERATURE,PRESSURE_MIN_BAR,PRESSURE_MAX_BAR,OFF_SPEC_GAS,OFF_SPEC_GAS_CLAUSE,SPEC_GAS_ENERGY_BASE,SPEC_GAS_MIN_ENERGY,SPEC_GAS_MAX_ENERGY,LIABILITY,LIABILITY_CLAUSE,BILLING_FLAG,BILLING_CLAUSE,TERMINATE_FLAG,TERMINATE_CLAUSE,TERMINATE_PLANED,TERMINATE_FORCE,SF_GEN_DT,CLOSE_EFF_DT,CLOSURE_REQUEST_FLAG,CLOSURE_ALLOC_QTY,CLOSURE_REMARK,ADV_ADJUST
PGPGPL,37,1,0,14,0,S,3,48,15/04/2023 00:23:47,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.36,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,15/04/2023 00:23:47,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,4,48,15/04/2023 00:31:06,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.36,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,15/04/2023 00:31:06,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,5,48,15/04/2023 11:42:04,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.36,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,15/04/2023 11:42:04,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,6,48,17/04/2023 12:29:56,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.36,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,17/04/2023 12:29:56,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,9,48,14/08/2023 12:07:10,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,12.8057,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,14/08/2023 12:07:10,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,8,48,11/07/2023 16:38:25,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,12.8741,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,11/07/2023 16:38:25,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,10,48,12/09/2023 17:00:21,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.2341,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,12/09/2023 17:00:21,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,7,48,10/07/2023 16:27:47,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,12.8741,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,10/07/2023 16:27:47,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,13,48,15/12/2023 17:03:00,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,14.1138,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,15/12/2023 17:03:00,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,14,48,08/01/2024 17:01:15,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.4842,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,08/01/2024 17:01:15,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,11,48,15/11/2023 11:56:14,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,14.3502,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,15/11/2023 11:56:14,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,12,170,07/12/2023 10:19:05,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,14.1138,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,07/12/2023 10:19:05,170,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,15,48,26/02/2024 14:40:00,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.2554,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,26/02/2024 14:40:00,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,14,0,S,16,48,11/03/2024 16:33:07,null,null,null,14/04/2023 00:00:00,16:42,16/04/2023 00:00:00,31/03/2024 00:00:00,X,0,902421,2571,null,1,13.2554,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,15/04/2023 00:00:00,null,null,11/03/2024 16:33:07,48,null,null,Y,Y,14/04/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,15,0,S,1,48,26/03/2024 16:43:11,null,null,null,20/03/2024 00:00:00,00:00,01/04/2024 00:00:00,31/03/2025 00:00:00,X,0,438000,1200,null,1,9.74,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,26/03/2024 16:43:11,48,null,null,Y,Y,26/03/2024 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,15,0,S,4,48,05/07/2024 10:18:57,null,null,null,20/03/2024 00:00:00,00:00,01/04/2024 00:00:00,31/03/2025 00:00:00,X,0,438000,1200,null,1,9.74,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,28/03/2024 00:00:00,null,null,05/07/2024 10:18:57,48,null,null,Y,Y,26/03/2024 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,15,0,S,2,48,27/06/2024 13:13:55,null,null,null,20/03/2024 00:00:00,00:00,01/04/2024 00:00:00,31/03/2025 00:00:00,X,0,438000,1200,null,1,9.74,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,28/03/2024 00:00:00,null,null,27/06/2024 13:13:55,48,null,null,Y,Y,26/03/2024 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,15,0,S,3,48,27/06/2024 13:14:24,null,null,null,20/03/2024 00:00:00,00:00,01/04/2024 00:00:00,31/03/2025 00:00:00,X,0,438000,1200,null,1,9.74,2,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,41,28/03/2024 00:00:00,null,null,27/06/2024 13:14:24,48,null,null,Y,Y,26/03/2024 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,18,0,S,3,169,01/07/2025 16:35:24,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,26350,850,null,1,1025,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,01/07/2025 16:35:24,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,Y,Y,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,18,0,S,1,169,30/06/2025 11:50:17,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,26350,850,null,1,1025,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,30/06/2025 11:50:17,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,Y,Y,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,18,0,S,2,227,30/06/2025 17:44:10,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,26350,850,null,1,1025,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,30/06/2025 17:44:10,227,null,null,Y,Y,27/06/2025 00:00:00,15:16,Y,Y,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,18,0,S,4,169,08/07/2025 13:19:59,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,26350,850,null,1,1025,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,08/07/2025 13:19:59,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,Y,Y,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,19,0,S,3,169,01/07/2025 16:35:37,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,8750,350,null,1,1025,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,01/07/2025 16:35:37,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,19,0,S,1,169,30/06/2025 11:54:51,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,8750,350,null,1,1025,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,30/06/2025 11:54:51,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,19,0,S,2,227,30/06/2025 17:44:26,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,8750,350,null,1,1025,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,30/06/2025 17:44:26,227,null,null,Y,Y,27/06/2025 00:00:00,15:16,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,19,0,S,4,169,08/07/2025 13:20:13,null,null,null,27/06/2025 00:00:00,15:16,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,8750,350,null,1,1025,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,08/07/2025 13:20:13,169,null,null,Y,Y,27/06/2025 00:00:00,15:16,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,16,0,S,1,44,31/01/2025 12:09:26,null,null,null,31/01/2025 00:00:00,11:17,01/02/2025 00:00:00,28/02/2025 00:00:00,X,0,2800,100,null,1,1854.47,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,31/01/2025 12:09:26,44,null,null,Y,Y,31/01/2025 00:00:00,11:42,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,17,0,S,2,48,05/02/2025 11:37:11,null,null,null,31/01/2025 00:00:00,11:18,01/02/2025 00:00:00,28/02/2025 00:00:00,X,0,12600,450,null,1,1053.51,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,Y,153,31/01/2025 00:00:00,null,null,05/02/2025 11:37:11,48,null,null,Y,Y,31/01/2025 00:00:00,11:44,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,37,1,0,17,0,S,1,44,31/01/2025 12:14:43,null,null,null,31/01/2025 00:00:00,11:18,01/02/2025 00:00:00,28/02/2025 00:00:00,X,0,12600,450,null,1,1053.51,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,31/01/2025 12:14:43,44,null,null,Y,Y,31/01/2025 00:00:00,11:44,N,N,4,14:00,1,null,null,null,null,null,null,null,Y,null,ISO,7,45,86,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
PGPGPL,X-37-1-0,0,0,1,0,K,1,154,26/12/2023 09:42:05,null,X-37-1-0,null,22/12/2023 00:00:00,16:07,01/01/2024 00:00:00,31/01/2024 00:00:00,X,S,43400,1400,null,1,1025,1,null,15,null,Y,N,N,Y,Y,N,N,Y,Y,06:00,06:00,Y,105,null,null,null,null,null,26/12/2023 09:42:05,154,null,null,Y,Y,22/12/2023 00:00:00,18:04,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-0,0,0,2,0,K,3,48,03/02/2025 12:23:41,null,X-37-2-0,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,25200,900,null,1,1100,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,Y,153,31/01/2025 00:00:00,null,null,03/02/2025 12:23:41,48,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-0,0,0,2,0,K,4,48,04/02/2025 13:37:58,null,X-37-2-0,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,25200,850,null,1,1100,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,Y,153,31/01/2025 00:00:00,null,null,04/02/2025 13:37:58,48,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-0,0,0,2,0,K,2,48,03/02/2025 12:23:31,null,X-37-2-0,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,25200,900,null,1,1100,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,Y,153,31/01/2025 00:00:00,null,null,03/02/2025 12:23:31,48,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-0,0,0,2,0,K,1,48,27/01/2025 17:53:03,null,X-37-2-0,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,D,T,25200,900,null,1,1100,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,null,null,null,null,null,27/01/2025 17:53:03,48,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-1,0,0,2,1,K,2,48,05/02/2025 16:23:25,null,X-37-2-1,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,23800,850,null,1,1003.03,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,null,null,null,null,null,05/02/2025 16:23:25,48,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,-,Y,Y,1400,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-1,0,0,2,1,K,1,48,04/02/2025 13:53:21,null,X-37-2-1,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,25200,850,null,1,1003.03,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,null,null,null,null,null,04/02/2025 13:53:21,48,null,null,Y,Y,null,null,null,null,4,null,1,-,Y,N,1400,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PGPGPL,X-37-2-1,0,0,2,1,K,3,227,11/02/2025 12:51:19,null,X-37-2-1,null,27/01/2025 00:00:00,15:27,01/02/2025 00:00:00,28/02/2025 00:00:00,X,T,23800,850,null,1,1003.03,1,null,15,null,Y,N,N,Y,Y,N,N,Y,N,null,null,N,null,Y,153,05/02/2025 00:00:00,null,null,11/02/2025 12:51:19,227,null,null,Y,Y,27/01/2025 00:00:00,null,null,null,4,null,1,-,Y,Y,1400,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HCG,38,1,0,1,0,S,1,18,31/12/2019 16:54:12,null,null,null,02/12/2019 00:00:00,null,01/01/2020 00:00:00,31/12/2020 00:00:00,X,0,732000,2000,null,1,6.35,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,null,null,null,GAS SUPPLY ON DELIVERED BASIS,null,31/12/2019 16:54:12,18,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,1,0,S,3,45,25/12/2020 08:54:20,null,null,null,02/12/2019 00:00:00,null,01/01/2020 00:00:00,30/06/2021 00:00:00,X,0,732000,2000,null,1,6.35,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,Y,12,31/12/2019 00:00:00,GAS SUPPLY ON DELIVERED BASIS,null,25/12/2020 08:54:20,45,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,1,0,S,2,6,26/05/2020 16:48:17,null,null,null,02/12/2019 00:00:00,null,01/01/2020 00:00:00,31/12/2020 00:00:00,X,0,732000,2000,null,1,6.35,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,Y,12,31/12/2019 00:00:00,GAS SUPPLY ON DELIVERED BASIS,null,26/05/2020 16:48:17,6,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,1,0,S,5,18,02/04/2021 12:32:12,null,null,null,02/12/2019 00:00:00,null,01/01/2020 00:00:00,30/06/2021 00:00:00,X,0,732000,500,null,1,6.35,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,Y,12,31/12/2019 00:00:00,GAS SUPPLY ON DELIVERED BASIS,null,02/04/2021 12:32:12,18,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,1,0,S,4,45,27/03/2021 01:06:34,null,null,null,02/12/2019 00:00:00,null,01/01/2020 00:00:00,30/06/2021 00:00:00,X,0,732000,500,null,1,6.35,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,Y,12,31/12/2019 00:00:00,GAS SUPPLY ON DELIVERED BASIS,null,27/03/2021 01:06:34,45,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,4,0,S,1,45,30/03/2021 14:59:18,null,null,null,26/03/2021 00:00:00,null,01/04/2021 00:00:00,30/04/2021 00:00:00,X,0,60000,2000,null,1,5.04,2,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,null,null,null,null,null,30/03/2021 14:59:18,45,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,4,0,S,2,6,16/04/2021 19:34:20,null,null,null,26/03/2021 00:00:00,null,01/04/2021 00:00:00,30/04/2021 00:00:00,X,0,60000,2000,null,1,5.04,2,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,90,31/03/2021 00:00:00,null,null,16/04/2021 19:34:20,6,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
HCG,38,1,0,4,0,S,4,45,20/07/2021 18:31:46,null,null,null,26/03/2021 00:00:00,null,01/04/2021 00:00:00,30/04/2021 00:00:00,X,0,60000,2000,null,1,5.04,2,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,90,31/03/2021 00:00:00,null,null,20/07/2021 18:31:46,45,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
