COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT,EMAIL_SENT,EMAIL_SENT_BY,EMAIL_SENT_DT
HCG,2020-2021,8,I0008/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-8-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,8,I0008/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-8-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,9,I0009/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-9-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,9,I0009/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-9-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,9,I0009/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-9-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,10,I0010/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-10-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,10,I0010/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-10-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,10,I0010/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-10-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,13,I0013/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-13-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,13,I0013/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-13-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,13,I0013/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-13-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,14,I0014/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-14-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,14,I0014/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-14-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,14,I0014/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-14-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,16,I0016/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-16-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,16,I0016/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-16-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,16,I0016/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-16-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2021-2022,7,I0007/21-22,O,LATEPAY_INVOICE-02062021-HCG-HCG-I-7-O.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,7,I0007/21-22,D,LATEPAY_INVOICE-02062021-HCG-HCG-I-7-D.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,7,I0007/21-22,T,LATEPAY_INVOICE-02062021-HCG-HCG-I-7-T.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,9,I0009/21-22,O,LATEPAY_INVOICE-17062021-HCG-HCG-I-9-O.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2021-2022,9,I0009/21-22,D,LATEPAY_INVOICE-17062021-HCG-HCG-I-9-D.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2021-2022,9,I0009/21-22,T,LATEPAY_INVOICE-17062021-HCG-HCG-I-9-T.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2021-2022,12,I0012/21-22,O,INVOICE-07072021-HCG-HCG-I-12-O.pdf,4,07/07/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,15,I0015/21-22,O,LATEPAY_INVOICE-30072021-HCG-HCG-I-15-O.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,15,I0015/21-22,D,LATEPAY_INVOICE-30072021-HCG-HCG-I-15-D.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,15,I0015/21-22,T,LATEPAY_INVOICE-30072021-HCG-HCG-I-15-T.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,5,I0005/21-22,O,LATEPAY_INVOICE-02062021-HCG-HCG-I-5-O.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,5,I0005/21-22,D,LATEPAY_INVOICE-02062021-HCG-HCG-I-5-D.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,5,I0005/21-22,T,LATEPAY_INVOICE-02062021-HCG-HCG-I-5-T.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,8,I0008/21-22,O,LATEPAY_INVOICE-02062021-HCG-HCG-I-8-O.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,8,I0008/21-22,D,LATEPAY_INVOICE-02062021-HCG-HCG-I-8-D.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,8,I0008/21-22,T,LATEPAY_INVOICE-02062021-HCG-HCG-I-8-T.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,10,I0010/21-22,O,LATEPAY_INVOICE-17062021-HCG-HCG-I-10-O.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2021-2022,10,I0010/21-22,D,LATEPAY_INVOICE-17062021-HCG-HCG-I-10-D.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2021-2022,10,I0010/21-22,T,LATEPAY_INVOICE-17062021-HCG-HCG-I-10-T.pdf,49,17/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/06/2021 00:00:00,null,null,null,Y,null,17/06/2021 00:00:00
HCG,2020-2021,11,I0011/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-11-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,11,I0011/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-11-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,11,I0011/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-11-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,12,I0012/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-12-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,12,I0012/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-12-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,12,I0012/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-12-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2021-2022,13,I0013/21-22,O,INVOICE-07072021-HCG-HCG-I-13-O.pdf,37,02/06/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,14,I0014/21-22,T,LATEPAY_INVOICE-30072021-HCG-HCG-I-14-T.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,14,I0014/21-22,O,LATEPAY_INVOICE-30072021-HCG-HCG-I-14-O.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,14,I0014/21-22,D,LATEPAY_INVOICE-30072021-HCG-HCG-I-14-D.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2020-2021,15,I0015/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-15-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,15,I0015/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-15-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,15,I0015/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-15-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2021-2022,16,I0016/21-22,O,LATEPAY_INVOICE-30072021-HCG-HCG-I-16-O.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,16,I0016/21-22,D,LATEPAY_INVOICE-30072021-HCG-HCG-I-16-D.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,16,I0016/21-22,T,LATEPAY_INVOICE-30072021-HCG-HCG-I-16-T.pdf,23,30/07/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/07/2021 00:00:00,null,null,null,Y,null,30/07/2021 00:00:00
HCG,2021-2022,17,I0017/21-22,O,LATEPAY_INVOICE-27082021-HCG-HCG-I-17-O.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,17,I0017/21-22,D,LATEPAY_INVOICE-27082021-HCG-HCG-I-17-D.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,17,I0017/21-22,T,LATEPAY_INVOICE-27082021-HCG-HCG-I-17-T.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,18,I0018/21-22,O,LATEPAY_INVOICE-27082021-HCG-HCG-I-18-O.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,18,I0018/21-22,D,LATEPAY_INVOICE-27082021-HCG-HCG-I-18-D.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,18,I0018/21-22,T,LATEPAY_INVOICE-27082021-HCG-HCG-I-18-T.pdf,23,27/08/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/08/2021 00:00:00,null,null,null,Y,null,27/08/2021 00:00:00
HCG,2021-2022,19,I0019/21-22,O,LATEPAY_INVOICE-13092021-HCG-HCG-I-19-O.pdf,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null,Y,null,13/09/2021 00:00:00
HCG,2021-2022,19,I0019/21-22,D,LATEPAY_INVOICE-13092021-HCG-HCG-I-19-D.pdf,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null,Y,null,13/09/2021 00:00:00
HCG,2021-2022,19,I0019/21-22,T,LATEPAY_INVOICE-13092021-HCG-HCG-I-19-T.pdf,23,13/09/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/09/2021 00:00:00,null,null,null,Y,null,13/09/2021 00:00:00
HCG,2021-2022,20,I0020/21-22,O,INVOICE-15112021-HCG-HCG-I-20-O.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,20,I0020/21-22,D,INVOICE-15112021-HCG-HCG-I-20-D.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,20,I0020/21-22,T,INVOICE-15112021-HCG-HCG-I-20-T.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,O,INVOICE-15112021-HCG-HCG-I-21-O.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,D,INVOICE-15112021-HCG-HCG-I-21-D.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,21,I0021/21-22,T,INVOICE-15112021-HCG-HCG-I-21-T.pdf,23,16/11/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null
HCG,2021-2022,22,I0022/21-22,O,LATEPAY_INVOICE-29122021-HCG-HCG-I-22-O.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,22,I0022/21-22,D,LATEPAY_INVOICE-29122021-HCG-HCG-I-22-D.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,22,I0022/21-22,T,LATEPAY_INVOICE-29122021-HCG-HCG-I-22-T.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,24,I0024/21-22,O,LATEPAY_INVOICE-29122021-HCG-HCG-I-24-O.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,24,I0024/21-22,D,LATEPAY_INVOICE-29122021-HCG-HCG-I-24-D.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,24,I0024/21-22,T,LATEPAY_INVOICE-29122021-HCG-HCG-I-24-T.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,25,I0025/21-22,O,LATEPAY_INVOICE-29122021-HCG-HCG-I-25-O.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,25,I0025/21-22,D,LATEPAY_INVOICE-29122021-HCG-HCG-I-25-D.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,25,I0025/21-22,T,LATEPAY_INVOICE-29122021-HCG-HCG-I-25-T.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCG,2021-2022,4,I0004/21-22,O,LATEPAY_INVOICE-02062021-HCG-HCG-I-4-O.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,4,I0004/21-22,D,LATEPAY_INVOICE-02062021-HCG-HCG-I-4-D.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,4,I0004/21-22,T,LATEPAY_INVOICE-02062021-HCG-HCG-I-4-T.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
GGL,2023-2024,11,I0011/23-24,O,LATEPAY_INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11-O.pdf,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null,Y,null,12/03/2024 00:00:00
GGL,2023-2024,11,I0011/23-24,D,LATEPAY_INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11-D.pdf,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null,Y,null,12/03/2024 00:00:00
GGL,2023-2024,11,I0011/23-24,T,LATEPAY_INVOICE-12032024-GGL-Gujarat_Guardian_Limited-I-11-T.pdf,201,12/03/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,12/03/2024 00:00:00,null,null,null,Y,null,12/03/2024 00:00:00
HGL-RLNG,2021-2022,23,I0023/21-22,O,LATEPAY_INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23-O.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HGL-RLNG,2021-2022,23,I0023/21-22,D,LATEPAY_INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23-D.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HGL-RLNG,2021-2022,23,I0023/21-22,T,LATEPAY_INVOICE-29122021-HGL-RLNG-Haldyn_Glass-Gavasad-I-23-T.pdf,23,29/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/12/2021 00:00:00,null,null,null,Y,null,29/12/2021 00:00:00
HCGD-B,2024-2025,4,I0004/24-25,O,LATEPAY_INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4-O.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
HCGD-B,2024-2025,4,I0004/24-25,D,LATEPAY_INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4-D.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
HCGD-B,2024-2025,4,I0004/24-25,T,LATEPAY_INVOICE-29042024-HCGD-B-HCGDB_Bhiwadi-I-4-T.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
HCGD-B,2024-2025,6,I0006/24-25,O,LATEPAY_INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6-O.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
HCGD-B,2024-2025,6,I0006/24-25,D,LATEPAY_INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6-D.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
HCGD-B,2024-2025,6,I0006/24-25,T,LATEPAY_INVOICE-13052024-HCGD-B-HCGDB_Bhiwadi-I-6-T.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
HCGD-B,2024-2025,8,I0008/24-25,O,LATEPAY_INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8-O.pdf,219,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null,Y,null,26/11/2024 00:00:00
HCGD-B,2024-2025,8,I0008/24-25,D,LATEPAY_INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8-D.pdf,46,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null,Y,null,26/11/2024 00:00:00
HCGD-B,2024-2025,8,I0008/24-25,T,LATEPAY_INVOICE-26112024-HCGD-B-HCGDB_Bhiwadi-I-8-T.pdf,46,26/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/11/2024 00:00:00,null,null,null,Y,null,26/11/2024 00:00:00
TGLPL,2022-2023,2,I0002/22-23,O,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2-O.pdf,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null,Y,null,30/08/2022 00:00:00
TGLPL,2022-2023,2,I0002/22-23,D,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2-D.pdf,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null,Y,null,30/08/2022 00:00:00
TGLPL,2022-2023,2,I0002/22-23,T,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Ludhiana-I-2-T.pdf,23,30/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,30/08/2022 00:00:00,null,null,null,Y,null,30/08/2022 00:00:00
TGLPL,2022-2023,3,I0003/22-23,O,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3-O.pdf,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null,Y,null,05/09/2022 00:00:00
TGLPL,2022-2023,3,I0003/22-23,D,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3-D.pdf,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null,Y,null,05/09/2022 00:00:00
TGLPL,2022-2023,3,I0003/22-23,T,LATEPAY_INVOICE-30082022-TGLPL-TGLPL-Jalandhar-I-3-T.pdf,23,05/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/09/2022 00:00:00,null,null,null,Y,null,05/09/2022 00:00:00
TGLPL,2022-2023,4,I0004/22-23,O,LATEPAY_INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4-O.pdf,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null,Y,null,27/12/2022 00:00:00
TGLPL,2022-2023,4,I0004/22-23,D,LATEPAY_INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4-D.pdf,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null,Y,null,27/12/2022 00:00:00
TGLPL,2022-2023,4,I0004/22-23,T,LATEPAY_INVOICE-27122022-TGLPL-TGLPL-Jalandhar-I-4-T.pdf,153,27/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/12/2022 00:00:00,null,null,null,Y,null,27/12/2022 00:00:00
