COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT,EMAIL_SENT,EMAIL_SENT_BY,EMAIL_SENT_DT
2,24,CT009/23-24,2023-2024,O,CREDIT-INVOICE-19042023-VIRGO-VIRGO-KHEDA-S-60-C.pdf,66,19/04/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/04/2023 00:00:00,null,null,null,Y,null,28/04/2023 00:00:00
2,24,CT009/23-24,2023-2024,D,CREDIT-INVOICE-19042023-VIRGO-VIRGO-KHEDA-S-60-1.pdf,66,19/04/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/04/2023 00:00:00,null,null,null,Y,null,28/04/2023 00:00:00
2,24,CT009/23-24,2023-2024,T,CREDIT-INVOICE-19042023-VIRGO-VIRGO-KHEDA-S-60-2.pdf,66,19/04/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/04/2023 00:00:00,null,null,null,Y,null,28/04/2023 00:00:00
2,24,DT001/23-24,2023-2024,O,DEBIT-INVOICE-25062023-GLIL-GoodLuck Sikra-S-268-d.pdf,61,25/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2023 00:00:00,null,null,null,Y,null,26/06/2023 00:00:00
2,24,DT001/23-24,2023-2024,D,DEBIT-INVOICE-25062023-GLIL-GoodLuck Sikra-S-268-1.pdf,113,26/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2023 00:00:00,null,null,null,Y,null,26/06/2023 00:00:00
2,24,DT001/23-24,2023-2024,T,DEBIT-INVOICE-25062023-GLIL-GoodLuck Sikra-S-268-2.pdf,61,25/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2023 00:00:00,null,null,null,Y,null,26/06/2023 00:00:00
2,24,DT003/23-24,2023-2024,O,DEBIT-INVOICE-03082023-VIGASLD-Vishaka Glass - Mundra-S-382-d.pdf,133,03/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,04/08/2023 00:00:00,null,null,null,Y,null,04/08/2023 00:00:00
2,24,DT003/23-24,2023-2024,D,DEBIT-INVOICE-03082023-VIGASLD-Vishaka Glass - Mundra-S-382-1.pdf,113,04/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,04/08/2023 00:00:00,null,null,null,Y,null,04/08/2023 00:00:00
2,24,DT003/23-24,2023-2024,T,DEBIT-INVOICE-03082023-VIGASLD-Vishaka Glass - Mundra-S-382-2.pdf,133,03/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,04/08/2023 00:00:00,null,null,null,Y,null,04/08/2023 00:00:00
2,24,DT002/24-25,2024-2025,O,DEBIT-INVOICE-01112024-VIGASLD-Vishaka Glass - Mundra-S-964-d.pdf,217,01/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/11/2024 00:00:00,null,null,null,Y,null,05/11/2024 00:00:00
2,24,DT002/24-25,2024-2025,D,DEBIT-INVOICE-01112024-VIGASLD-Vishaka Glass - Mundra-S-964-1.pdf,153,05/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/11/2024 00:00:00,null,null,null,Y,null,05/11/2024 00:00:00
2,24,DT002/24-25,2024-2025,T,DEBIT-INVOICE-01112024-VIGASLD-Vishaka Glass - Mundra-S-964-2.pdf,217,01/11/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,05/11/2024 00:00:00,null,null,null,Y,null,05/11/2024 00:00:00
