COMPANY_CD,INVOICE_SEQ,INVOICE_TYPE,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,PDF_CONTENT,SF_GEN_DT,SIGNED_ENT_BY,SUPPLIER_CD
2,RCL0120/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-120-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0120/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-120-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0120/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-120-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0121/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-121-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0121/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-121-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0121/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-121-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0121/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-121-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0121/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-121-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0121/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-121-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0122/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-122-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0122/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-122-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0122/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-122-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0122/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-122-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0122/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-122-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0122/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-122-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0123/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-123-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0123/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-123-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0123/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-123-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0123/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-123-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0123/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-123-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0123/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-123-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0124/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-124-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0124/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-124-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0124/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-124-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0124/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-124-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0124/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-124-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0124/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-124-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0125/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-125-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0125/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-125-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0125/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-125-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0125/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-125-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0125/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-125-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0125/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-125-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0126/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-126-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0126/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-126-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0126/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-126-1-D.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0126/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-126-1-O.pdf,null,11/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0126/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-126-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0126/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-126-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0127/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-127-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0127/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-127-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0127/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-127-1-D.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0127/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-127-1-O.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0127/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-127-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0127/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-127-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0128/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-128-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0128/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-128-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0128/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-128-1-D.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0128/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-128-1-O.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0128/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-128-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0128/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-128-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0129/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-129-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0129/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-129-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0129/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-129-1-D.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0129/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-129-1-O.pdf,null,05/10/2018,null,null,null,null,null,null,null,null,2
2,RCL0129/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-129-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0129/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-129-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0130/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-130-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0130/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-130-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0130/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-130-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0130/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-130-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0130/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-130-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0130/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-130-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0131/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-131-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0131/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-131-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0131/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-131-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0131/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-131-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0131/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-131-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0131/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-131-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0132/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-132-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0132/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-132-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0132/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-132-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0132/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-132-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0132/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-132-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0132/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-132-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0133/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-133-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0133/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-133-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0133/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-133-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0133/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-133-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0133/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-133-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0133/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-133-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0134/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-134-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0134/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-134-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0134/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-134-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0134/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-134-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0134/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-134-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0134/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-134-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0135/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-135-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0135/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-135-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0135/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-135-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0135/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-135-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0135/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-135-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0135/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-135-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0136/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-136-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0136/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-136-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0136/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-136-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0136/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-136-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0136/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-136-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0136/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-136-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0137/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-137-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0137/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-137-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0137/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-137-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0137/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-137-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0137/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-137-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0137/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-137-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0138/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-138-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0138/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-138-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0138/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-138-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0138/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-138-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0138/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-138-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0138/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-138-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0139/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-139-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0139/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-139-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0139/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-139-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0139/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-139-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0139/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-139-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0139/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-139-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0140/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-140-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0140/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-140-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0140/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-140-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0140/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-140-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0140/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-140-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0140/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-140-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0141/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-141-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0141/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-141-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0141/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-141-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0141/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-141-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0141/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-141-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0141/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-141-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0142/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-142-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0142/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-142-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0142/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-142-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0142/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-142-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0142/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-142-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0142/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-142-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0143/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-143-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0143/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-143-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0143/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-143-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0143/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-143-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0143/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-143-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0143/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-143-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0144/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-144-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0144/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-144-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0144/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-144-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0144/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-144-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0144/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-144-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0144/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-144-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0145/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-145-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0145/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-145-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0145/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-145-1-D.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0145/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-145-1-O.pdf,null,10/01/2019,null,null,null,null,null,null,null,null,2
2,RCL0145/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-145-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0145/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-145-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0146/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-146-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0146/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-146-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0146/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-146-1-D.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0146/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-146-1-O.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0146/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-146-1-D.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0146/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-146-1-O.pdf,null,08/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0147/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-147-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0147/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-147-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0147/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-147-1-D.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0147/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-147-1-O.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0147/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-147-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0147/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-147-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0148/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-148-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0148/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-148-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0148/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-148-1-D.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0148/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-148-1-O.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0148/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-148-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0148/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-148-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0149/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-149-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0149/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-149-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0149/2018-19,COSTR,2018-2019,D,INVOICE-X-2018-2019-149-1-D.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0149/2018-19,COSTR,2018-2019,O,INVOICE-X-2018-2019-149-1-O.pdf,null,22/11/2018,null,null,null,null,null,null,null,null,2
2,RCL0149/2019-20,COSTR,2019-2020,D,INVOICE-X-2019-2020-149-1-D.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0149/2019-20,COSTR,2019-2020,O,INVOICE-X-2019-2020-149-1-O.pdf,null,16/01/2020,null,null,null,null,null,null,null,null,2
2,RCL0150/2017-18,COSTR,2017-2018,D,INVOICE-X-2017-2018-150-1-D.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
2,RCL0150/2017-18,COSTR,2017-2018,O,INVOICE-X-2017-2018-150-1-O.pdf,null,07/12/2017,null,null,null,null,null,null,null,null,2
