

12 ,SBI MUMBAI TT SELL , 18/02/2022 00:00:00, 	(06-FEB-2025 11:27:28)
 ,SBI MUMBAI TT AVERAGE , 18/02/2022 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
1 ,RBI REFERENCE , 23/12/2021 00:00:00, 	(06-FEB-2025 11:27:28)
1 ,RBI REFERENCE , 24/12/2021 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 09/08/2022 00:00:00, 	(06-FEB-2025 11:27:28)
1 ,RBI REFERENCE , 19/09/2022 00:00:00, 	(06-FEB-2025 11:27:28)
 ,CUSTOMS RATE , 31/10/2022 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 31/10/2022 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 01/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 02/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 04/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 06/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 07/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 08/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 09/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 10/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 11/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 12/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 13/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 14/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
2 ,SBI FIRST RATE TT BUY , 15/05/2022 00:00:00, 	(06-FEB-2025 11:27:28)
 ,SBI TT SELLING , 01/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT SELLING , 02/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT BUYING , 01/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT BUY SELL , 01/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT BUYING , 02/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT BUY SELL , 02/03/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 01/04/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 02/04/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 01/04/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 01/04/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 03/04/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,SBI TT BUYING , 30/06/2024 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,CUSTOMS RATE , 29/07/2024 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,CUSTOMS RATE , 31/07/2024 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
 ,CUSTOMS RATE , 07/06/2023 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,5099,, 	(06-FEB-2025 11:27:28)
 

TOTAL DATA INSERTED : ,59,, 	(06-FEB-2025 11:27:28)
 

TOTAL SKIPPED DATA ,5040,, 	(06-FEB-2025 11:27:28)
 
<<END>>,<<FMS_EXCHG_RATE_ENTRY>>,, 	(06-FEB-2025 11:27:28)
 

<<START>>,<<FMS_BANK_MST>>,, 	(06-FEB-2025 11:27:28)
 
CD,ABBR,EFF_DT,TIMESTAMP
1002 , NULL , 01/01/2010 00:00:00, 	(06-FEB-2025 11:27:28)
1003 , NULL , 01/01/2010 00:00:00, 	(06-FEB-2025 11:27:28)
1004 , NULL , 01/01/2010 00:00:00, 	(06-FEB-2025 11:27:28)
1005 , NULL , 01/01/2010 00:00:00, 	(06-FEB-2025 11:27:28)
1006 , SCB , 24/03/2021 00:00:00, 	(06-FEB-2025 11:27:28)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,5,, 	(06-FEB-2025 11:27:28)
 

TOTAL DATA INSERTED : ,4,, 	(06-FEB-2025 11:27:28)
 

TOTAL SKIPPED DATA ,1,, 	(06-FEB-2025 11:27:28)
 
<<END>>,<<FMS_BANK_MST>>,, 	(06-FEB-2025 11:27:28)
 

<<START>>,<<FMS_ENTITY_TURNOVER_DTL>>,,,, 	(06-FEB-2025 11:27:28)
 
COMPANY_CD,CD,ABBR,ENTITY,FINANCIAL_YEAR,TIMESTAMP
2  ,6 , RIL , C , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,5 , MGL , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,5 , MGL , C , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,5 , MGL , C , 2023-2024, 	(06-FEB-2025 11:27:28)
2  ,9 , GSPCL , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,9 , GSPCL , C , 2023-2024, 	(06-FEB-2025 11:27:28)
2  ,10 , Gail , C , 2020-2021, 	(06-FEB-2025 11:27:28)
2  ,15 , KRIBHCO , C , 2020-2021, 	(06-FEB-2025 11:27:28)
2  ,15 , KRIBHCO , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,31 , BPCL , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,42 , AMNS , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,42 , AMNS , C , 2023-2024, 	(06-FEB-2025 11:27:28)
2  ,43 , SEMTIPL , C , 2019-2020, 	(06-FEB-2025 11:27:28)
2  ,43 , SEMTIPL , C , 2020-2021, 	(06-FEB-2025 11:27:28)
2  ,49 , HCG , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,49 , HCG , C , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,51 , CFC , C , 2020-2021, 	(06-FEB-2025 11:27:28)
2  ,54 , PipeInfra , C , 2019-2020, 	(06-FEB-2025 11:27:28)
2  ,54 , PipeInfra , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,57 , HSIL , C , 2019-2020, 	(06-FEB-2025 11:27:28)
2  ,61 , RIPL , C , 2021-2022, 	(06-FEB-2025 11:27:28)
2  ,61 , RIPL , C , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,61 , RIPL , C , 2023-2024, 	(06-FEB-2025 11:27:28)
2  ,8 , SITME , T , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,110 , DT , T , 2021-2022, 	(06-FEB-2025 11:27:28)
2  , , Gunvor , T , 2020-2021, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2  , , Gunvor , T , 2021-2022, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2  , , Gunvor , T , 2022-2023, 	(06-FEB-2025 11:27:28)	 (Not Inserted)
2  ,2 , SEIPL , B , 2020-2021, 	(06-FEB-2025 11:27:28)
2  ,2 , SEIPL , B , 2022-2023, 	(06-FEB-2025 11:27:28)
2  ,2 , SEIPL , B , 2021-2022, 	(06-FEB-2025 11:27:28)

TOTAL DATA IN EXCEL : ,31,,,, 	(06-FEB-2025 11:27:28)
 

TOTAL DATA INSERTED : ,28,,,, 	(06-FEB-2025 11:27:28)
 

TOTAL SKIPPED DATA ,3,,,, 	(06-FEB-2025 11:27:28)
 
<<END>>,<<FMS_ENTITY_TURNOVER_DTL>>,,,, 	(06-FEB-2025 11:27:28)
 

<<START>>,<<FMS_SHIP_MST>>,, 	(06-FEB-2025 11:27:28)
 
CD,SHIP_NAME,EFF_DT,TIMESTAMP
2 , CLEAN POWER , 01/01/2007, 	(06-FEB-2025 11:27:28)
3 , ARWA SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:28)
4 , ZEKREET , 01/01/2007, 	(06-FEB-2025 11:27:28)
5 , MILAHA RAS LAFFAN , 01/01/2007, 	(06-FEB-2025 11:27:28)
6 , ONAIZA , 01/01/2007, 	(06-FEB-2025 11:27:28)
7 , AL AAMRIYA , 01/01/2007, 	(06-FEB-2025 11:27:28)
8 , AL DAAYEN , 01/01/2007, 	(06-FEB-2025 11:27:28)
9 , AL THUMAMA , 01/01/2007, 	(06-FEB-2025 11:27:28)
10 , FRAIHA , 01/01/2007, 	(06-FEB-2025 11:27:28)
11 , LNG RIVERS , 01/01/2007, 	(06-FEB-2025 11:27:28)
12 , GDF SUEZ POINT FORTIN , 01/01/2007, 	(06-FEB-2025 11:27:28)
13 , AL SHAMAL , 01/01/2007, 	(06-FEB-2025 11:27:28)
14 , AL SHEEHANIYA , 01/01/2007, 	(06-FEB-2025 11:27:28)
15 , LNG AKWA IBOM , 01/01/2007, 	(06-FEB-2025 11:27:28)
16 , MADRID SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:28)
17 , CLEAN OCEAN , 01/01/2007, 	(06-FEB-2025 11:27:28)
18 , SEISHU MARU , 01/01/2007, 	(06-FEB-2025 11:27:28)
19 , VALENCIA KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:28)
20 , AL HUWAILA , 01/01/2007, 	(06-FEB-2025 11:27:28)
21 , DUHAIL , 01/01/2007, 	(06-FEB-2025 11:27:28)
22 , LNG ADAMAWA , 01/01/2007, 	(06-FEB-2025 11:27:28)
23 , MAERSK ARWA , 01/01/2007, 	(06-FEB-2025 11:27:28)
24 , AL KHARAITIYAT , 01/01/2007, 	(06-FEB-2025 11:27:28)
25 , AL GHARRAFA , 01/01/2007, 	(06-FEB-2025 11:27:28)
26 , AL DEEBEL , 01/01/2007, 	(06-FEB-2025 11:27:28)
27 , MESAIMEER , 01/01/2007, 	(06-FEB-2025 11:27:28)
28 , AL ORAIQ , 01/01/2007, 	(06-FEB-2025 11:27:28)
29 , AL KHUWAIR , 01/01/2007, 	(06-FEB-2025 11:27:28)
30 , LNG SOLARIS , 01/01/2007, 	(06-FEB-2025 11:27:28)
31 , LNG KHATTIYA , 01/01/2007, 	(06-FEB-2025 11:27:28)
32 , TRINITY GLORY , 01/01/2007, 	(06-FEB-2025 11:27:28)
33 , GDF SUEZ CAPE ANN , 01/01/2007, 	(06-FEB-2025 11:27:28)
34 , IBERICA KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:28)
35 , METHANE LYDON VOLNEY , 01/01/2007, 	(06-FEB-2025 11:27:28)
36 , METHANE RITA ANDREA , 01/01/2007, 	(06-FEB-2025 11:27:28)
37 , CATALUNYA SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:28)
38 , TEMBEK , 01/01/2007, 	(06-FEB-2025 11:27:28)
39 , MAERSK MAGELLAN , 01/01/2007, 	(06-FEB-2025 11:27:28)
40 , GEMMATA , 01/01/2007, 	(06-FEB-2025 11:27:28)
41 , GALEOMMA , 01/01/2007, 	(06-FEB-2025 11:27:28)
42 , GALLINA , 01/01/2007, 	(06-FEB-2025 11:27:28)
43 , LNG RIVER NIGER , 01/01/2007, 	(06-FEB-2025 11:27:28)
44 , NIZWA LNG , 01/01/2007, 	(06-FEB-2025 11:27:28)
45 , MUSCAT LNG , 01/01/2007, 	(06-FEB-2025 11:27:28)
46 , CASTILLO DE VILLALBA , 01/01/2007, 	(06-FEB-2025 11:27:28)
47 , MAERSK QATAR , 01/01/2007, 	(06-FEB-2025 11:27:28)
48 , SERI BALQIS , 01/01/2007, 	(06-FEB-2025 11:27:28)
49 , EXCALLIBUR , 01/01/2007, 	(06-FEB-2025 11:27:28)
50 , SERI ANGKASA , 01/01/2007, 	(06-FEB-2025 11:27:28)
51 , GRANDIS , 01/01/2007, 	(06-FEB-2025 11:27:28)
52 , IBRA LNG , 01/01/2007, 	(06-FEB-2025 11:27:28)
53 , GOLAR FROST , 01/01/2007, 	(06-FEB-2025 11:27:28)
54 , GOLAR SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:28)
55 , LNG KANO , 01/01/2007, 	(06-FEB-2025 11:27:29)
56 , NEO ENERGY , 01/01/2007, 	(06-FEB-2025 11:27:29)
57 , EJNAN  , 01/01/2007, 	(06-FEB-2025 11:27:29)
58 , GRANOSA , 01/01/2007, 	(06-FEB-2025 11:27:29)
59 , AL THAKHIRA , 01/01/2007, 	(06-FEB-2025 11:27:29)
60 , LNG BAYELSA , 01/01/2007, 	(06-FEB-2025 11:27:29)
61 , SIMAISMA , 01/01/2007, 	(06-FEB-2025 11:27:29)
62 , LNG CROSS RIVER , 01/01/2007, 	(06-FEB-2025 11:27:29)
63 , LNG MARAN GAS ASCLEPIUS , 01/01/2007, 	(06-FEB-2025 11:27:29)
64 , GRAND ANIVA , 01/01/2007, 	(06-FEB-2025 11:27:29)
65 , BRITISH MERCHANT , 01/01/2007, 	(06-FEB-2025 11:27:29)
66 , GASELYS , 01/01/2007, 	(06-FEB-2025 11:27:29)
67 , GALEA , 01/01/2007, 	(06-FEB-2025 11:27:29)
68 , LNG FINIMA , 01/01/2007, 	(06-FEB-2025 11:27:29)
69 , EXCEL , 01/01/2007, 	(06-FEB-2025 11:27:29)
70 , DUMMY VESSEL , 01/01/2007, 	(06-FEB-2025 11:27:29)
71 , MITHANE SHIRLEY ELISABETH , 01/01/2007, 	(06-FEB-2025 11:27:29)
72 , BORNO , 01/01/2007, 	(06-FEB-2025 11:27:29)
73 , MAESK METHANE , 01/01/2007, 	(06-FEB-2025 11:27:29)
74 , AL MARROUNA , 01/01/2007, 	(06-FEB-2025 11:27:29)	 (Not Inserted)
74 , AL HAMLA , 01/01/2007, 	(06-FEB-2025 11:27:29)
75 , AL GATTARA , 01/01/2007, 	(06-FEB-2025 11:27:29)
76 , FUWAIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
77 , AL AREESH , 01/01/2007, 	(06-FEB-2025 11:27:29)
78 , AL UTOURIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
79 , LNG SOKOTO , 01/01/2007, 	(06-FEB-2025 11:27:29)
80 , MAERSK MARIB , 01/01/2007, 	(06-FEB-2025 11:27:29)
81 , AL GHARIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
82 , AL KHOR , 01/01/2007, 	(06-FEB-2025 11:27:29)
83 , AL ZUBARAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
84 , AL SAFLIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
85 , AL BAHIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
86 , AL RUWAIS , 01/01/2007, 	(06-FEB-2025 11:27:29)
87 , ENERGY NAVIGATOR , 01/01/2007, 	(06-FEB-2025 11:27:29)
88 , ARCTIC LADY , 01/01/2007, 	(06-FEB-2025 11:27:29)
89 , GRACILIS , 01/01/2007, 	(06-FEB-2025 11:27:29)
90 , GRAND ELENA , 01/01/2007, 	(06-FEB-2025 11:27:29)
91 , SOHAR LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
92 , BERGE ARZEW , 01/01/2007, 	(06-FEB-2025 11:27:29)
93 , SERI ALAM , 01/01/2007, 	(06-FEB-2025 11:27:29)
94 , LNG TENEGA AMPET , 01/01/2007, 	(06-FEB-2025 11:27:29)
95 , SERI BEGAWAN , 01/01/2007, 	(06-FEB-2025 11:27:29)
96 , SALALAH LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
97 , SERI BIJASKSANA , 01/01/2007, 	(06-FEB-2025 11:27:29)
98 , BRITISH RUBY , 01/01/2007, 	(06-FEB-2025 11:27:29)
99 , GOLAR MAZO , 01/01/2007, 	(06-FEB-2025 11:27:29)
100 , GRAND MEREYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
101 , HYUNDAI AQUAPIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
102 , AL SAHLA , 01/01/2007, 	(06-FEB-2025 11:27:29)
103 , AL NUAMAN , 01/01/2007, 	(06-FEB-2025 11:27:29)
104 , LNG PIONEER , 01/01/2007, 	(06-FEB-2025 11:27:29)
105 , AL WAJBAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
106 , AL BIDDA , 01/01/2007, 	(06-FEB-2025 11:27:29)
107 , AL GHASHAMIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
108 , CADIZ KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:29)
109 , AL KHARSAAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
110 , SERI BALHAF , 01/01/2007, 	(06-FEB-2025 11:27:29)
111 , MURWAB , 01/01/2007, 	(06-FEB-2025 11:27:29)
112 , OYO , 01/01/2007, 	(06-FEB-2025 11:27:29)
113 , AL KARAANA , 01/01/2007, 	(06-FEB-2025 11:27:29)
114 , AL SADD , 01/01/2007, 	(06-FEB-2025 11:27:29)
115 , AL KHATTIYA , 01/01/2007, 	(06-FEB-2025 11:27:29)
116 , TRINITY ARROW , 01/01/2007, 	(06-FEB-2025 11:27:29)
117 , BW GDF SUEZ PARIS , 01/01/2007, 	(06-FEB-2025 11:27:29)
118 , AL REKAYYAT , 01/01/2007, 	(06-FEB-2025 11:27:29)
119 , UMM BAB , 01/01/2007, 	(06-FEB-2025 11:27:29)
120 , UMMAL AMAD , 01/01/2007, 	(06-FEB-2025 11:27:29)
121 , LNG ENUGU , 01/01/2007, 	(06-FEB-2025 11:27:29)
122 , GASLOG SALEM , 01/01/2007, 	(06-FEB-2025 11:27:29)
123 , AL JASRA , 01/01/2007, 	(06-FEB-2025 11:27:29)
124 , AL KHAZNAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
125 , LNG IMO , 01/01/2007, 	(06-FEB-2025 11:27:29)
126 , ARCTIC AURORA , 01/01/2007, 	(06-FEB-2025 11:27:29)
127 , WILPRIDE , 01/01/2007, 	(06-FEB-2025 11:27:29)
128 , LNG ONDO , 01/01/2007, 	(06-FEB-2025 11:27:29)
129 , MARAN GAS ALEXANDRIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
130 , MARAN GAS TROY , 01/01/2007, 	(06-FEB-2025 11:27:29)
131 , MARAN GAS AGAMEMNON , 01/01/2007, 	(06-FEB-2025 11:27:29)
132 , ASIA ENERGY , 01/01/2007, 	(06-FEB-2025 11:27:29)
133 , MARAN GAS MYSTRAS , 01/01/2007, 	(06-FEB-2025 11:27:29)
134 , MARAN GAS APOLLONIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
135 , GASLOG GIBRALTAR , 01/01/2007, 	(06-FEB-2025 11:27:29)
136 , BRITISH EMERALD , 01/01/2007, 	(06-FEB-2025 11:27:29)
137 , GOLAR GLACIER , 01/01/2007, 	(06-FEB-2025 11:27:29)
138 , GRACE COSMOS , 01/01/2007, 	(06-FEB-2025 11:27:29)
139 , CLEAN HORIZON , 01/01/2007, 	(06-FEB-2025 11:27:29)
140 , GASLOG GLASGOW , 01/01/2007, 	(06-FEB-2025 11:27:29)
141 , CORCOVADO LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
142 , BW GDF SUEZ BRUSSELS , 01/01/2007, 	(06-FEB-2025 11:27:29)
143 , SONANGOL BENGUELA , 01/01/2007, 	(06-FEB-2025 11:27:29)
144 , CUBAL , 01/01/2007, 	(06-FEB-2025 11:27:29)
145 , SERI AMANAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
146 , GOLAR BEAR , 01/01/2007, 	(06-FEB-2025 11:27:29)
147 , GOLAR SNOW , 01/01/2007, 	(06-FEB-2025 11:27:29)
148 , GALICIA SPIRIT  , 01/01/2007, 	(06-FEB-2025 11:27:29)
149 , SONANGOL ETOSHA , 01/01/2007, 	(06-FEB-2025 11:27:29)
150 , LNG LOKOJA , 01/01/2007, 	(06-FEB-2025 11:27:29)
151 , LA MANCHA KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:29)
152 , LNG FINIMA II , 01/01/2007, 	(06-FEB-2025 11:27:29)
153 , IBRI LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
154 , GOLAR KELVIN , 01/01/2007, 	(06-FEB-2025 11:27:29)
155 , SOYO , 01/01/2007, 	(06-FEB-2025 11:27:29)
156 , MYRINA , 01/01/2007, 	(06-FEB-2025 11:27:29)
157 , METHANE PATRICIA CAMILA , 01/01/2007, 	(06-FEB-2025 11:27:29)
158 , MARAN GAS ROXANA , 01/01/2007, 	(06-FEB-2025 11:27:29)
159 , GASLOG GENOA , 01/01/2007, 	(06-FEB-2025 11:27:29)
160 , LOBITO , 01/01/2007, 	(06-FEB-2025 11:27:29)
161 , METHANE ALISON VICTORIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
162 , MUBARAZ , 01/01/2007, 	(06-FEB-2025 11:27:29)
163 , ISH , 01/01/2007, 	(06-FEB-2025 11:27:29)
164 , PAN AFRICA , 01/01/2007, 	(06-FEB-2025 11:27:29)
165 , MARAN GAS OLYMPIAS , 01/01/2007, 	(06-FEB-2025 11:27:29)
166 , MALANNJE , 01/01/2007, 	(06-FEB-2025 11:27:29)
167 , LNG ABALAMABIE , 01/01/2007, 	(06-FEB-2025 11:27:29)
168 , MARIB SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
169 , MARAN GAS CORONIS , 01/01/2007, 	(06-FEB-2025 11:27:29)
170 , ADAM LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
171 , GASLOG SARATOGA , 01/01/2007, 	(06-FEB-2025 11:27:29)
172 , AL HAMRA , 01/01/2007, 	(06-FEB-2025 11:27:29)
173 , GASLOG SANTIAGO , 01/01/2007, 	(06-FEB-2025 11:27:29)
174 , MARAN GAS EFFESSOS , 01/01/2007, 	(06-FEB-2025 11:27:29)
175 , SEVILLA KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:29)
176 , SCF MITRE , 01/01/2007, 	(06-FEB-2025 11:27:29)
177 , :LNG FINIMA II , 01/01/2007, 	(06-FEB-2025 11:27:29)
178 , BILBAO KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:29)
179 , LNG OYO , 01/01/2007, 	(06-FEB-2025 11:27:29)
180 , GASLOG SHANGHAI , 01/01/2007, 	(06-FEB-2025 11:27:29)
181 , MARAN GAS ACHILLES , 01/01/2007, 	(06-FEB-2025 11:27:29)
182 , METHANE HEATHER SALLY , 01/01/2007, 	(06-FEB-2025 11:27:29)
183 , GHASHA , 01/01/2007, 	(06-FEB-2025 11:27:29)
184 , GOLAR CELSIUS , 01/01/2007, 	(06-FEB-2025 11:27:29)
185 , LNG RIVER ORASHI , 01/01/2007, 	(06-FEB-2025 11:27:29)
186 , CASTILLO DE SANTISTEBAN , 01/01/2007, 	(06-FEB-2025 11:27:29)
187 , LNG BENUE , 01/01/2007, 	(06-FEB-2025 11:27:29)
188 , PUTERI DELIMA SATU , 01/01/2007, 	(06-FEB-2025 11:27:29)
189 , CLEAN ENERGY , 01/01/2007, 	(06-FEB-2025 11:27:29)
190 , MARAN GAS LINDOS , 01/01/2007, 	(06-FEB-2025 11:27:29)
191 , LNG BORNO , 01/01/2007, 	(06-FEB-2025 11:27:29)
192 , PALU LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
193 , LNG BONNY II , 01/01/2007, 	(06-FEB-2025 11:27:29)
194 , LNG OGUN , 01/01/2007, 	(06-FEB-2025 11:27:29)
195 , LNG ABUJA II , 01/01/2007, 	(06-FEB-2025 11:27:29)
196 , EXPRESS , 01/01/2007, 	(06-FEB-2025 11:27:29)
197 , SONANGOL SAMBIZANGA , 01/01/2007, 	(06-FEB-2025 11:27:29)
198 , GASLOG GENEVA , 01/01/2007, 	(06-FEB-2025 11:27:29)
199 , SYMPHONIC BREEZE , 01/01/2007, 	(06-FEB-2025 11:27:29)
200 , MACOMA , 01/01/2007, 	(06-FEB-2025 11:27:29)
201 , PSKOV , 01/01/2007, 	(06-FEB-2025 11:27:29)
202 , METHANE NILE EAGLE , 01/01/2007, 	(06-FEB-2025 11:27:29)
203 , SERI CAMELLIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
204 , MARIA ENERGY , 01/01/2007, 	(06-FEB-2025 11:27:29)
205 , OUGARTA , 01/01/2007, 	(06-FEB-2025 11:27:29)
206 , METHANE SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
207 , YARI LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
208 , FLEX ENDEAVOUR , 01/01/2007, 	(06-FEB-2025 11:27:29)
209 , METHANE JANE ELIZABETH , 01/01/2007, 	(06-FEB-2025 11:27:29)
210 , MARAN GAS ASCLEPIUS , 01/01/2007, 	(06-FEB-2025 11:27:29)
211 , HISPANIA SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
212 , CASTILLO DE MERIDA , 01/01/2007, 	(06-FEB-2025 11:27:29)
213 , MARAN GAS HECTOR , 01/01/2007, 	(06-FEB-2025 11:27:29)
214 , SHINSHU MARU , 01/01/2007, 	(06-FEB-2025 11:27:29)
215 , GOLAR MARIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
216 , UMM AL ASTHAN , 01/01/2007, 	(06-FEB-2025 11:27:29)
217 , LNG PORT HARCOURT II , 01/01/2007, 	(06-FEB-2025 11:27:29)
218 , SHAHAMAH , 01/01/2007, 	(06-FEB-2025 11:27:29)
219 , MRAWEH , 01/01/2007, 	(06-FEB-2025 11:27:29)
220 , GASLOG SEATTLE , 01/01/2007, 	(06-FEB-2025 11:27:29)
221 , MARAN GAS CHIOS , 01/01/2007, 	(06-FEB-2025 11:27:29)
222 , GOLAR ICE , 01/01/2007, 	(06-FEB-2025 11:27:29)
223 , GASLOG GLADSTONE , 01/01/2007, 	(06-FEB-2025 11:27:29)
224 , FLEX COURAGEOUS , 01/01/2007, 	(06-FEB-2025 11:27:29)
225 , VELIKIY NOVGOROD , 01/01/2007, 	(06-FEB-2025 11:27:29)
226 , TORBEN SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
227 , AMANI , 01/01/2007, 	(06-FEB-2025 11:27:29)
228 , MERIDIAN SPIRIT , 01/01/2007, 	(06-FEB-2025 11:27:29)
229 , GOLAR CRYSTAL , 01/01/2007, 	(06-FEB-2025 11:27:29)
230 , LNG LAGOS II , 01/01/2007, 	(06-FEB-2025 11:27:29)
231 , BW BRUSSELS , 01/01/2007, 	(06-FEB-2025 11:27:29)
232 , RIOJA KNUTSEN , 01/01/2007, 	(06-FEB-2025 11:27:29)
233 , GOLAR PENGUIN , 01/01/2007, 	(06-FEB-2025 11:27:29)
234 , BRITISH MENTOR , 01/01/2007, 	(06-FEB-2025 11:27:29)
235 , PAN ASIA , 01/01/2007, 	(06-FEB-2025 11:27:29)
236 , KITA LNG , 01/01/2007, 	(06-FEB-2025 11:27:29)
237 , GASLOG HONG KONG , 01/01/2007, 	(06-FEB-2025 11:27:29)

TOTAL DATA IN EXCEL : ,237,, 	(06-FEB-2025 11:27:29)
 

TOTAL DATA INSERTED : ,236,, 	(06-FEB-2025 11:27:29)
 

TOTAL SKIPPED DATA ,1,, 	(06-FEB-2025 11:27:29)
 
