

<<ROLLBACK_START>>,<<FMS_COUNTERPARTY_MST>>,,, 	(28-FEB-2025 16:54:19)
2,51,1,T, 	(28-FEB-2025 16:54:19)
2,52,1,C, 	(28-FEB-2025 16:54:19)
2,272,1,C, 	(28-FEB-2025 16:54:19)
2,255,1,C, 	(28-FEB-2025 16:54:19)
2,53,1,C, 	(28-FEB-2025 16:54:19)
2,53,2,R, 	(28-FEB-2025 16:54:19)
2,224,1,C, 	(28-FEB-2025 16:54:19)
2,117,1,C, 	(28-FEB-2025 16:54:19)
2,54,1,C, 	(28-FEB-2025 16:54:19)
2,55,1,C, 	(28-FEB-2025 16:54:19)
2,56,1,C, 	(28-FEB-2025 16:54:19)
2,57,1,C, 	(28-FEB-2025 16:54:19)
2,58,1,C, 	(28-FEB-2025 16:54:19)
2,59,1,C, 	(28-FEB-2025 16:54:19)
2,60,1,C, 	(28-FEB-2025 16:54:19)
2,124,1,C, 	(28-FEB-2025 16:54:19)
2,124,2,T, 	(28-FEB-2025 16:54:19)
2,208,1,C, 	(28-FEB-2025 16:54:19)
2,61,1,C, 	(28-FEB-2025 16:54:19)
2,61,2,T, 	(28-FEB-2025 16:54:19)
2,158,1,C, 	(28-FEB-2025 16:54:19)
2,227,1,C, 	(28-FEB-2025 16:54:19)
2,63,1,C, 	(28-FEB-2025 16:54:19)
2,64,1,C, 	(28-FEB-2025 16:54:19)
2,64,2,T, 	(28-FEB-2025 16:54:19)
2,65,1,C, 	(28-FEB-2025 16:54:19)
2,66,1,C, 	(28-FEB-2025 16:54:19)
2,210,1,C, 	(28-FEB-2025 16:54:19)
2,67,1,C, 	(28-FEB-2025 16:54:19)
2,81,1,C, 	(28-FEB-2025 16:54:19)
2,81,2,T, 	(28-FEB-2025 16:54:19)
2,144,1,C, 	(28-FEB-2025 16:54:19)
2,147,1,C, 	(28-FEB-2025 16:54:19)
2,86,1,C, 	(28-FEB-2025 16:54:19)
2,166,1,T, 	(28-FEB-2025 16:54:19)
2,92,1,C, 	(28-FEB-2025 16:54:19)
2,104,1,C, 	(28-FEB-2025 16:54:19)
2,105,1,C, 	(28-FEB-2025 16:54:19)
2,211,1,T, 	(28-FEB-2025 16:54:19)
2,162,1,C, 	(28-FEB-2025 16:54:19)
2,151,1,C, 	(28-FEB-2025 16:54:19)
2,106,1,C, 	(28-FEB-2025 16:54:19)
2,107,1,C, 	(28-FEB-2025 16:54:19)
2,190,1,C, 	(28-FEB-2025 16:54:19)
2,176,1,C, 	(28-FEB-2025 16:54:19)
2,110,1,T, 	(28-FEB-2025 16:54:19)
2,188,1,C, 	(28-FEB-2025 16:54:19)
2,202,1,C, 	(28-FEB-2025 16:54:19)
2,186,1,C, 	(28-FEB-2025 16:54:19)
2,186,2,T, 	(28-FEB-2025 16:54:19)
2,277,1,C, 	(28-FEB-2025 16:54:19)
2,167,1,C, 	(28-FEB-2025 16:54:19)
2,159,1,T, 	(28-FEB-2025 16:54:19)
2,168,1,R, 	(28-FEB-2025 16:54:19)
2,122,1,C, 	(28-FEB-2025 16:54:19)
2,174,1,C, 	(28-FEB-2025 16:54:19)
2,278,1,C, 	(28-FEB-2025 16:54:19)
2,278,2,T, 	(28-FEB-2025 16:54:19)
2,181,1,C, 	(28-FEB-2025 16:54:19)
2,181,2,T, 	(28-FEB-2025 16:54:19)
2,183,1,C, 	(28-FEB-2025 16:54:19)
2,184,1,C, 	(28-FEB-2025 16:54:19)
2,112,1,T, 	(28-FEB-2025 16:54:19)
2,113,1,T, 	(28-FEB-2025 16:54:19)
2,123,1,C, 	(28-FEB-2025 16:54:19)
2,121,1,C, 	(28-FEB-2025 16:54:19)
2,115,1,T, 	(28-FEB-2025 16:54:19)
2,114,1,C, 	(28-FEB-2025 16:54:19)
2,114,2,T, 	(28-FEB-2025 16:54:19)
2,119,1,C, 	(28-FEB-2025 16:54:19)
2,118,1,C, 	(28-FEB-2025 16:54:19)
2,130,1,C, 	(28-FEB-2025 16:54:19)
2,281,1,C, 	(28-FEB-2025 16:54:19)
2,134,1,R, 	(28-FEB-2025 16:54:19)
2,265,1,H, 	(28-FEB-2025 16:54:19)
2,232,1,V, 	(28-FEB-2025 16:54:19)
2,126,1,S, 	(28-FEB-2025 16:54:19)
2,264,1,S, 	(28-FEB-2025 16:54:19)
1,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,2,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)
2,264,1,S, 	(28-FEB-2025 16:54:19)	 (Not Deleted)

TOTAL DATA DELETED : ,174,,, 	(28-FEB-2025 16:54:19)
 
<<ROLLBACK_END>>,<<FMS_ENTITY_REQ_DTL()>>,,, 	(28-FEB-2025 16:54:19)
 

<<ROLLBACK_START>>,<<FMS_SECTOR_MST()>>, 	(28-FEB-2025 16:54:19)
 
CD,ABBR,TIMESTAMP
1 , RESELLERS, 	(28-FEB-2025 16:54:19)
2 , ElLECTRICAL/ ELECTRONICS, 	(28-FEB-2025 16:54:19)
3 , HEAVY MACHINES, 	(28-FEB-2025 16:54:19)
4 , LIGHT MACHINES, 	(28-FEB-2025 16:54:19)
5 , AIRCRAFTS, 	(28-FEB-2025 16:54:19)
6 , SHIPBUILD. & REPAIRS, 	(28-FEB-2025 16:54:19)
7 , TRUCKS&PASS VEHICALS, 	(28-FEB-2025 16:54:19)
8 , SCOOTERS ETC, 	(28-FEB-2025 16:54:19)
9 , HIGH PRESSURE VESSEL, 	(28-FEB-2025 16:54:19)
10 , MECH. MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
11 , STRUCTURAL WORKS, 	(28-FEB-2025 16:54:19)
12 , IRON & STEEL PLANTS, 	(28-FEB-2025 16:54:19)
13 , IRON & STEEL REWORKS, 	(28-FEB-2025 16:54:19)
14 , ALUMINIUM, 	(28-FEB-2025 16:54:19)
15 , FOUNDRIES/CASTINGS, 	(28-FEB-2025 16:54:19)
16 , FERROUS ALLOYS, 	(28-FEB-2025 16:54:19)
17 , METAL. MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
18 , CANDLE INDUSTRY, 	(28-FEB-2025 16:54:19)
19 , MATCHES, 	(28-FEB-2025 16:54:19)
20 , RUBBER TYRES & TUBES, 	(28-FEB-2025 16:54:19)
21 , PAPER PRODUCTS, 	(28-FEB-2025 16:54:19)
22 , INDU ABRASIVES, 	(28-FEB-2025 16:54:19)
23 , GLASS/CERAMICS ETC, 	(28-FEB-2025 16:54:19)
24 , PACKING MATERIALS, 	(28-FEB-2025 16:54:19)
25 , PLASTIC INDUSTRIES, 	(28-FEB-2025 16:54:19)
26 , LEATHER, 	(28-FEB-2025 16:54:19)
27 , PROCESSOR, 	(28-FEB-2025 16:54:19)
28 , TOBACCO PRODUCTS, 	(28-FEB-2025 16:54:19)
29 , INDUS. MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
30 , COTTON MILLS HOSIERY, 	(28-FEB-2025 16:54:19)
31 , JUTE MILLS, 	(28-FEB-2025 16:54:19)
32 , SYN.FIBRE/RAYON MF, 	(28-FEB-2025 16:54:19)
33 , TEXTI. MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
34 , PET.EXPLO&PROD, 	(28-FEB-2025 16:54:19)
35 , IRON ORE, 	(28-FEB-2025 16:54:19)
36 , COAL, 	(28-FEB-2025 16:54:19)
37 , BAUXITE, 	(28-FEB-2025 16:54:19)
38 , MANGANESE, 	(28-FEB-2025 16:54:19)
39 , STONE QUARRYING, 	(28-FEB-2025 16:54:19)
40 , MINING MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
41 , POST & TELEGRAPHS, 	(28-FEB-2025 16:54:19)
42 , STATE ELEC. BOARDS, 	(28-FEB-2025 16:54:19)
43 , CATERING & HOTELS, 	(28-FEB-2025 16:54:19)
44 , UNIVERSITIES ETC, 	(28-FEB-2025 16:54:19)
45 , LAUNDRIES, 	(28-FEB-2025 16:54:19)
46 , REFINERIES, 	(28-FEB-2025 16:54:19)
47 , TPP-OIL, 	(28-FEB-2025 16:54:19)
48 , HYDEL POWER PLANTS, 	(28-FEB-2025 16:54:19)
49 , ATOMIC POWER PLANTS, 	(28-FEB-2025 16:54:19)
50 , GAS TURBINES, 	(28-FEB-2025 16:54:19)
51 , POWER MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
52 , RAILWAYS, 	(28-FEB-2025 16:54:19)
53 , OTHER ROAD TRANSPORT, 	(28-FEB-2025 16:54:19)
54 , STATE ROAD TRANSPORT, 	(28-FEB-2025 16:54:19)
55 , SHIP. COASTAL, 	(28-FEB-2025 16:54:19)
56 , SHIP. INTERNATIONAL, 	(28-FEB-2025 16:54:19)
57 , INLAND WATERWAYS, 	(28-FEB-2025 16:54:19)
58 , OTHERS (PORT TRUST), 	(28-FEB-2025 16:54:19)
59 , DOMESTIC DIST., 	(28-FEB-2025 16:54:19)
60 , INDUSTRIAL DIST., 	(28-FEB-2025 16:54:19)
61 , OWN CONSUMPTION, 	(28-FEB-2025 16:54:19)
62 , PARALLEL MARKETERS, 	(28-FEB-2025 16:54:19)
63 , TEA PLANTATION, 	(28-FEB-2025 16:54:19)
64 , RUBBER/COFFEE ETC, 	(28-FEB-2025 16:54:19)
65 , FORESTRY&TIMBER, 	(28-FEB-2025 16:54:19)
66 , AGRI.CROPS/ORCHARD, 	(28-FEB-2025 16:54:19)
67 , SUGAR MILLS, 	(28-FEB-2025 16:54:19)
68 , FLOUR MILLS ETC, 	(28-FEB-2025 16:54:19)
69 , VEG. OIL MILLS, 	(28-FEB-2025 16:54:19)
70 , FOOD PROCESSING, 	(28-FEB-2025 16:54:19)
71 , DAIRIES&MILK PROC, 	(28-FEB-2025 16:54:19)
72 , FISHERIES, 	(28-FEB-2025 16:54:19)
73 , AGRI. MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
74 , DOMESTIC AIRLINES, 	(28-FEB-2025 16:54:19)
75 , FOREIGN AIRLINES, 	(28-FEB-2025 16:54:19)
76 , FERTILISER-GAS BASED, 	(28-FEB-2025 16:54:19)
77 , CAUSTIC SODA ETC., 	(28-FEB-2025 16:54:19)
78 , HEAVY ACIDS, 	(28-FEB-2025 16:54:19)
79 , OTHER INORG.CHEM, 	(28-FEB-2025 16:54:19)
80 , PETRO-CHEM OTHERS, 	(28-FEB-2025 16:54:19)
81 , PETROCHEM -GAS BASED, 	(28-FEB-2025 16:54:19)
82 , DYES & DYE STUFFS, 	(28-FEB-2025 16:54:19)
83 , SYNTHETIC RUBBER, 	(28-FEB-2025 16:54:19)
84 , PESTI./AGRO CHEM, 	(28-FEB-2025 16:54:19)
85 , OTHER ORG.CHEMICAL, 	(28-FEB-2025 16:54:19)
86 , DRUGS&PHARMACEUTICAL, 	(28-FEB-2025 16:54:19)
87 , PAINTS ETC, 	(28-FEB-2025 16:54:19)
88 , INDU EXPLOSIVE, 	(28-FEB-2025 16:54:19)
89 , CALCINATION PLANTS, 	(28-FEB-2025 16:54:19)
90 , SOAPS ETC, 	(28-FEB-2025 16:54:19)
91 , MISC CHEM INDU, 	(28-FEB-2025 16:54:19)
92 , CEMENT/BUILD MAT, 	(28-FEB-2025 16:54:19)
93 , BITUMEN/BUILD.MAT, 	(28-FEB-2025 16:54:19)
94 , CIVIL MISCELLANEOUS, 	(28-FEB-2025 16:54:19)
95 , City or Local Natural Gas Distribution, 	(28-FEB-2025 16:54:19)
96 , LDC, 	(28-FEB-2025 16:54:19)

TOTAL DATA DELETED : ,96, 	(28-FEB-2025 16:54:19)
 
<<ROLLBACK_END>>,<<FMS_SECTOR_MST()>>, 	(28-FEB-2025 16:54:19)
 

<<ROLLBACK_START>>,<<FMS_SECTOR_DTL()>>, 	(28-FEB-2025 16:54:19)
 
CD,EFF_DT,TIMESTAMP
1 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
2 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
3 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
4 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
5 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
6 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
7 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
8 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
9 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
10 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
11 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
12 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
13 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
14 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
15 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
16 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
17 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
18 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
19 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
20 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
21 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
22 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
23 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
24 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
25 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
26 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
27 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
28 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
29 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
30 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
31 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
32 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
33 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
34 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
35 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
36 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
37 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
38 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
39 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
40 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
41 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
42 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
43 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
44 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
45 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
46 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
47 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
48 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
49 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
50 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
51 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
52 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
53 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
54 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
55 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
56 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
57 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
58 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
59 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
60 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
61 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
62 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
63 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
64 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
65 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
66 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
67 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
68 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
69 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
70 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
71 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
72 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
73 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
74 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
75 , 27/08/2010 00:00:00 ,  	(28-FEB-2025 16:54:19)
