

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(01-APR-2025 15:02:36)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,51, 0, 0,825067,1,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825068,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825068,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825042,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825042,1,1,I, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825076,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825076,1,1,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,1,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,2,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,3,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,4,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,5,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,5,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825094,5,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825094,5,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825094,5,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825101,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,2,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,3,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,4,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,5,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825014,4,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,159, 0, 0,825120,1,1,D, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825057,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825057,1,1,I, 	(01-APR-2025 15:02:51)
2,64, 0, 0,825124,0,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825078,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825079,0,1,T, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825036,2,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825057,2,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825065,1,1,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825018,2,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825018,2,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,51, 0, 0,825069,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825069,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825045,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825045,1,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825071,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825071,1,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825096,0,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825077,1,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825077,1,2,T, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825022,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825022,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825020,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825020,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825027,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825028,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825028,0,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825028,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825028,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825046,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825046,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825047,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825047,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825029,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825029,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825051,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825051,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825032,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825054,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825054,1,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825097,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825034,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825035,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825056,0,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825100,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,2,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,3,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,4,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,5,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,6,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,7,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,8,1,D, 	(01-APR-2025 15:02:51)
2,186, 0, 0,825121,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,6,1,D, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,0,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,1,1,T, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825116,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825085,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825091,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825091,1,1,I, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825074,0,1,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825093,0,1,D, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825024,2,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825024,3,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825042,2,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825042,3,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825042,4,1,I, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825075,2,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825075,2,2,D, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825048,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825048,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825049,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825049,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825050,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825050,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825030,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,51, 0, 0,825065,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825065,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,14, 0, 0,825092,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825092,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825036,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825036,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825037,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825037,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825058,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825058,2,1,I, 	(01-APR-2025 15:02:51)
2,64, 0, 0,825124,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825037,2,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825058,3,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825087,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825088,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825089,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825086,1,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825088,1,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825090,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825066,0,1,I, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825113,0,1,I, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825113,1,1,I, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825113,2,1,I, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825115,0,1,I, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825115,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825063,0,1,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825063,0,2,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,211, 0, 0,825119,1,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825095,0,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825077,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825077,0,2,T, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825030,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825052,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825031,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825053,1,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825098,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825099,0,1,D, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825072,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825072,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825018,2,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825018,2,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,186, 0, 0,825121,0,1,D, 	(01-APR-2025 15:02:51)
2,159, 0, 0,825120,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,9,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825103,0,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825080,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825080,0,2,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825080,1,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825080,1,2,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,3,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,4,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,5,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,5,1,T, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825027,2,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825027,3,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825027,4,1,D, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825114,0,1,I, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825114,1,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825102,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825020,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825020,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,14, 0, 0,825083,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825084,0,1,I, 	(01-APR-2025 15:02:51)
2,14, 0, 0,825086,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825024,0,1,D, 	(01-APR-2025 15:02:51)
2,15, 0, 0,825064,0,1,D, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825024,1,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825016,3,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825043,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825043,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825044,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825044,1,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825070,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825070,1,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825070,2,1,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825094,0,1,D, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825052,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825031,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825053,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825032,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825033,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825033,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825055,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825055,1,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,0,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825100,1,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825100,2,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825100,3,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825102,0,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825038,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825038,1,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825059,0,1,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825059,1,1,I, 	(01-APR-2025 15:02:51)
2,64, 0, 0,825124,2,2,D, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825122,2,1,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825104,0,1,D, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825081,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825081,1,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825123,0,1,T, 	(01-APR-2025 15:02:51)
2,166, 0, 0,825123,1,1,T, 	(01-APR-2025 15:02:51)
2,124, 0, 0,825114,2,2,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,15,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,16,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,17,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,18,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,19,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,7,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,11,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,11,2,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,13,1,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,13,2,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825108,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825111,1,2,T, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825117,2,2,I, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825082,0,1,T, 	(01-APR-2025 15:02:51)
2,20, 0, 0,825082,0,2,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825112,0,3,D, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825073,0,1,I, 	(01-APR-2025 15:02:51)
2,51, 0, 0,825073,1,1,I, 	(01-APR-2025 15:02:51)
2,81, 0, 0,825125,0,1,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,9,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,12,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,12,2,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,20,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,20,2,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,21,1,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,1,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,21,2,D, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825039,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825060,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825040,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825061,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825041,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825062,0,2,I, 	(01-APR-2025 15:02:51)
2,null, 0, 0,,0,2,, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,43, 0, 0,825062,1,2,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825061,1,2,I, 	(01-APR-2025 15:02:51)
2,43, 0, 0,825060,1,2,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825039,1,2,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825040,1,2,I, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825041,1,2,I, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825109,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825111,2,2,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825111,2,4,T, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825106,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825106,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,10,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,14,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,10,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825110,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825111,0,1,T, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825028,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825028,1,1,I, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,61, 0, 0,825117,0,1,I, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825117,1,1,I, 	(01-APR-2025 15:02:51)
2,181, 0, 0,825126,0,1,I, 	(01-APR-2025 15:02:51)
2,181, 0, 0,825126,1,1,I, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825118,2,2,I, 	(01-APR-2025 15:02:51)
