2,4,,,,,,,05/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,06/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,07/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,08/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,09/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,10/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,01/02/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,02/02/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,03/02/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,04/02/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,05/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,06/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,07/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,08/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,09/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,10/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,16/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:08)	 (Not Inserted)
2,4,,,,,,,17/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,16/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,17/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,23/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,16/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,17/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/10/2024 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/10/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,23/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,24/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,25/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,26/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,27/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,28/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/11/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/11/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,23/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,24/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,25/11/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,26/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,27/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,28/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,23/11/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/01/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/01/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/01/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/01/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/01/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/01/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/08/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/08/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/08/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/08/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/08/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/08/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/08/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/12/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/03/2025 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,04/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,06/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,07/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/04/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/04/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/08/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,15/08/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,03/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,16/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,17/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/02/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/02/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,27/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,28/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,29/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,30/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,31/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,16/03/2025 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,17/03/2025 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/03/2025 00:00:00,5,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,20/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,21/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,22/03/2025 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,23/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,24/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,25/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,26/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,27/03/2025 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,28/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,29/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,30/03/2025 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,31/03/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,05/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,16/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,17/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,18/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,19/04/2025 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,01/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,02/09/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/10/2024 00:00:00,4,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,10/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,11/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,12/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,13/10/2024 00:00:00,2,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,14/10/2024 00:00:00,1,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,08/12/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
2,4,,,,,,,09/12/2024 00:00:00,3,,,, 	(13-MAY-2025 12:25:09)	 (Not Inserted)
