

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(06-JUN-2025 11:51:17)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,81, 0, 0,824025, 0,I, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824014, 0,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824022, 2,I, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824022, 2,I, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824022, 2,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:02)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
