

<<START>>,<<FMS_GTA_CONT_MAP>>,, 	(09-MAY-2025 15:49:12)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,CONT_REF_NO,CUST_CD,SELL_CONT_MAP,TIMESTAMP,
2,4 , 1,0,46,0,C,1-1-1604-89L128-0-1-0-9,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,47,0,C,1-1-1603-811,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,48,0,C,1-1-1604-87L128-0-1-0-7,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,49,0,C,1-1-1604-88L128-0-1-0-8,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,50,0,C,1-1-1601-810,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,51,0,C,1-1-1604-810L128-0-1-0-10,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,52,0,C,1-1-1604-811L128-0-1-0-11,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,53,0,C,1-1-1606-702S1-0-8-0-2,39,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,54,0,C,1-1-1603-851S1-0-3-0-1,47,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,55,0,C,1-1-1604-1011S1-0-4-0-1,55,S-1-0-4-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,56,0,C,1-1-1604-333S1-0-29-0-3,20,S-1-0-29-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,57,0,C,1-1-1603-701S1-0-7-0-1,39,S-1-0-7-0, 	(09-MAY-2025 15:49:12)
2,4 , ,,,,,1-1-1601-372S1-0-14-0-2,,S-1-0-14-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1601-371S1-0-14-0-1,,S-1-0-14-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,58,0,C,1-1-1601-701S1-0-8-0-1,39,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,59,0,C,1-1-1607-701S1-0-8-0-1,39,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , ,,,,,1-1-1601-371S1-0-15-0-1,,S-1-0-15-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1601-372S1-0-15-0-2,,S-1-0-15-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,60,0,C,1-1-1601-581S1-0-6-0-1,37,S-1-0-6-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,61,0,C,1-1-1601-381S1-0-7-0-1,24,S-1-0-7-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,62,0,C,1-1-1604-1471S1-0-1-0-1,144,S-1-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,63,0,C,1-1-1604-83,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,64,0,C,1-1-1604-89L134-0-1-0-9,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,65,0,C,1-1-1603-381S1-0-7-0-1,24,S-1-0-7-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,66,0,C,1-1-1601-1361S1-0-3-0-1,162,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,67,0,C,1-1-1601-381S1-0-9-0-1,24,S-1-0-9-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,68,0,C,1-1-1604-1101S1-0-3-0-1,63,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,69,0,C,1-1-1601-1101,63,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,70,0,C,1-1-1601-1031,57,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1601-371S1-0-16-0-1,,S-1-0-16-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1601-372S1-0-17-0-2,,S-1-0-17-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1604-372S1-0-17-0-2,,S-1-0-17-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,71,0,C,1-1-1601-391S1-0-10-0-1,25,S-1-0-10-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,72,0,C,1-1-1601-722L27-0-1-0-2,41,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,73,0,C,1-1-1604-1135L29-0-1-0-5,105,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
