2,4,C,A,6,0,45,3, 	(24-JUL-2025 15:57:31)
2,4,C,A,6,0,45,4, 	(24-JUL-2025 15:57:31)
2,4,C,A,1,0,45,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,1,0,45,2, 	(24-JUL-2025 15:57:31)
2,4,C,A,1,0,45,3, 	(24-JUL-2025 15:57:31)
2,4,C,A,1,0,45,4, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,2, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,3, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,4, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,5, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,6, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,7, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,8, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,9, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,4,10, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,45,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,45,2, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,45,3, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,45,4, 	(24-JUL-2025 15:57:31)
2,4,C,A,3,0,45,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,3,0,45,2, 	(24-JUL-2025 15:57:31)
2,4,C,A,3,0,45,3, 	(24-JUL-2025 15:57:31)
2,4,C,A,3,0,45,4, 	(24-JUL-2025 15:57:31)
2,11,C,A,1,0,45,1, 	(24-JUL-2025 15:57:31)
2,11,C,A,1,0,45,2, 	(24-JUL-2025 15:57:31)
2,11,C,A,1,0,45,3, 	(24-JUL-2025 15:57:31)
2,11,C,A,1,0,45,4, 	(24-JUL-2025 15:57:31)
2,15,C,A,1,0,45,1, 	(24-JUL-2025 15:57:31)
2,15,C,A,1,0,45,2, 	(24-JUL-2025 15:57:31)
2,15,C,A,1,0,45,3, 	(24-JUL-2025 15:57:31)
2,15,C,A,1,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,5, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,6, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,7, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,8, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,9, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,4,10, 	(24-JUL-2025 15:57:31)
2,20,C,A,1,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,1,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,1,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,1,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,3,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,3,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,3,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,3,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,8,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,8,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,8,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,8,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,17,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,17,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,17,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,17,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,7,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,7,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,7,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,7,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,12,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,12,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,12,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,12,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,2,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,2,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,2,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,2,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,10,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,10,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,10,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,10,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,11,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,11,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,11,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,11,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,9,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,9,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,9,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,9,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,15,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,15,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,15,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,15,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,5,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,5,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,5,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,5,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,13,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,13,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,13,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,13,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,14,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,14,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,14,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,14,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,4,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,4,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,4,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,4,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,16,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,16,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,16,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,16,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,18,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,18,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,18,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,18,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,19,0,45,4, 	(24-JUL-2025 15:57:31)
2,20,C,A,6,0,45,1, 	(24-JUL-2025 15:57:31)
2,20,C,A,6,0,45,2, 	(24-JUL-2025 15:57:31)
2,20,C,A,6,0,45,3, 	(24-JUL-2025 15:57:31)
2,20,C,A,6,0,45,4, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,45,1, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,45,2, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,45,3, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,45,4, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,1, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,2, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,3, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,4, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,5, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,6, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,7, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,29,8, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,1, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,2, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,3, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,4, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,5, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,6, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,7, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,8, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,9, 	(24-JUL-2025 15:57:31)
2,154,C,A,1,0,4,10, 	(24-JUL-2025 15:57:31)

TOTAL DATA IN EXCEL : ,198,,,,,, 	(24-JUL-2025 15:57:31)
 

TOTAL DATA INSERTED : ,190,,,,,, 	(24-JUL-2025 15:57:31)
 

TOTAL SKIPPED DATA ,8,,,,,, 	(24-JUL-2025 15:57:31)
 
<<END>>,<<FMS_LTCORA_AGMT_TRANSPTR>>,,,,,, 	(24-JUL-2025 15:57:31)
 

<<START>>,<<FMS_LTCORA_AGMT_PLANT>>,, 	(24-JUL-2025 15:57:31)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,6, 	(24-JUL-2025 15:57:31)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,10, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,9, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,1,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,4, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,8, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,4, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,1, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,10, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,2, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,2, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,3, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,5, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,6, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,8, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,7, 	(24-JUL-2025 15:57:31)
2,1,C,A,3,0,5, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,7, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,3, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,1,C,A,3,0,9, 	(24-JUL-2025 15:57:31)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,2,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,3,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,4,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,1,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,1,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,1,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,5,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,3,C,A,6,0,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,6,1,1, 	(24-JUL-2025 15:57:31)
2,3,C,A,6,0,1, 	(24-JUL-2025 15:57:31)	 (Not Inserted)
2,4,C,A,6,0,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,5, 	(24-JUL-2025 15:57:31)
2,4,C,A,1,0,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,3,0,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,5,0,1, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,6, 	(24-JUL-2025 15:57:31)
2,4,C,A,7,0,1, 	(24-JUL-2025 15:57:31)
