

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,1, 0, 0,825063, 1,I, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,43, 0, 0,825085, 1,I, 	(08-APR-2025 12:56:18)
2,64, 0, 0,825161, 2,D, 	(08-APR-2025 12:56:18)
2,64, 0, 0,825161, 2,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,154, 0, 0,825139, 0,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,20, 0, 0,825112, 1,T, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,81, 0, 0,825162, 0,I, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825140, 0,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,1, 0, 0,825044, 13,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825045, 13,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825044, 13,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825045, 13,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825044, 13,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825045, 13,D, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825144, 0,D, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825146, 1,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,61, 0, 0,825154, 2,I, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 12:56:18)
2,166, 0, 0,825160, 1,T, 	(08-APR-2025 12:56:18)
2,124, 0, 0,825150, 2,I, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825142, 2,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,1, 0, 0,825040, 21,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825041, 21,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825040, 21,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825041, 21,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825040, 21,D, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825041, 21,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,43, 0, 0,825088, 1,I, 	(08-APR-2025 12:56:18)
2,43, 0, 0,825087, 1,I, 	(08-APR-2025 12:56:18)
2,43, 0, 0,825086, 1,I, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825064, 1,I, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825065, 1,I, 	(08-APR-2025 12:56:18)
2,1, 0, 0,825066, 1,I, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825145, 0,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,181, 0, 0,825163, 1,I, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,51, 0, 0,825104, 1,I, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,154, 0, 0,825143, 0,D, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825146, 0,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,1, 0, 0,825052, 1,D, 	(08-APR-2025 12:56:18)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,0, , ,, ,, 	(08-APR-2025 12:56:18)	 (Not Inserted)
2,61, 0, 0,825153, 2,I, 	(08-APR-2025 12:56:18)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 12:56:18)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 12:56:18)
2,154, 0, 0,825148, 0,D, 	(08-APR-2025 12:56:18)

TOTAL DATA IN EXCEL : 496,,,,,,, 	(08-APR-2025 12:56:18)
 

TOTAL DATA INSERTED : 225,,,,,,, 	(08-APR-2025 12:56:18)
 

TOTAL SKIPPED DATA 271,,,,,,, 	(08-APR-2025 12:56:18)
 
<<END>><<FMS_BUY_DAILY_BUYER_NOM>> 	(08-APR-2025 12:56:18)
 

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(08-APR-2025 12:56:34)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,CONTRACT_TYPE,TIMESTAMP
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825098,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825099,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,20, 0, 0,825107,1,1,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825125,5,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825126,5,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825127,5,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825128,5,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825129,5,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825136,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825001,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825002,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825003,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825004,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825005,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825006,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825007,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825008,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825009,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825010,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825011,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825012,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825013,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825014,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825015,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825016,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825017,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825018,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825019,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825020,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825021,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825022,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825023,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825024,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825025,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825026,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825027,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825028,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825029,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825030,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825031,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825032,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825033,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825034,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825035,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825036,4,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825037,4,1,D, 	(08-APR-2025 12:56:34)
2,159, 0, 0,825156,1,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,20, 0, 0,825109,0,1,T, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825110,0,1,T, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825061,2,1,I, 	(08-APR-2025 12:56:34)
2,43, 0, 0,825083,2,1,I, 	(08-APR-2025 12:56:34)
2,51, 0, 0,825095,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825100,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825071,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825102,1,1,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825131,0,1,D, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825108,1,1,T, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825108,1,2,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825042,1,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825042,1,1,I, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825046,1,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825046,1,1,I, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825049,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825051,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825072,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825073,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825054,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825077,1,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825057,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825080,1,1,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825132,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825059,0,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825060,0,1,I, 	(08-APR-2025 12:56:34)
2,43, 0, 0,825082,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,186, 0, 0,825157,1,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,61, 0, 0,825152,0,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825116,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,14, 0, 0,825122,1,1,I, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825105,0,1,T, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825124,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825067,3,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825068,4,1,I, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825106,2,1,D, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825106,2,2,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825074,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825075,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825076,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825096,0,1,D, 	(08-APR-2025 12:56:34)
2,51, 0, 0,825096,0,1,D, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,14, 0, 0,825123,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825062,2,1,I, 	(08-APR-2025 12:56:34)
2,43, 0, 0,825084,3,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825118,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,14, 0, 0,825120,0,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825117,1,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825119,1,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825121,0,1,I, 	(08-APR-2025 12:56:34)
2,51, 0, 0,825097,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,124, 0, 0,825149,2,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,61, 0, 0,825151,1,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825089,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825090,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825091,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825092,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825093,0,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825089,0,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825090,0,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825091,0,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825092,0,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825093,0,2,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,211, 0, 0,825155,1,1,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825130,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825055,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825079,1,1,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825133,0,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825134,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825103,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825038,2,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825138,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
