

<<START>>,<<FMS_LINK_CHECKPOST_PLANT>>,,,,, 	(02-JUL-2025 09:30:16)
2,254,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,254,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,254,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,254,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,254,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,254,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,4,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,207,1,0,1,3,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,150,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,187,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,187,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,187,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,187,1,0,1,3,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,33,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,34,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,238,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,35,1,0,1,2,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,1,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,198,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:42)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,220,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,38,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,38,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,38,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,38,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,234,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,3,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,263,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,206,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,201,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,201,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,201,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,201,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,3,F, 	(02-JUL-2025 09:30:43)
2,276,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,223,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,223,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,47,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,231,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,231,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,231,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,231,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,52,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,255,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,255,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,208,0,0,0,1,E, 	(02-JUL-2025 09:30:43)
2,208,0,0,0,1,E, 	(02-JUL-2025 09:30:43)
2,208,0,0,0,2,E, 	(02-JUL-2025 09:30:43)
2,208,0,0,0,0,E, 	(02-JUL-2025 09:30:43)
2,208,0,0,0,0,E, 	(02-JUL-2025 09:30:43)
2,227,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,227,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,210,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,151,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,190,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,188,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,202,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,2,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,277,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,167,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,167,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,174,1,0,1,1,F, 	(02-JUL-2025 09:30:43)
2,174,1,0,1,0,F, 	(02-JUL-2025 09:30:43)
2,174,1,0,1,0,F, 	(02-JUL-2025 09:30:43)

TOTAL DATA IN EXCEL : ,423,,,,,, 	(02-JUL-2025 09:30:43)
 

TOTAL DATA INSERTED : ,423,,,,,, 	(02-JUL-2025 09:30:43)
 

TOTAL SKIPPED DATA ,0,,,,,, 	(02-JUL-2025 09:30:43)
 
<<END>>,<<FMS_SUPPLY_CONT_MST(DLNG)>>,,,,,, 	(02-JUL-2025 09:30:43)
 

<<START>>,<<FMS_SUPPLY_CONT_BU(DLNG)>>, 	(02-JUL-2025 09:30:43)
 

TOTAL DATA IN EXCEL : ,0, 	(02-JUL-2025 09:30:43)
 

TOTAL DATA INSERTED : ,0, 	(02-JUL-2025 09:30:43)
 

TOTAL SKIPPED DATA ,0, 	(02-JUL-2025 09:30:43)
 
<<END>>,<<FMS_SUPPLY_CONT_BU(DLNG)>>, 	(02-JUL-2025 09:30:43)
 

<<START>>,<<FMS_SUPPLY_CONT_FILLING_STN>>,, 	(02-JUL-2025 09:30:43)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,FILL_STATION_CD,TIMESTAMP,
2,276,1,0,220050,0,F,1, 	(02-JUL-2025 09:30:43)
2,207,1,0,220009,0,F,1, 	(02-JUL-2025 09:30:43)
2,263,1,0,220031,1,F,1, 	(02-JUL-2025 09:30:43)
2,150,1,0,220010,1,F,1, 	(02-JUL-2025 09:30:43)
2,197,1,0,220005,1,F,1, 	(02-JUL-2025 09:30:43)
2,263,1,0,220032,1,F,1, 	(02-JUL-2025 09:30:43)
2,263,1,0,220032,0,F,1, 	(02-JUL-2025 09:30:43)
2,201,1,0,220046,0,F,1, 	(02-JUL-2025 09:30:43)
2,150,1,0,210009,0,F,1, 	(02-JUL-2025 09:30:43)
2,223,1,0,220052,0,F,1, 	(02-JUL-2025 09:30:43)
2,201,1,0,220046,1,F,1, 	(02-JUL-2025 09:30:43)
2,198,1,0,220020,1,F,1, 	(02-JUL-2025 09:30:43)
2,254,1,0,220008,1,F,1, 	(02-JUL-2025 09:30:43)
2,21,1,0,220001,0,F,1, 	(02-JUL-2025 09:30:43)
2,276,1,0,220048,0,F,1, 	(02-JUL-2025 09:30:43)
2,234,1,0,220026,0,F,1, 	(02-JUL-2025 09:30:43)
2,231,1,0,220055,0,F,1, 	(02-JUL-2025 09:30:43)
2,197,1,0,230005,0,F,1, 	(02-JUL-2025 09:30:43)
2,231,1,0,220054,1,F,1, 	(02-JUL-2025 09:30:43)
2,231,1,0,220055,1,F,1, 	(02-JUL-2025 09:30:43)
2,276,1,0,220050,1,F,1, 	(02-JUL-2025 09:30:43)
2,276,1,0,220048,1,F,1, 	(02-JUL-2025 09:30:43)
2,220,1,0,220021,1,F,1, 	(02-JUL-2025 09:30:43)
2,223,1,0,220052,1,F,1, 	(02-JUL-2025 09:30:43)
2,263,1,0,220034,1,F,1, 	(02-JUL-2025 09:30:43)
2,34,1,0,220017,1,F,1, 	(02-JUL-2025 09:30:43)
2,197,1,0,220006,1,F,1, 	(02-JUL-2025 09:30:43)
2,21,1,0,220001,1,F,1, 	(02-JUL-2025 09:30:43)
2,21,1,0,220003,1,F,1, 	(02-JUL-2025 09:30:43)
2,190,1,0,230052,1,F,1, 	(02-JUL-2025 09:30:43)
