

<<START>>,<<FMS_FFLOW_INV_FILE_DTL_UPDATE>>, 	(16-OCT-2025 18:11:47)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,INVOICE_TYPE,PDF_TYPE,FILE_NAME,TIMESTAMP
2,24,21,LP,2022-2023,O,LATEPAY_INVOICE-10052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-19-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,40,LP,2022-2023,O, ,  	(16-OCT-2025 18:11:47)
2,24,40,LP,2022-2023,D, ,  	(16-OCT-2025 18:11:47)
2,24,40,LP,2022-2023,T, ,  	(16-OCT-2025 18:11:47)
2,24,14,LP,2021-2022,O,LATEPAY_INVOICE-07012022-AMNS-AMNS-M-I-26-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,14,LP,2021-2022,D,LATEPAY_INVOICE-07012022-AMNS-AMNS-M-I-26-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,14,LP,2021-2022,T,LATEPAY_INVOICE-07012022-AMNS-AMNS-M-I-26-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,19,LP,2021-2022,O,LATEPAY_INVOICE-13012022-AMNS-AMNS-M-I-27-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,19,LP,2021-2022,D,LATEPAY_INVOICE-13012022-AMNS-AMNS-M-I-27-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,19,LP,2021-2022,T,LATEPAY_INVOICE-13012022-AMNS-AMNS-M-I-27-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,12,LP,2021-2022,O,LATEPAY_INVOICE-28012022-AMNS-AMNS-M-I-28-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,12,LP,2021-2022,D,LATEPAY_INVOICE-28012022-AMNS-AMNS-M-I-28-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,12,LP,2021-2022,T,LATEPAY_INVOICE-28012022-AMNS-AMNS-M-I-28-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,19,LP,2022-2023,O, ,  	(16-OCT-2025 18:11:47)
2,24,19,LP,2022-2023,D, ,  	(16-OCT-2025 18:11:47)
2,24,19,LP,2022-2023,T, ,  	(16-OCT-2025 18:11:47)
2,24,33,LP,2022-2023,O, ,  	(16-OCT-2025 18:11:47)
2,24,33,LP,2022-2023,D, ,  	(16-OCT-2025 18:11:47)
2,24,33,LP,2022-2023,T, ,  	(16-OCT-2025 18:11:47)
2,24,12,LP,2022-2023,D,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-73-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,12,LP,2022-2023,T,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-73-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,12,LP,2022-2023,O,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-73-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,13,LP,2022-2023,D,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-74-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,13,LP,2022-2023,T,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-74-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,13,LP,2022-2023,O,LATEPAY_INVOICE-08082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-74-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,14,LP,2022-2023,O,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-84-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,14,LP,2022-2023,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-84-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,14,LP,2022-2023,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-84-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,32,LP,2022-2023,O,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,32,LP,2022-2023,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,32,LP,2022-2023,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,16,LP,2022-2023,O,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,16,LP,2022-2023,D,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,16,LP,2022-2023,T,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,15,LP,2022-2023,O,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,15,LP,2022-2023,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,15,LP,2022-2023,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,27,LP,2022-2023,O,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,27,LP,2022-2023,D,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,27,LP,2022-2023,T,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,34,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,34,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,34,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,36,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,36,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,36,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,28,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,28,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,28,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,29,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,29,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,29,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,30,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,30,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,30,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,35,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,35,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,35,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,31,LP,2022-2023,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-O.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,31,LP,2022-2023,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-D.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,31,LP,2022-2023,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)
2,24,24,LP,2022-2023,T,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-135-T.pdf ,  	(16-OCT-2025 18:11:47)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,387, 	(16-OCT-2025 18:11:47)
 

TOTAL DATA INSERTED : ,30, 	(16-OCT-2025 18:11:47)
 

TOTAL SKIPPED DATA ,357, 	(16-OCT-2025 18:11:47)
 
<<END>>,<<FMS_FFLOW_INV_FILE_DTL_UPDATE>>, 	(16-OCT-2025 18:11:47)
 
