2 , 20 , AMNS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 20 , AMNS , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,286 , SEMTPL , 1,C, 	(25-FEB-2025 16:06:59)
2 ,286 , SEMTPL , 2,T, 	(25-FEB-2025 16:06:59)
2 , 21 , SGIPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 22 , VGL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 23 , PGPGPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 24 , HCG , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 25 , GGL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 26 , CFC , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 27 , IFFCO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 28 , HGL-RLNG , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 29 , PipeInfra , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 29 , PipeInfra , 2,R, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 30 , NFL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 31 , HSIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,288 , VVF , 1,C, 	(25-FEB-2025 16:06:59)
2 , 32 , KFL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 197 , BIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 254 , RIPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 207 , CP , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,289 , HHFG DLNG , 1,C, 	(25-FEB-2025 16:06:59)
2 , 187 , VIDUWIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 33 , AGP CGD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 34 , MINDA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 238 , LEIPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 35 , SCHOTT , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 36 , HIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 37 , HCGD-B , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 198 , BIPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 220 , EXXARO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 257 , STVPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 233 , JGPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 279 , WALLCERA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 193 , ASTIS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 109 , PROTON , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 192 , ANTIQUE , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,290 , ACER , 1,C, 	(25-FEB-2025 16:06:59)
2 , 38 , KAJARIA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 222 , GASGROWS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 39 , SISECAM , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 40 , ATPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 41 , OPAL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 234 , JKPAPER , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 263 , STL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 273 , UEPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 206 , CELLO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 204 , CALDERYS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 42 , RCF , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 201 , BWRL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 235 , KRYO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 276 , VIRGO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 196 , BLPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 223 , GIPSKARTON , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 270 , TGPL , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 116 , SELNG , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 256 , SITME , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,291 , DT , 1,T, 	(25-FEB-2025 16:06:59)
2 , 268 , ThirdParty , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 152 , GUNSPL , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 1 , RIL , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 43 , BP , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,295 , AMNS-T , 1,T, 	(25-FEB-2025 16:06:59)
2 , 1 , RIL , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 45 , GSPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 45 , GSPL , 2,R, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 46 , TGLPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 47 , TGBPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 48 , BGEPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 231 , IMCL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 49 , VVF India , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 50 , GNFC , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 140 , MEGHHQX , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 51 , ONGC , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 52 , GLIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 272 , UGEL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 255 , SGI-AP , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,311 , IGX , 1,C, 	(25-FEB-2025 16:06:59)
2 , 53 , RGPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 53 , RGPL , 2,R, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 224 , GTIPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,312 , GSPL-C , 1,C, 	(25-FEB-2025 16:06:59)
2 , 117 , PEPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 54 , GFCL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,313 , DERL , 1,T, 	(25-FEB-2025 16:06:59)
2 , 55 , CPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 56 , IRM , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 57 , PPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 58 , YARALTD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 59 , INPEROX , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 60 , RAFECHL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 124 , MGRPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 124 , MGRPL , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 208 , CNTENKA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 61 , EFSPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 61 , EFSPL , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 158 , HINDURV , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 227 , HCGPUTE , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 63 , GOAGLSF , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 64 , IGSPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 64 , IGSPL , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 65 , PEFORCV , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 66 , BHEL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 210 , COMFIND , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 67 , DCMSHRI , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 81 , HOECLTD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 81 , HOECLTD , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 144 , HINAGIL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 147 , HPOIGAS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 86 , MANIKAR , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 166 , ESSAREX , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 92 , NEL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 104 , TASTELI , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 105 , HMEL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 211 , DIL , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 162 , BOROREN , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 151 , KINGASP , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 106 , RATNAGI , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 107 , IDOINVA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 107 , IDOINVA , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 190 , AGPCGIN , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 176 , NESTLIN , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 110 , SITMEFZ , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 188 , VISHPRI , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,320 , SOMANY , 1,C, 	(25-FEB-2025 16:06:59)
2 , 202 , BHOGATD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 186 , VEDALTD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 186 , VEDALTD , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 277 , VIGASLD , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 167 , GOLDPFG , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 159 , CAIRENH , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 168 , GSIGLIM , 1,R, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 122 , GAILGAS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 174 , KUTCHCL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 278 , SEMTEXP , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 278 , SEMTEXP , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 181 , SANENER , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 181 , SANENER , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 183 , SUMGLAS , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 184 , SVTPLIN , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 112 , SPSSETL1 , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 113 , SIETCO , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 123 , AVGL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 121 , NGPL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 115 , SILS , 1,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 114 , STASCO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 114 , STASCO , 2,T, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 119 , ROCKIND , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 118 , LANCOKO , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 130 , CRMNDEL , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 281 , SEIPLDY , 1,C, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 134 , GSINLIM , 1,R, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 ,324 , JMB , 1,H, 	(25-FEB-2025 16:06:59)
2 ,325 , BOXCO , 1,H, 	(25-FEB-2025 16:06:59)
2 , 265 , SLPL , 1,H, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 265 , SLPL , 1,H, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 232 , JBB , 1,V, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 126 , SGSINDIA , 1,S, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 232 , JBB , 1,S, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 264 , SSAPL , 1,S, 	(25-FEB-2025 16:06:59)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,195,,,, 	(25-FEB-2025 16:06:59)
 

TOTAL DATA INSERTED : ,17,,,, 	(25-FEB-2025 16:06:59)
 

TOTAL SKIPPED DATA ,178,,,, 	(25-FEB-2025 16:06:59)
 
<<END>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(25-FEB-2025 16:06:59)
 

<<START>>,<<FMS_SECTOR_MST>>, 	(25-FEB-2025 16:06:59)
 
ABBR,,TIMESTAMP
RESELLERS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
ELLECTRICAL/ ELECTRONICS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
HEAVY MACHINES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
LIGHT MACHINES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
AIRCRAFTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SHIPBUILD. & REPAIRS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
TRUCKS&PASS VEHICALS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SCOOTERS ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
HIGH PRESSURE VESSEL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
MECH. MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
STRUCTURAL WORKS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
IRON & STEEL PLANTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
IRON & STEEL REWORKS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
ALUMINIUM,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FOUNDRIES/CASTINGS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FERROUS ALLOYS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
METAL. MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CANDLE INDUSTRY,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
MATCHES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
RUBBER TYRES & TUBES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PAPER PRODUCTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
INDU ABRASIVES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
GLASS/CERAMICS ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PACKING MATERIALS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PLASTIC INDUSTRIES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
LEATHER,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PROCESSOR,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
TOBACCO PRODUCTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
INDUS. MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
COTTON MILLS HOSIERY,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
JUTE MILLS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SYN.FIBRE/RAYON MF,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
TEXTI. MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PET.EXPLO&PROD,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
IRON ORE,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
COAL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
BAUXITE,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
MANGANESE,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
STONE QUARRYING,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
MINING MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
POST & TELEGRAPHS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
STATE ELEC. BOARDS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CATERING & HOTELS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
UNIVERSITIES ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
LAUNDRIES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
REFINERIES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
TPP-OIL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
HYDEL POWER PLANTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
ATOMIC POWER PLANTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
GAS TURBINES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
POWER MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
RAILWAYS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
OTHER ROAD TRANSPORT,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
STATE ROAD TRANSPORT,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SHIP. COASTAL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SHIP. INTERNATIONAL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
INLAND WATERWAYS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
OTHERS (PORT TRUST),, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DOMESTIC DIST.,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
INDUSTRIAL DIST.,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
OWN CONSUMPTION,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PARALLEL MARKETERS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
TEA PLANTATION,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
RUBBER/COFFEE ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FORESTRY&TIMBER,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
AGRI.CROPS/ORCHARD,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SUGAR MILLS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FLOUR MILLS ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
VEG. OIL MILLS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FOOD PROCESSING,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DAIRIES&MILK PROC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FISHERIES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
AGRI. MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DOMESTIC AIRLINES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FOREIGN AIRLINES,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DAIRIES&MILK PROC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
FERTILISER-GAS BASED,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CAUSTIC SODA ETC.,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
HEAVY ACIDS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
OTHER INORG.CHEM,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PETRO-CHEM OTHERS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PETROCHEM -GAS BASED,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DYES & DYE STUFFS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SYNTHETIC RUBBER,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PESTI./AGRO CHEM,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
OTHER ORG.CHEMICAL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
DRUGS&PHARMACEUTICAL,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
PAINTS ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
INDU EXPLOSIVE,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CALCINATION PLANTS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
SOAPS ETC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
MISC CHEM INDU,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CEMENT/BUILD MAT,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
BITUMEN/BUILD.MAT,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CIVIL MISCELLANEOUS,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
CITY OR LOCAL NATURAL GAS DISTRIBUTION,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
LDC,, 	(25-FEB-2025 16:06:59)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,97, 	(25-FEB-2025 16:06:59)
 

TOTAL DATA INSERTED : ,0, 	(25-FEB-2025 16:06:59)
 

TOTAL SKIPPED DATA ,97, 	(25-FEB-2025 16:06:59)
 
<<END>>,<<FMS_SECTOR_MST>>, 	(25-FEB-2025 16:06:59)
 

<<START>>,<<FMS_SECTOR_DTL>>, 	(25-FEB-2025 16:06:59)
 
ABBR,,TIMESTAMP

TOTAL DATA IN EXCEL : ,97, 	(25-FEB-2025 16:06:59)
 

TOTAL DATA INSERTED : ,0, 	(25-FEB-2025 16:06:59)
 

TOTAL SKIPPED DATA ,0, 	(25-FEB-2025 16:06:59)
 
<<END>>,<<FMS_SECTOR_DTL>>, 	(25-FEB-2025 16:06:59)
 

<<START>>,<<FMS_ENTITY_ADDR_MST>>,,,,, 	(25-FEB-2025 16:06:59)
 
COMPANY_CD,CD,ABBR,ADDR_TYPE,ENTITY,EFF_DT,TIMESTAMP
2 , 1 , RIL , B , C , 14/09/2008 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 1 , RIL , C , C , 14/09/2008 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 1 , RIL , R , C , 14/09/2008 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 2 , MGL , B , C , 16/07/2009 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 2 , MGL , C , C , 16/07/2009 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 2 , MGL , R , C , 16/07/2009 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , B , C , 24/03/2005 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , B , C , 21/04/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , C , C , 24/03/2005 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , C , C , 21/04/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , R , C , 24/03/2005 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 3 , GSPCL , R , C , 21/04/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 4 , Gail , B , C , 08/03/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 4 , Gail , C , C , 08/03/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 4 , Gail , R , C , 08/03/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 4 , Gail , R , R , 08/03/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 282 , BPL , B , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 282 , BPL , C , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 282 , BPL , R , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 283 , EPL , B , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 283 , EPL , C , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 283 , EPL , R , C , 09/04/2010 00:00:00, 	(25-FEB-2025 16:06:59)
2 , 217 , ESL , R , C , 01/04/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 217 , ESL , R , C , 26/08/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 5 , NTPC , C , C , 01/06/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 5 , NTPC , C , C , 18/11/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 5 , NTPC , R , C , 01/06/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 5 , NTPC , R , C , 18/11/2006 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 6 , KRIBHCO , B , C , 05/12/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
2 , 6 , KRIBHCO , C , C , 05/12/2007 00:00:00, 	(25-FEB-2025 16:06:59)	 (Not Inserted)
