

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(26-MAY-2025 11:12:09)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824023,2,2,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824023,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,61, 0, 0,824023,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,211, 0, 0,823094,1,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,211, 0, 0,823094,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,159, 0, 0,823095,1,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,159, 0, 0,823095,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,186, 0, 0,823096,1,1,D, 	(26-MAY-2025 11:12:10)
2,186, 0, 0,823096,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,823097,5,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,5,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823097,4,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,4,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,823097,3,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,3,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,823097,2,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,2,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,823097,1,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,1,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,823097,0,1,T, 	(26-MAY-2025 11:12:10)
2,166, 0, 0,823098,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,824024,1,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,166, 0, 0,824024,0,1,T, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,64, 0, 0,823099,2,2,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,64, 0, 0,823099,1,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,2,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,64, 0, 0,823099,0,1,D, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,81, 0, 0,824025,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,181, 0, 0,824026,1,1,I, 	(26-MAY-2025 11:12:10)
2,181, 0, 0,824026,0,1,I, 	(26-MAY-2025 11:12:10)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)
2,null, , ,,,1,, 	(26-MAY-2025 11:12:10)	 (Not Inserted)

TOTAL DATA IN EXCEL : 1891,,,,,,,, 	(26-MAY-2025 11:12:10)
 

TOTAL DATA INSERTED : 565,,,,,,,, 	(26-MAY-2025 11:12:10)
 

TOTAL SKIPPED DATA 1326,,,,,,,, 	(26-MAY-2025 11:12:10)
 
<<END>><<FMS_TRADER_CONT_PLANT>>,,,,,,,, 	(26-MAY-2025 11:12:10)
 

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(26-MAY-2025 11:12:15)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(26-MAY-2025 11:12:15)	 (Not Inserted)

TOTAL DATA IN EXCEL : 15,,,,,,, 	(26-MAY-2025 11:12:15)
 

TOTAL DATA INSERTED : 5,,,,,,, 	(26-MAY-2025 11:12:15)
 

TOTAL SKIPPED DATA 10,,,,,,, 	(26-MAY-2025 11:12:15)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(26-MAY-2025 11:12:15)
 

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(26-MAY-2025 11:12:20)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,823001, 2,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823001, 2,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823001, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823001, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,, , ,, ,, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823002, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823002, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823003, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823003, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,, , ,, ,, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823004, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823004, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824008, 1,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824008, 1,D, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823005, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(26-MAY-2025 11:12:20)	 (Not Inserted)
2,1, 0, 0,823006, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823006, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823007, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823007, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823008, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823008, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823009, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823009, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823010, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823010, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823011, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823012, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823013, 2,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823013, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823013, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823014, 2,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823014, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823014, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823015, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823015, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824001, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824001, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824002, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824002, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824003, 1,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,824003, 0,I, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823016, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823017, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823018, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823019, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823020, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823021, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823022, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823023, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823024, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823025, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823026, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823027, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823028, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823029, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823030, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823031, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823032, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823033, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823034, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823035, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823036, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823037, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823038, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823039, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823040, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823041, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823042, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823043, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823044, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823045, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823046, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823047, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823048, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823049, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823050, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823051, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823052, 4,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823016, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823017, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823018, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823019, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823020, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823021, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823022, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823023, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823024, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823025, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823026, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823027, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823028, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823029, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823030, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823031, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823032, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823033, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823034, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823035, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823036, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823037, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823038, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823039, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823040, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823041, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823042, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823043, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823044, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823045, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823046, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823047, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823048, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823049, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823050, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823051, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823052, 3,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823016, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823017, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823018, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823019, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823020, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823021, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823022, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823023, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823024, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823025, 2,D, 	(26-MAY-2025 11:12:20)
2,1, 0, 0,823026, 2,D, 	(26-MAY-2025 11:12:20)
