

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(20-SEP-2025 12:38:07)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,SYS_INVOICE_NO,CARGO_NO,CARGO_REF_NO,AGMT_TYPE,BOE_NO,DUE_DATE,TIMESTAMP
2,256, 1, 0, 710101,0, N, 1, 1,10,12/09/2009 00:00:00, 12/09/2009 00:00:00, 10, 2009-2010,CP,1,4,1090/09-10,5.07,2PNCD0010/09-10,1,9022,M,1,07/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710101,0, N, 1, 1,10,12/09/2009 00:00:00, 12/09/2009 00:00:00, 3, 2009-2010,CF,1,4,1151/09-10,5.07,2NCD0003/09-10,1,9022,M,1,16/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710096,0, N, 1, 1,10,14/06/2009 00:00:00, 14/06/2009 00:00:00, 11, 2009-2010,P,1,4,91082060/P,3.86,2PNS0011/09-10,1,9013,M,1,21/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710096,0, N, 1, 1,10,14/06/2009 00:00:00, 14/06/2009 00:00:00, 11, 2009-2010,PF,1,4,91082060/P,3.86,2PFNS0011/09-10,1,9013,M,1,21/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710096,0, N, 1, 1,10,14/06/2009 00:00:00, 14/06/2009 00:00:00, 11, 2009-2010,F,1,4,90347372/P,3.86,2NS0011/09-10,1,9013,M,1,27/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710096,0, N, 1, 1,10,14/06/2009 00:00:00, 14/06/2009 00:00:00, 11, 2009-2010,CP,1,4,617/09-10,3.86,2PNCD0011/09-10,1,9013,M,1,10/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710096,0, N, 1, 1,10,14/06/2009 00:00:00, 14/06/2009 00:00:00, 4, 2009-2010,CF,1,4,640/09-10,3.86,2NCD0004/09-10,1,9013,M,1,16/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710099,0, N, 1, 1,10,14/08/2009 00:00:00, 14/08/2009 00:00:00, 12, 2009-2010,P,1,4,91083939/P,4.06,2PNS0012/09-10,1,9019,M,1,22/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710099,0, N, 1, 1,10,14/08/2009 00:00:00, 14/08/2009 00:00:00, 12, 2009-2010,PF,1,4,91083939/P,4.06,2PFNS0012/09-10,1,9019,M,1,22/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710099,0, N, 1, 1,10,14/08/2009 00:00:00, 14/08/2009 00:00:00, 12, 2009-2010,F,1,4,90353353/P,4.06,2NS0012/09-10,1,9019,M,1,27/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710099,0, N, 1, 1,10,14/08/2009 00:00:00, 14/08/2009 00:00:00, 12, 2009-2010,CP,1,4,826/09-10,4.06,2PNCD0012/09-10,1,9019,M,1,11/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710092,0, N, 1, 1,10,15/04/2009 00:00:00, 15/04/2009 00:00:00, 13, 2009-2010,P,1,4,91080370/P,3.7,2PNS0013/09-10,1,9008,M,1,28/05/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710092,0, N, 1, 1,10,15/04/2009 00:00:00, 15/04/2009 00:00:00, 13, 2009-2010,PF,1,4,91080370/P,3.7,2PFNS0013/09-10,1,9008,M,1,28/05/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710092,0, N, 1, 1,10,15/04/2009 00:00:00, 15/04/2009 00:00:00, 13, 2009-2010,F,1,4,90341028/P,3.7,2NS0013/09-10,1,9008,M,1,05/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710092,0, N, 1, 1,10,15/04/2009 00:00:00, 15/04/2009 00:00:00, 13, 2009-2010,CP,1,4,0320/09-10,3.7,2PNCD0013/09-10,1,9008,M,1,12/05/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710094,0, N, 1, 1,10,15/05/2009 00:00:00, 15/05/2009 00:00:00, 14, 2009-2010,P,1,4,91081043/P,3.87,2PNS0014/09-10,1,9010,M,1,16/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710094,0, N, 1, 1,10,15/05/2009 00:00:00, 15/05/2009 00:00:00, 14, 2009-2010,PF,1,4,91081043/P,3.87,2PFNS0014/09-10,1,9010,M,1,16/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710094,0, N, 1, 1,10,15/05/2009 00:00:00, 15/05/2009 00:00:00, 14, 2009-2010,F,1,4,90344254/P,3.87,2NS0014/09-10,1,9010,M,1,07/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710094,0, N, 1, 1,10,15/05/2009 00:00:00, 15/05/2009 00:00:00, 14, 2009-2010,CP,1,4,0480/09-10,3.87,2PNCD0014/09-10,1,9010,M,1,11/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710095,0, N, 1, 1,10,21/05/2009 00:00:00, 21/05/2009 00:00:00, 15, 2009-2010,P,1,4,91081397/P,4.16,2PNS0015/09-10,1,9012,M,1,08/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710095,0, N, 1, 1,10,21/05/2009 00:00:00, 21/05/2009 00:00:00, 15, 2009-2010,PF,1,4,91081397/P,4.16,2PFNS0015/09-10,1,9012,M,1,08/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710095,0, N, 1, 1,10,21/05/2009 00:00:00, 21/05/2009 00:00:00, 15, 2009-2010,F,1,4,90345026/P,4.16,2NS0015/09-10,1,9012,M,1,15/07/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710095,0, N, 1, 1,10,21/05/2009 00:00:00, 21/05/2009 00:00:00, 15, 2009-2010,CP,1,4,0511/09-10,4.16,2PNCD0015/09-10,1,9012,M,1,22/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710095,0, N, 1, 1,10,21/05/2009 00:00:00, 21/05/2009 00:00:00, 5, 2009-2010,CF,1,4,0551/09-10,4.16,2NCD0005/09-10,1,9012,M,1,30/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710102,0, N, 1, 1,10,23/09/2009 00:00:00, 23/09/2009 00:00:00, 16, 2009-2010,P,1,4,91085070/P,5.03,2PNS0016/09-10,1,9023,M,1,05/11/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710102,0, N, 1, 1,10,23/09/2009 00:00:00, 23/09/2009 00:00:00, 16, 2009-2010,PF,1,4,91085070/P,5.03,2PFNS0016/09-10,1,9023,M,1,05/11/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710102,0, N, 1, 1,10,23/09/2009 00:00:00, 23/09/2009 00:00:00, 16, 2009-2010,F,1,4,90357438/P,5.03,2NS0016/09-10,1,9023,M,1,05/11/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710102,0, N, 1, 1,10,23/09/2009 00:00:00, 23/09/2009 00:00:00, 16, 2009-2010,CP,1,4,1190/09-10,5.03,2PNCD0016/09-10,1,9023,M,1,21/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710102,0, N, 1, 1,10,23/09/2009 00:00:00, 23/09/2009 00:00:00, 6, 2009-2010,CF,1,4,1246/09-10,5.03,2NCD0006/09-10,1,9023,M,1,28/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710100,0, N, 1, 1,10,25/08/2009 00:00:00, 25/08/2009 00:00:00, 17, 2009-2010,P,1,4,91084229/P,5.15,2PNS0017/09-10,1,9020,M,1,04/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710100,0, N, 1, 1,10,25/08/2009 00:00:00, 25/08/2009 00:00:00, 17, 2009-2010,PF,1,4,91084229/P,5.15,2PFNS0017/09-10,1,9020,M,1,04/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710100,0, N, 1, 1,10,25/08/2009 00:00:00, 25/08/2009 00:00:00, 17, 2009-2010,F,1,4,90354628/P,5.15,2NS0017/09-10,1,9020,M,1,11/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710100,0, N, 1, 1,10,25/08/2009 00:00:00, 25/08/2009 00:00:00, 17, 2009-2010,CP,1,4,914/09-10,5.15,2PNCD0017/09-10,1,9020,M,1,23/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710100,0, N, 1, 1,10,25/08/2009 00:00:00, 25/08/2009 00:00:00, 7, 2009-2010,CF,1,4,999/09-10,5.15,2NCD0007/09-10,1,9020,M,1,01/10/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710106,0, N, 1, 1,10,27/02/2010 00:00:00, 27/02/2010 00:00:00, 18, 2009-2010,P,1,4,91089422/P,4.692,2PNS0018/09-10,1,10001,M,1,31/03/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710106,0, N, 1, 1,10,27/02/2010 00:00:00, 27/02/2010 00:00:00, 18, 2009-2010,PF,1,4,91089422/P,4.692,2PFNS0018/09-10,1,10001,M,1,31/03/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710106,0, N, 1, 1,10,27/02/2010 00:00:00, 27/02/2010 00:00:00, 18, 2009-2010,CP,1,4,2163/10-11,4.692,2PNCD0018/09-10,1,10001,M,1,25/03/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710093,0, N, 1, 1,10,30/04/2009 00:00:00, 30/04/2009 00:00:00, 19, 2009-2010,P,1,4,91080757/P,3.87,2PNS0019/09-10,1,9009,M,1,11/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710093,0, N, 1, 1,10,30/04/2009 00:00:00, 30/04/2009 00:00:00, 19, 2009-2010,PF,1,4,91080757/P,3.87,2PFNS0019/09-10,1,9009,M,1,11/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710093,0, N, 1, 1,10,30/04/2009 00:00:00, 30/04/2009 00:00:00, 18, 2009-2010,F,1,4,90342604/P,3.87,2NS0018/09-10,1,9009,M,1,11/06/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710093,0, N, 1, 1,10,30/04/2009 00:00:00, 30/04/2009 00:00:00, 19, 2009-2010,CP,1,4,425/09-10,3.87,2PNCD0019/09-10,1,9009,M,1,28/05/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710098,0, N, 1, 1,10,30/07/2009 00:00:00, 30/07/2009 00:00:00, 20, 2009-2010,P,1,4,91083430/P,5.15,2PNS0020/09-10,1,9018,M,1,06/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710098,0, N, 1, 1,10,30/07/2009 00:00:00, 30/07/2009 00:00:00, 20, 2009-2010,PF,1,4,91083430/P,5.15,2PFNS0020/09-10,1,9018,M,1,06/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710098,0, N, 1, 1,10,30/07/2009 00:00:00, 30/07/2009 00:00:00, 19, 2009-2010,F,1,4,90352046/P,5.15,2NS0019/09-10,1,9018,M,1,14/09/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710098,0, N, 1, 1,10,30/07/2009 00:00:00, 30/07/2009 00:00:00, 20, 2009-2010,CP,1,4,783/09-10,5.15,2PNCD0020/09-10,1,9018,M,1,27/08/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710107,0, N, 1, 1,10,03/05/2010 00:00:00, 03/05/2010 00:00:00, 4, 2010-2011,P,1,4,91091446/P,5.121,2PNS0004/10-11,1,10003,M,1,16/06/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710107,0, N, 1, 1,10,03/05/2010 00:00:00, 03/05/2010 00:00:00, 4, 2010-2011,PF,1,4,91091446/P,5.121,2PFNS0004/10-11,1,10003,M,1,16/06/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710107,0, N, 1, 1,10,03/05/2010 00:00:00, 03/05/2010 00:00:00, 4, 2010-2011,F,1,4,90380506/P,5.121,2NS0004/10-11,1,10003,M,1,19/06/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710107,0, N, 1, 1,10,03/05/2010 00:00:00, 03/05/2010 00:00:00, 4, 2010-2011,CP,1,4,0426/10-11,5.121,2PNCD0004/10-11,1,10003,M,1,02/06/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710107,0, N, 1, 1,10,03/05/2010 00:00:00, 03/05/2010 00:00:00, 4, 2010-2011,CF,1,4,464/10-11,5.121,2NCD0004/10-11,1,10003,M,1,09/06/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710109,0, N, 1, 1,10,08/09/2010 00:00:00, 08/09/2010 00:00:00, 5, 2010-2011,P,1,4,91094776/P,7.9,2PNS0005/10-11,1,10007,M,1,20/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710109,0, N, 1, 1,10,08/09/2010 00:00:00, 08/09/2010 00:00:00, 5, 2010-2011,PF,1,4,91094776/P,7.9,2PFNS0005/10-11,1,10007,M,1,20/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710109,0, N, 1, 1,10,08/09/2010 00:00:00, 08/09/2010 00:00:00, 5, 2010-2011,F,1,4,90393470/P,7.9,2NS0005/10-11,1,10007,M,1,23/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710109,0, N, 1, 1,10,08/09/2010 00:00:00, 08/09/2010 00:00:00, 5, 2010-2011,CP,1,4,1073/10-11,7.9,2PNCD0005/10-11,1,10007,M,1,06/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711007,0, N, 1, 1,10,10/02/2011 00:00:00, 11/02/2011 00:00:00, 6, 2010-2011,P,1,4,91098912/P,9.7,2PNS0006/10-11,1,11003,M,1,28/02/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711007,0, N, 1, 1,10,10/02/2011 00:00:00, 11/02/2011 00:00:00, 6, 2010-2011,PF,1,4,91098912/P,9.7,2PFNS0006/10-11,1,11003,M,1,28/02/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711007,0, N, 1, 1,10,10/02/2011 00:00:00, 11/02/2011 00:00:00, 6, 2010-2011,F,1,4,90407134/P,9.7,2NS0006/10-11,1,11003,M,1,05/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711007,0, N, 1, 1,10,10/02/2011 00:00:00, 11/02/2011 00:00:00, 6, 2010-2011,CP,1,4,NA,9.7,2PNCD0006/10-11,1,11003,M,1,18/02/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711007,0, N, 1, 1,10,10/02/2011 00:00:00, 11/02/2011 00:00:00, 5, 2010-2011,CF,1,4,NA,9.7,2NCD0005/10-11,1,11003,M,1,24/02/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711006,0, N, 1, 1,10,15/01/2011 00:00:00, 15/01/2011 00:00:00, 7, 2010-2011,P,1,4,90407674/P,9.75,2PNS0007/10-11,1,11001,M,1,02/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711006,0, N, 1, 1,10,15/01/2011 00:00:00, 15/01/2011 00:00:00, 7, 2010-2011,PF,1,4,90407674/P,9.75,2PFNS0007/10-11,1,11001,M,1,02/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711006,0, N, 1, 1,10,15/01/2011 00:00:00, 15/01/2011 00:00:00, 7, 2010-2011,F,1,4,91098688/P,9.75,2NS0007/10-11,1,11001,M,1,09/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711006,0, N, 1, 1,10,15/01/2011 00:00:00, 15/01/2011 00:00:00, 7, 2010-2011,CP,1,4,NA,9.75,2PNCD0007/10-11,1,11001,M,1,19/02/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711006,0, N, 1, 1,10,15/01/2011 00:00:00, 15/01/2011 00:00:00, 6, 2010-2011,CF,1,4,NA,9.75,2NCD0006/10-11,1,11001,M,1,04/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711008,0, N, 1, 1,10,25/02/2011 00:00:00, 25/02/2011 00:00:00, 8, 2010-2011,P,1,4,91100076/P,9.67,2PNS0008/10-11,1,11004,M,1,05/04/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711008,0, N, 1, 1,10,25/02/2011 00:00:00, 25/02/2011 00:00:00, 8, 2010-2011,PF,1,4,91100076/P,9.67,2PFNS0008/10-11,1,11004,M,1,05/04/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711008,0, N, 1, 1,10,25/02/2011 00:00:00, 25/02/2011 00:00:00, 8, 2010-2011,F,1,4,90410318/P,9.67,2NS0008/10-11,1,11004,M,1,05/04/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711008,0, N, 1, 1,10,25/02/2011 00:00:00, 25/02/2011 00:00:00, 8, 2010-2011,CP,1,4,NA,9.67,2PNCD0008/10-11,1,11004,M,1,21/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711008,0, N, 1, 1,10,25/02/2011 00:00:00, 25/02/2011 00:00:00, 7, 2010-2011,CF,1,4,NA,9.67,2NCD0007/10-11,1,11004,M,1,28/03/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710108,0, N, 1, 1,10,28/08/2010 00:00:00, 28/08/2010 00:00:00, 9, 2010-2011,P,1,4,91094427/P,4.501,2PNS0009/10-11,1,10006,M,1,13/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710108,0, N, 1, 1,10,28/08/2010 00:00:00, 28/08/2010 00:00:00, 9, 2010-2011,PF,1,4,91094427/P,4.501,2PFNS0009/10-11,1,10006,M,1,13/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710108,0, N, 1, 1,10,28/08/2010 00:00:00, 28/08/2010 00:00:00, 9, 2010-2011,F,1,4,90392117/P,4.501,2NS0009/10-11,1,10006,M,1,12/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710108,0, N, 1, 1,10,28/08/2010 00:00:00, 28/08/2010 00:00:00, 9, 2010-2011,CP,1,4,0971/10-11,4.501,2PNCD0009/10-11,1,10006,M,1,27/09/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 710108,0, N, 1, 1,10,28/08/2010 00:00:00, 28/08/2010 00:00:00, 8, 2010-2011,CF,1,4,1070/10-11,4.501,2NCD0008/10-11,1,10006,M,1,05/10/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711004,0, N, 1, 1,10,28/10/2010 00:00:00, 29/10/2010 00:00:00, 10, 2010-2011,P,1,4,91097438/P,9.04,2PNS0010/10-11,1,10016,M,1,10/01/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711004,0, N, 1, 1,10,28/10/2010 00:00:00, 29/10/2010 00:00:00, 10, 2010-2011,PF,1,4,91097438/P,9.04,2PFNS0010/10-11,1,10016,M,1,10/01/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711004,0, N, 1, 1,10,28/10/2010 00:00:00, 29/10/2010 00:00:00, 10, 2010-2011,F,1,4,90402140/P,9.04,2NS0010/10-11,1,10016,M,1,15/01/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711004,0, N, 1, 1,10,28/10/2010 00:00:00, 29/10/2010 00:00:00, 10, 2010-2011,CP,1,4,NA,9.04,2PNCD0010/10-11,1,10016,M,1,31/12/2010 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711004,0, N, 1, 1,10,28/10/2010 00:00:00, 29/10/2010 00:00:00, 9, 2010-2011,CF,1,4,NA,9.04,2NCD0009/10-11,1,10016,M,1,06/01/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711010,0, N, 1, 1,10,05/07/2011 00:00:00, 05/07/2011 00:00:00, 5, 2011-2012,P,1,4,91103535/P,12.05,2PNS0005/11-12,1,11007,M,1,01/08/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711010,0, N, 1, 1,10,05/07/2011 00:00:00, 05/07/2011 00:00:00, 5, 2011-2012,PF,1,4,91103535/P,12.05,2PFNS0005/11-12,1,11007,M,1,01/08/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711010,0, N, 1, 1,10,05/07/2011 00:00:00, 05/07/2011 00:00:00, 5, 2011-2012,F,1,4,90423196/P,12.05,2NS0005/11-12,1,11007,M,1,06/08/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711010,0, N, 1, 1,10,05/07/2011 00:00:00, 05/07/2011 00:00:00, 5, 2011-2012,CP,1,4,NA,12.05,2PNCD0005/11-12,1,11007,M,1,22/07/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711010,0, N, 1, 1,10,05/07/2011 00:00:00, 05/07/2011 00:00:00, 5, 2011-2012,CF,1,4,NA,12.05,2NCD0005/11-12,1,11007,M,1,29/07/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711009,0, N, 1, 1,10,06/05/2011 00:00:00, 06/05/2011 00:00:00, 6, 2011-2012,P,1,4,91101935/P,12.25,2PNS0006/11-12,1,11005,M,1,12/06/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711009,0, N, 1, 1,10,06/05/2011 00:00:00, 06/05/2011 00:00:00, 6, 2011-2012,PF,1,4,91101935/P,12.25,2PFNS0006/11-12,1,11005,M,1,12/06/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711009,0, N, 1, 1,10,06/05/2011 00:00:00, 06/05/2011 00:00:00, 6, 2011-2012,F,1,4,90418195/P,12.25,2NS0006/11-12,1,11005,M,1,18/06/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711009,0, N, 1, 1,10,06/05/2011 00:00:00, 06/05/2011 00:00:00, 6, 2011-2012,CP,1,4,NA,12.25,2PNCD0006/11-12,1,11005,M,1,03/06/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 711009,0, N, 1, 1,10,06/05/2011 00:00:00, 06/05/2011 00:00:00, 6, 2011-2012,CF,1,4,NA,12.25,2NCD0006/11-12,1,11005,M,1,10/06/2011 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714001,0, N, 1, 1,10,03/05/2014 00:00:00, 06/05/2014 00:00:00, 1, 2014-2015,P,1,4,ITZIXM0001,13.6,2PNS0001/14-15,1,14001,M,1,01/07/2014 00:00:00, 	(20-SEP-2025 12:38:08)	 (Not Inserted)
2,256, 1, 0, 714001,0, N, 1, 1,10,03/05/2014 00:00:00, 06/05/2014 00:00:00, 1, 2014-2015,PF,1,4,ITZIXM0001,13.6,2PFNS0001/14-15,1,14001,M,1,01/07/2014 00:00:00, 	(20-SEP-2025 12:38:08)	 (Not Inserted)
2,256, 1, 0, 714001,0, N, 1, 1,10,03/05/2014 00:00:00, 06/05/2014 00:00:00, 1, 2014-2015,F,1,4,90538444,13.6,2NS0001/14-15,1,14001,M,1,15/12/2014 00:00:00, 	(20-SEP-2025 12:38:08)	 (Not Inserted)
2,256, 1, 0, 714001,0, N, 1, 1,10,03/05/2014 00:00:00, 06/05/2014 00:00:00, 1, 2014-2015,CP,1,4,NA,13.6,2PNCD0001/14-15,1,14001,M,1,13/06/2014 00:00:00, 	(20-SEP-2025 12:38:08)	 (Not Inserted)
2,256, 1, 0, 714001,0, N, 1, 1,10,03/05/2014 00:00:00, 06/05/2014 00:00:00, 1, 2014-2015,CF,1,4,NA,13.6,2NCD0001/14-15,1,14001,M,1,01/07/2014 00:00:00, 	(20-SEP-2025 12:38:08)	 (Not Inserted)
2,256, 1, 0, 714006,0, N, 1, 1,10,04/11/2014 00:00:00, 05/11/2014 00:00:00, 1, 2014-2015,P,1,4,ITC8AD0001,11.25,2PNS0001/14-15,1,14006,M,1,15/01/2015 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714006,0, N, 1, 1,10,04/11/2014 00:00:00, 05/11/2014 00:00:00, 1, 2014-2015,PF,1,4,ITC8AD0001,11.25,2PFNS0001/14-15,1,14006,M,1,15/01/2015 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714006,0, N, 1, 1,10,04/11/2014 00:00:00, 05/11/2014 00:00:00, 1, 2014-2015,F,1,4,90558473/P,11.25,2NS0001/14-15,1,14006,M,1,15/01/2015 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714006,0, N, 1, 1,10,04/11/2014 00:00:00, 05/11/2014 00:00:00, 1, 2014-2015,CP,1,4,NA,11.25,2PNCD0001/14-15,1,14006,M,1,12/12/2014 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714006,0, N, 1, 1,10,04/11/2014 00:00:00, 05/11/2014 00:00:00, 1, 2014-2015,CF,1,4,NA,11.25,2NCD0001/14-15,1,14006,M,1,24/12/2014 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714003,0, N, 1, 1,10,06/08/2014 00:00:00, 08/08/2014 00:00:00, 2, 2014-2015,P,1,4,ITZ9RZ0001,10.5,2PNS0002/14-15,1,14003,M,1,25/09/2014 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714003,0, N, 1, 1,10,06/08/2014 00:00:00, 08/08/2014 00:00:00, 2, 2014-2015,PF,1,4,ITZ9RZ0001,10.5,2PFNS0002/14-15,1,14003,M,1,25/09/2014 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714003,0, N, 1, 1,10,06/08/2014 00:00:00, 08/08/2014 00:00:00, 2, 2014-2015,F,1,4,90548991/P,10.5,2NS0002/14-15,1,14003,M,1,13/10/2014 00:00:00, 	(20-SEP-2025 12:38:08)
2,256, 1, 0, 714003,0, N, 1, 1,10,06/08/2014 00:00:00, 08/08/2014 00:00:00, 2, 2014-2015,CP,1,4,NA,10.5,2PNCD0002/14-15,1,14003,M,1,12/09/2014 00:00:00, 	(20-SEP-2025 12:38:08)
