

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(03-JUL-2025 15:53:07)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,SN_NO,PLANT_SEQ_NO,TIMESTAMP
2,1:RIL ,8, 0 ,K,RIL-0-5-D-22005-0,RIL-S-8, 	(03-JUL-2025 15:53:56)
2,1:RIL ,9, 0 ,K,RIL-0-6-D-22006-0,RIL-S-9, 	(03-JUL-2025 15:53:56)
2,1:RIL ,10, 0 ,K,RIL-0-7-D-22007-0,RIL-S-10, 	(03-JUL-2025 15:53:56)
2,1:RIL ,11, 0 ,K,RIL-1-8-D-22008-0,RIL-S-11, 	(03-JUL-2025 15:53:56)
2,1:RIL ,18, 0 ,K,RIL-1-9-D-22009-0,RIL-S-18, 	(03-JUL-2025 15:53:56)
2,1:RIL ,13, 0 ,K,RIL-0-3-D-22003-0,RIL-S-13, 	(03-JUL-2025 15:53:56)
2,1:RIL ,14, 0 ,K,RIL-0-2-D-22002-0,RIL-S-14, 	(03-JUL-2025 15:53:56)
2,1:RIL ,15, 0 ,K,RIL-0-1-D-22001-0,RIL-S-15, 	(03-JUL-2025 15:53:56)
2,1:RIL ,16, 0 ,K,RIL-1-12-D-22012-0,RIL-S-16, 	(03-JUL-2025 15:53:56)
2,1:RIL ,17, 0 ,K,RIL-1-11-D-22011-0,RIL-S-17, 	(03-JUL-2025 15:53:56)
2,1:RIL ,12, 0 ,K,RIL-1-9-D-22009-0,RIL-S-12, 	(03-JUL-2025 15:53:56)
2,1:RIL ,19, 0 ,K,RIL-1-10-D-22010-0,RIL-S-19, 	(03-JUL-2025 15:53:56)
2,0:ONGC , ,, K,ONGC-3-1-D-23001-0,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,51:ONGC ,2, 0 ,K,ONGC-0-1-D-22015-0,ONGC-S-2, 	(03-JUL-2025 15:53:56)
2,51:ONGC ,3, 0 ,K,ONGC-1-1-D-23018-0,ONGC-S-3, 	(03-JUL-2025 15:53:56)
2,64:IGSPL ,1, 0 ,K,IGSPL-1-1-D-23030-2,IGSPL-S-1, 	(03-JUL-2025 15:53:56)
2,15:HPCL ,1, 0 ,K,HPCL-0-1-D-22014-0,HPCL-S-1, 	(03-JUL-2025 15:53:56)
2,15:HPCL ,4, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-4, 	(03-JUL-2025 15:53:56)
2,15:HPCL ,3, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-3, 	(03-JUL-2025 15:53:56)
2,0:HPCL , ,, K,22008,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,15:HPCL ,5, 0 ,K,HPCL-0-1-D-22017-0,HPCL-S-5, 	(03-JUL-2025 15:53:56)
2,15:HPCL ,6, 0 ,K,HPCL-0-1-D-22018-0,HPCL-S-6, 	(03-JUL-2025 15:53:56)
2,15:HPCL ,8, 0 ,K,HPCL-1-1-D-22021-0,HPCL-S-8, 	(03-JUL-2025 15:53:56)
2,0:HPCL , ,, K,22008,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,166:ESSAREX ,1, 0 ,K,ESSAREX-1-1-T-23033-5,ESSAREX-S-1, 	(03-JUL-2025 15:53:56)
2,166:ESSAREX ,2, 0 ,K,ESSAREX-1-1-T-23027-5,ESSAREX-S-2, 	(03-JUL-2025 15:53:56)
2,166:ESSAREX ,3, 0 ,K,ESSAREX-2-1-T-24005-1,ESSAREX-S-3, 	(03-JUL-2025 15:53:56)
2,159:CAIRENH ,1, 0 ,K,CAIRENH-1-1-D-23017-1,CAIRENH-S-1, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,2, 0 ,K,AMNS-7-1-T-23037-1,AMNS-S-2, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,1, 0 ,K,AMNS-7-1-T-23037-1,AMNS-S-1, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,17, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-17, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,16, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-16, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,7, 0 ,K,AMNS-9-1-T-25002-0,AMNS-S-7, 	(03-JUL-2025 15:53:56)
2,0:AMNS , ,, K,22011,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,0:AMNS , ,, K,22016,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,20:AMNS ,8, 0 ,K,AMNS-2-1-D-22033-2,AMNS-S-8, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,9, 0 ,K,AMNS-3-1-T-22036-1,AMNS-S-9, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,10, 0 ,K,AMNS-1-1-T-22023-0,AMNS-S-10, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,11, 0 ,K,AMNS-4-1-T-23002-1,AMNS-S-11, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,15, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-15, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,13, 0 ,K,AMNS-6-1-T-23031-0,AMNS-S-13, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,14, 0 ,K,AMNS-5-1-T-23032-0,AMNS-S-14, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,12, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-12, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,4, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-4, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,3, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-3, 	(03-JUL-2025 15:53:56)
2,20:AMNS ,20, 0 ,K,AMNS-0-1-D-22016-0,AMNS-S-20, 	(03-JUL-2025 15:53:56)
2,0:AMNS , ,, K,21025,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,0:AMNS , ,, K,21024,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)

TOTAL DATA IN EXCEL : 118 	(03-JUL-2025 15:53:56)
 

TOTAL DATA INSERTED : 108 	(03-JUL-2025 15:53:56)
 

TOTAL SKIPPED DATA 10 	(03-JUL-2025 15:53:56)
 
<<END>><<FMS_SECURITY_MST(P)>> 	(03-JUL-2025 15:53:56)
 
