

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(02-MAY-2025 12:46:31)
2,D,46,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,47,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,48,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,57,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,58,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,59,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,60,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,61,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,62,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,63,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,64,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,73,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,74,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,75,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,76,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,77,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,78,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,79,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,80,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,89,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,90,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,91,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,92,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,93,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,94,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,95,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,96,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,105,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,106,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,107,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,108,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,109,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,110,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,111,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,112,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,121,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,122,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,123,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,124,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,125,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,126,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,127,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,128,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,1,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,2,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,3,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,4,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,5,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,6,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,7,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,8,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,17,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,18,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,19,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,20,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,21,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,22,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,23,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,24,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,33,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,34,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,35,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,36,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,37,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,38,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,39,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,40,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,49,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,50,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,51,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,52,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,53,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,54,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,55,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,56,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,65,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,66,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,67,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,68,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,69,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,70,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,71,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,72,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,81,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,82,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,83,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,84,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,85,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,86,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,87,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,88,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,97,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,98,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,99,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,100,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,101,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,102,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,103,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,104,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,113,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,114,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,115,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,116,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,117,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,118,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,119,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,120,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,129,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,130,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,131,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,132,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,133,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,134,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,135,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,136,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,145,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,146,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,147,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,148,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,149,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,150,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,151,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,152,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,161,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,162,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,163,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,164,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,165,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,166,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,167,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,168,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,177,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,178,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,179,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,180,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,181,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,182,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,183,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,184,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,193,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,194,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,195,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,196,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,197,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,198,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,199,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,200,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,9,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,10,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,11,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,12,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,13,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,14,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,15,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,16,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,25,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,26,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,27,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,28,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,29,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,30,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,31,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,32,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,41,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,42,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,43,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,44,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,45,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,46,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,47,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,48,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,57,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,58,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,59,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,60,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,61,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,62,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,63,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,64,2023-2024,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,73,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,74,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,75,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,76,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,77,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,78,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,79,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,80,2023-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,89,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,90,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,91,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,92,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,93,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,94,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,95,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,96,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,105,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,106,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,107,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,108,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,109,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,110,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,111,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,112,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,121,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,122,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,123,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,124,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,125,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,126,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,127,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,128,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,137,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,138,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,139,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,140,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,141,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,142,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,143,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,144,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,153,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,154,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,155,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,156,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,157,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,158,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,159,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,160,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,169,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,170,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,171,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,172,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,173,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,174,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,175,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,176,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,185,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,186,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,187,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,188,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,189,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,190,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,191,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,192,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,201,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,202,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,203,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,204,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,205,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,206,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,207,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,208,2024-2025,26,111,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,1,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,2,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,3,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,4,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,5,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,6,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,7,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,8,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,17,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,18,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,19,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,20,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,21,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,22,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,23,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,24,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,41,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,42,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,43,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,44,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,45,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,46,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,47,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,48,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,57,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,58,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,59,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,60,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,61,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,62,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,63,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,64,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,9,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,10,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,11,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,12,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,13,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,14,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
2,D,15,2024-2025,44,105,F ,  	(02-MAY-2025 12:46:41)	 (Not Inserted)
