

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(14-MAY-2025 13:33:36)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 256,  M , 1,  0 , N, 720023, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720024, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , ,  0 , N, 720025, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , ,  0 , N, 720025, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , ,  0 , N, 720025, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , 1,  0 , N, 720025, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720026, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720027, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720028, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720029, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 720030, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 721006, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , ,  0 , N, 721007, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , ,  0 , N, 721007, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , 1,  0 , N, 721007, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 721008, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 721009, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 721010, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , ,  0 , N, 721011, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , 1,  0 , N, 721011, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , ,  0 , N, 721012, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 256,  M , ,  0 , N, 721012, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
