

<<START>>,<<FMS_INVOICE_MST_CR_DR>>,, 	(03-FEB-2026 10:35:17)
 
COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,INVOICE_NO,INVOICE_SEQ,REF_NO,TIMESTAMP,
2,25,2024-2025,1,0,9,0,S,CMH006/24-25,564,SMH0017/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH007/24-25,565,SMH0032/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH012/24-25,566,SMH0037/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,CMH010/24-25,567,SMH0050/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH022/24-25,568,SMH0061/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH020/24-25,569,SMH0055/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH002/24-25,570,SMH0203/23-24, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,CMH002/24-25,571,SMH0010/24-25, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,DMH006/24-25,572,SMH0020/24-25, 	(03-FEB-2026 10:35:20)
2,25,2023-2024,1,0,9,0,S,DMH037/23-24,739,SMH0192/23-24, 	(03-FEB-2026 10:35:20)
2,25,2024-2025,1,0,9,0,S,CMH007/24-25,573,SMH0024/24-25, 	(03-FEB-2026 10:35:21)
2,25,2022-2023,1,0,8,0,S,D013/22-23,674,S0079/22-23, 	(03-FEB-2026 10:35:21)
2,25,2019-2020,1,0,1,0,S,D011/19-20,903,0100/19-20, 	(03-FEB-2026 10:35:21)
2,25,2024-2025,0,0,125016,2,X,C011/24-25,600,S0316/24-25, 	(03-FEB-2026 10:35:21)
2,25,2024-2025,1,0,9,0,S,CMH014/24-25,574,SMH0058/24-25, 	(03-FEB-2026 10:35:21)
2,25,2024-2025,1,0,9,0,S,DMH003/24-25,575,SMH0005/24-25, 	(03-FEB-2026 10:35:21)
2,25,2021-2022,1,0,5,0,S,C005/21-22,519,S0146/21-22, 	(03-FEB-2026 10:35:21)
2,25,2022-2023,1,0,5,0,S,D028/22-23,675,S0268/22-23, 	(03-FEB-2026 10:35:21)
2,25,2023-2024,1,0,5,0,S,D007/23-24,760,S0127/23-24, 	(03-FEB-2026 10:35:21)
2,25,2025-2026,1,0,11,0,S,2DRMH0003/25-26,3,SMH0113/24-25, 	(03-FEB-2026 10:35:21)
2,25,2024-2025,1,0,11,0,S,CMH024/24-25,576,SMH0109/24-25, 	(03-FEB-2026 10:35:21)
2,27,2023-2024,0,0,223085,0,L,C008/23-24,761,S0009/23-24, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D020/21-22,520,S0137/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D024/21-22,521,S0159/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D032/21-22,522,S0209/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D019/21-22,523,S0131/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D021/21-22,524,S0143/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D017/21-22,525,S0124/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D027/21-22,526,S0188/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D014/21-22,527,S0102/21-22, 	(03-FEB-2026 10:35:21)
2,28,2021-2022,1,0,2,0,S,D016/21-22,528,S0115/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,1,0,S,D010/21-22,529,S0008/21-22, 	(03-FEB-2026 10:35:22)
