

<<START>>,<<FMS_ENTITY_ACCOUNT_CODE_SUN>>,, 	(21-AUG-2025 10:06:17)
 
COMPANY_CD,COUNTERPARTY_CD,PLANT_SEQ_NO,ENTITY,ACCOUNT_TYPE,TIMESTAMP,
2,60,103,1,24, 	(21-AUG-2025 10:06:17)
2,23,111,1,24, 	(21-AUG-2025 10:06:17)
2,28,118,1,24, 	(21-AUG-2025 10:06:17)
2,29,118,1,24, 	(21-AUG-2025 10:06:17)
2,27,111,2,27, 	(21-AUG-2025 10:06:17)
2,39,107,1,24, 	(21-AUG-2025 10:06:17)
2,20,117,1,24, 	(21-AUG-2025 10:06:17)
2,43,119,1,24, 	(21-AUG-2025 10:06:17)
2,62,119,1,24, 	(21-AUG-2025 10:06:17)
2,62,119,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,32,111,1,24, 	(21-AUG-2025 10:06:17)
2,65,102,1,24, 	(21-AUG-2025 10:06:17)
2,61,102,1,24, 	(21-AUG-2025 10:06:17)
2,65,103,1,24, 	(21-AUG-2025 10:06:17)
2,61,103,1,24, 	(21-AUG-2025 10:06:17)
2,26,111,2,27, 	(21-AUG-2025 10:06:17)
2,25,111,2,27, 	(21-AUG-2025 10:06:17)
2,44,118,3,28, 	(21-AUG-2025 10:06:17)
2,46,118,3,28, 	(21-AUG-2025 10:06:17)
2,47,111,3,28, 	(21-AUG-2025 10:06:17)
2,26,111,3,28, 	(21-AUG-2025 10:06:17)

TOTAL DATA IN EXCEL : ,45,,,,,, 	(21-AUG-2025 10:06:17)
 

TOTAL DATA INSERTED : ,38,,,,,, 	(21-AUG-2025 10:06:17)
 

TOTAL SKIPPED DATA ,7,,,,,, 	(21-AUG-2025 10:06:17)
 
<<END>>,<<FMS_TAX_STRUCTURE_SUN>>,,,,,, 	(21-AUG-2025 10:06:17)
 
