

<<START>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(24-JUN-2025 10:23:19)
 
COMPANY_CD,SEQ_NO ,CAL_YEAR,PD_BOND,TIMESTAMP
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,DOM_BUY_FLAG,BU_SEQ,PLANT_SEQ,INV_SEQ,FREQ,PLANT_CONTACT,BU_CONTACT,START_DT,END_DT,INVOICE_NO,TIMESTAMP
2,20, 0, 0,822017, 0,T,1,1,,2,1,5,16/11/2022 00:00:00,30/11/2022 00:00:00,68, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,822018, 2,D,2,1,,1,1,5,01/12/2022 00:00:00,15/12/2022 00:00:00,72, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,822018, 2,D,1,1,,2,1,5,16/12/2022 00:00:00,31/12/2022 00:00:00,75, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,822018, 2,D,2,1,,2,1,5,16/12/2022 00:00:00,31/12/2022 00:00:00,73 and 74, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823072, 1,T,1,1,,1,1,5,01/01/2023 00:00:00,15/01/2023 00:00:00,76, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823073, 1,T,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,82, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823073, 1,T,1,1,,1,1,5,01/03/2023 00:00:00,15/03/2023 00:00:00,99, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823073, 1,T,2,1,,1,1,5,01/03/2023 00:00:00,15/03/2023 00:00:00,98, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823073, 1,T,1,1,,2,1,5,16/03/2023 00:00:00,31/03/2023 00:00:00,100, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,823076, 1,T,1,1,,1,1,5,01/12/2023 00:00:00,15/12/2023 00:00:00,45, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,824013, 1,T,1,1,,1,1,5,01/01/2024 00:00:00,15/01/2024 00:00:00,48, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,825001, 0,T,1,1,,1,1,5,01/01/2025 00:00:00,15/01/2025 00:00:00,26, 	(24-JUN-2025 10:23:48)
2,20, 0, 0,825001, 0,T,2,1,,1,1,5,01/01/2025 00:00:00,15/01/2025 00:00:00,27, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823080, 5,D,2,1,,1,1,5,01/01/2023 00:00:00,15/01/2023 00:00:00,0087/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823083, 0,D,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,0093/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823083, 0,D,2,1,,2,1,5,16/02/2023 00:00:00,28/02/2023 00:00:00,0095/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823084, 0,D,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,0091/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823085, 0,D,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,0092/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823087, 0,D,2,1,,1,1,5,01/03/2023 00:00:00,15/03/2023 00:00:00,0097/22-23, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823088, 3,D,2,1,,1,1,5,01/04/2023 00:00:00,15/04/2023 00:00:00,0099, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823088, 3,D,2,1,,2,1,5,16/04/2023 00:00:00,30/04/2023 00:00:00,0100/23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823089, 0,D,2,1,,1,1,5,01/05/2023 00:00:00,15/05/2023 00:00:00,0102/23-2, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823089, 0,D,2,1,,2,1,5,16/05/2023 00:00:00,31/05/2023 00:00:00,0104/23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/07/2023 00:00:00,15/07/2023 00:00:00,0112/23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/07/2023 00:00:00,31/07/2023 00:00:00,0114/23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/08/2023 00:00:00,15/08/2023 00:00:00,SEIPL0116-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/08/2023 00:00:00,31/08/2023 00:00:00,0117/23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/09/2023 00:00:00,15/09/2023 00:00:00,0120-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/09/2023 00:00:00,30/09/2023 00:00:00,0124-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/10/2023 00:00:00,15/10/2023 00:00:00,0128-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,1,1,,2,1,5,16/10/2023 00:00:00,31/10/2023 00:00:00,001-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/10/2023 00:00:00,31/10/2023 00:00:00,0133-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/11/2023 00:00:00,15/11/2023 00:00:00,0134-23-24, 	(24-JUN-2025 10:23:48)
