

<<START>>,<<FMS_AGMT_PLANT>>,, 	(23-SEP-2025 12:21:29)
 
COMPANY_CD,COUNTERPARTY_CD,ABBR,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,6, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,4, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,11, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,9, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,12, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,11, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,12, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,11, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,5, 	(23-SEP-2025 12:21:29)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,8, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,11, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,10, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,7, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,154 , SEMTIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)
2,21 , SGIPL,0,1,4, 	(23-SEP-2025 12:21:29)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,21 , SGIPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,22 , VGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,22 , VGL,0,1,2, 	(23-SEP-2025 12:21:29)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,23 , PGPGPL,0,1,4, 	(23-SEP-2025 12:21:29)
2,23 , PGPGPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,24 , HCG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,25 , GGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,28 , HGL-RLNG,0,1,1, 	(23-SEP-2025 12:21:29)
2,28 , HGL-RLNG,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,31 , HSIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,34 , MINDA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,36 , HIL,0,1,1, 	(23-SEP-2025 12:21:29)
2,36 , HIL,0,1,3, 	(23-SEP-2025 12:21:29)
2,36 , HIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,36 , HIL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,36 , HIL,0,1,2, 	(23-SEP-2025 12:21:29)
2,36 , HIL,0,1,4, 	(23-SEP-2025 12:21:29)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,37 , HCGD-B,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,38 , KAJARIA,0,1,2, 	(23-SEP-2025 12:21:29)
2,38 , KAJARIA,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,39 , SISECAM,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,40 , ATPL,0,1,2, 	(23-SEP-2025 12:21:29)
2,40 , ATPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,40 , ATPL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
