

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(17-MAY-2025 18:11:54)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,20, 0, 0,823076, 1,T, 	(17-MAY-2025 18:12:01)
2,61, 0, 0,823093, 0,I, 	(17-MAY-2025 18:12:01)
2,61, 0, 0,823093, 0,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,61, 0, 0,823093, 0,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,61, 0, 0,823093, 0,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,43, 0, 0,823067, 3,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823014, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823048, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823049, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,20, 0, 0,824013, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823050, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,166, 0, 0,824024, 1,T, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823051, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,124, 0, 0,824021, 2,I, 	(17-MAY-2025 18:12:01)
2,51, 0, 0,824012, 1,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,823090, 1,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,824014, 0,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,824014, 0,D, 	(17-MAY-2025 18:12:01)
2,81, 0, 0,824025, 0,I, 	(17-MAY-2025 18:12:01)
2,81, 0, 0,824025, 0,I, 	(17-MAY-2025 18:12:01)
2,81, 0, 0,824025, 0,I, 	(17-MAY-2025 18:12:01)
2,81, 0, 0,824025, 0,I, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:12:01)
2,154, 0, 0,824014, 0,D, 	(17-MAY-2025 18:12:01)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:12:01)
