

<<START>>,<<FMS_ENTITY_TURNOVER_DTL>>,,,, 	(17-FEB-2025 15:18:25)
 
COMPANY_CD,CD,ABBR,ENTITY,FINANCIAL_YEAR,TIMESTAMP
2  ,42 , RCF , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,42 , RCF , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,201 , BWRL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,201 , BWRL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,276 , VIRGO , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,276 , VIRGO , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,276 , VIRGO , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,276 , VIRGO , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,196 , BLPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,223 , GIPSKARTON , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,223 , GIPSKARTON , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,43 , BP , T , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,43 , BP , T , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,43 , BP , T , 2024-2025, 	(17-FEB-2025 15:18:25)
2  ,2 , SEIPL , B , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,2 , SEIPL , B , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,2 , SEIPL , B , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,46 , TGLPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,46 , TGLPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,46 , TGLPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,47 , TGBPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,47 , TGBPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,47 , TGBPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,48 , BGEPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,48 , BGEPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,48 , BGEPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,231 , IMCL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,49 , VVF India , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,49 , VVF India , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,50 , GNFC , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,50 , GNFC , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  , , MEIL , C , 2021-2022, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  ,52 , GLIL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,52 , GLIL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,52 , GLIL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,255 , SGI-AP , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,255 , SGI-AP , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,255 , SGI-AP , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,117 , PEPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,117 , PEPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,117 , PEPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,54 , GFCL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,54 , GFCL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,55 , CPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,55 , CPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,55 , CPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,56 , IRM , C , 2021-2022, 	(17-FEB-2025 15:18:25)
