

<<START>>,<<FMS_BUY_CARGO_ALLOC_BL>>,,,, 	(20-MAY-2025 11:31:06)
 
CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,BL_NO,TIMESTAMP
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,823097,5,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,5,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823097,4,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,4,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,823097,3,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,3,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,823097,2,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,2,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,823097,1,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,1,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,823097,0,1,T, 	(20-MAY-2025 11:31:32)
2,166, 0, 0,823098,0,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,824024,1,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,166, 0, 0,824024,0,1,T, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,64, 0, 0,823099,2,2,D, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,64, 0, 0,823099,1,1,D, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,64, 0, 0,823099,0,1,D, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,81, 0, 0,824025,0,1,I, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,181, 0, 0,824026,1,1,I, 	(20-MAY-2025 11:31:32)
2,181, 0, 0,824026,0,1,I, 	(20-MAY-2025 11:31:32)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:32)	 (Not Inserted)

TOTAL DATA IN EXCEL : 1891,,,,,,,, 	(20-MAY-2025 11:31:32)
 

TOTAL DATA INSERTED : 565,,,,,,,, 	(20-MAY-2025 11:31:32)
 

TOTAL SKIPPED DATA 1326,,,,,,,, 	(20-MAY-2025 11:31:32)
 
<<END>><<FMS_TRADER_CONT_PLANT>>,,,,,,,, 	(20-MAY-2025 11:31:32)
 

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(20-MAY-2025 11:31:39)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:39)	 (Not Inserted)

TOTAL DATA IN EXCEL : 15,,,,,,, 	(20-MAY-2025 11:31:39)
 

TOTAL DATA INSERTED : 0,,,,,,, 	(20-MAY-2025 11:31:39)
 

TOTAL SKIPPED DATA 15,,,,,,, 	(20-MAY-2025 11:31:39)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(20-MAY-2025 11:31:39)
 

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(20-MAY-2025 11:31:53)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:31:53)	 (Not Inserted)

TOTAL DATA IN EXCEL : 15,,,,,,, 	(20-MAY-2025 11:31:53)
 

TOTAL DATA INSERTED : 5,,,,,,, 	(20-MAY-2025 11:31:53)
 

TOTAL SKIPPED DATA 10,,,,,,, 	(20-MAY-2025 11:31:53)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(20-MAY-2025 11:31:53)
 
