

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(25-JUL-2025 11:27:03)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,SN_NO,PLANT_SEQ_NO,TIMESTAMP
2,51:ONGC ,8, 0 ,K,0,ONGC-S-8, 	(25-JUL-2025 11:27:18)
2,30:NFL ,8, 0 ,K,0,NFL-Nangal-S-5, 	(25-JUL-2025 11:27:18)
2,30:NFL ,9, 0 ,K,0,NFL-Nangal-S-4, 	(25-JUL-2025 11:27:18)
2,92:NEL ,5, 0 ,K,0,NEL-S-1, 	(25-JUL-2025 11:27:18)
2,92:NEL ,6, 0 ,K,0,NEL-S-1-V1, 	(25-JUL-2025 11:27:18)
2,34:MINDA ,11, 0 ,K,0,MINDA-S-1, 	(25-JUL-2025 11:27:18)
2,2:MGL ,24, 0 ,K,0,MGL-S-2-V2, 	(25-JUL-2025 11:27:18)
2,2:MGL ,25, 0 ,K,0,MGL-S-1, 	(25-JUL-2025 11:27:18)
2,6:KRIBHCO ,16, 0 ,K,0,KRIBHCO-S-5, 	(25-JUL-2025 11:27:18)
2,6:KRIBHCO ,17, 0 ,K,0,KRIBHCO-S-5-V2, 	(25-JUL-2025 11:27:18)
2,6:KRIBHCO ,18, 0 ,K,0,KRIBHCO-S-5-V1, 	(25-JUL-2025 11:27:18)
2,32:KFL ,18, 0 ,K,0,KFL-S-1-V3, 	(25-JUL-2025 11:27:18)
2,32:KFL ,19, 0 ,K,0,KFL-S-8, 	(25-JUL-2025 11:27:18)
2,1:RIL ,122, 0 ,K,0,IGX-S-1, 	(25-JUL-2025 11:27:18)
2,1:RIL ,119, 0 ,K,0,IGX-S-1-V4, 	(25-JUL-2025 11:27:18)
2,1:RIL ,121, 0 ,K,0,IGX-S-1-V3, 	(25-JUL-2025 11:27:18)
2,1:RIL ,118, 0 ,K,0,IGX-S-2, 	(25-JUL-2025 11:27:18)
2,1:RIL ,123, 0 ,K,0,IGX-S-2-V1, 	(25-JUL-2025 11:27:18)
2,1:RIL ,116, 0 ,K,0,IGX-S-1-V2, 	(25-JUL-2025 11:27:18)
2,1:RIL ,125, 0 ,K,0,IGX-S-1-V1, 	(25-JUL-2025 11:27:18)
2,1:RIL ,124, 0 ,K,0,IGX-S-2-V2, 	(25-JUL-2025 11:27:18)
2,1:RIL ,120, 0 ,K,0,IGX-S-2-V4, 	(25-JUL-2025 11:27:18)
2,1:RIL ,117, 0 ,K,0,IGX-S-2-V3, 	(25-JUL-2025 11:27:18)
2,64:IGSPL ,1, 0 ,K,IGSPL-1-1-D-23030-2,IGSPL-S-1, 	(25-JUL-2025 11:27:18)
2,13:IGL ,12, 0 ,K,0,IGL-S-1-V1, 	(25-JUL-2025 11:27:18)
2,13:IGL ,11, 0 ,K,0,IGL-S-9, 	(25-JUL-2025 11:27:18)
2,13:IGL ,10, 0 ,K,0,IGL-S-3, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,23, 0 ,K,0,IFFCO-S-17-V3, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,22, 0 ,K,0,IFFCO-S-17-V2, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,21, 0 ,K,0,IFFCO-S-17-V1, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,24, 0 ,K,0,IFFCO-S-17, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,25, 0 ,K,0,IFFCO-S-1-V3, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,26, 0 ,K,0,IFFCO-S-4, 	(25-JUL-2025 11:27:18)
2,27:IFFCO ,27, 0 ,K,0,IFFCO-S-4-V1, 	(25-JUL-2025 11:27:18)
2,107:IDOINVA ,1, 0 ,K,0,IDOINVA-S-1, 	(25-JUL-2025 11:27:18)
2,107:IDOINVA ,2, 0 ,K,0,IDOINVA-S-3, 	(25-JUL-2025 11:27:18)
2,107:IDOINVA ,3, 0 ,K,0,IDOINVA-S-2, 	(25-JUL-2025 11:27:18)
2,31:HSIL ,11, 0 ,K,0,HSIL-S-1, 	(25-JUL-2025 11:27:18)
2,31:HSIL ,12, 0 ,K,0,HSIL-S-1-V1, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,29, 0 ,K,0,HPCL-S-3, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,30, 0 ,K,0,HPCL-S-3-V1, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,31, 0 ,K,HPCL-0-1-D-22014-0,HPCL-S-13, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,33, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-19, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,32, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-18, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,34, 0 ,K,22008,HPCL-S-17, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,35, 0 ,K,HPCL-0-1-D-22017-0,HPCL-S-14, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,36, 0 ,K,HPCL-0-1-D-22018-0,HPCL-S-15, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,37, 0 ,K,HPCL-1-1-D-22021-0,HPCL-S-20, 	(25-JUL-2025 11:27:18)
2,15:HPCL ,38, 0 ,K,22008,HPCL-S-16, 	(25-JUL-2025 11:27:18)
2,81:HOECLTD ,1, 0 ,K,0,HOECLTD-S-1, 	(25-JUL-2025 11:27:18)
2,81:HOECLTD ,2, 0 ,K,0,HOECLTD-S-2, 	(25-JUL-2025 11:27:18)
2,37:HCGD-B ,9, 0 ,K,0,HCGD-B-S-4-V1, 	(25-JUL-2025 11:27:18)
2,37:HCGD-B ,14, 0 ,K,0,HCGD-B-S-8-V2, 	(25-JUL-2025 11:27:18)
2,37:HCGD-B ,15, 0 ,K,0,HCGD-B-S-4, 	(25-JUL-2025 11:27:18)
2,24:HCG ,20, 0 ,K,0,HCG-S-12-V2, 	(25-JUL-2025 11:27:18)
2,4:Gail ,43, 0 ,K,0,Gail-S-20-V1, 	(25-JUL-2025 11:27:18)
2,4:Gail ,44, 0 ,K,0,Gail-S-14-V5, 	(25-JUL-2025 11:27:18)
2,4:Gail ,45, 0 ,K,0,Gail-S-20-V4, 	(25-JUL-2025 11:27:18)
2,4:Gail ,46, 0 ,K,0,Gail-S-20-V5, 	(25-JUL-2025 11:27:18)
2,4:Gail ,47, 0 ,K,0,Gail-S-14-V6, 	(25-JUL-2025 11:27:18)
2,4:Gail ,48, 0 ,K,0,Gail-S-21-V2, 	(25-JUL-2025 11:27:18)
2,4:Gail ,49, 0 ,K,0,Gail-S-14-V4, 	(25-JUL-2025 11:27:18)
2,4:Gail ,50, 0 ,K,0,Gail-S-20-V3, 	(25-JUL-2025 11:27:18)
2,4:Gail ,51, 0 ,K,0,Gail-S-21-V3, 	(25-JUL-2025 11:27:18)
2,4:Gail ,52, 0 ,K,0,Gail-S-14, 	(25-JUL-2025 11:27:18)
2,4:Gail ,53, 0 ,K,0,Gail-S-16, 	(25-JUL-2025 11:27:18)
2,4:Gail ,54, 0 ,K,0,Gail-S-17, 	(25-JUL-2025 11:27:18)
2,4:Gail ,55, 0 ,K,0,Gail-S-15, 	(25-JUL-2025 11:27:18)
2,4:Gail ,56, 0 ,K,0,Gail-S-14-V1, 	(25-JUL-2025 11:27:18)
2,4:Gail ,57, 0 ,K,0,Gail-S-14-V2, 	(25-JUL-2025 11:27:18)
2,4:Gail ,58, 0 ,K,0,Gail-S-14-V3, 	(25-JUL-2025 11:27:18)
2,4:Gail ,59, 0 ,K,0,Gail-S-20, 	(25-JUL-2025 11:27:18)
2,4:Gail ,60, 0 ,K,0,Gail-S-21, 	(25-JUL-2025 11:27:18)
2,4:Gail ,61, 0 ,K,0,Gail-S-20-V2, 	(25-JUL-2025 11:27:18)
2,4:Gail ,62, 0 ,K,0,Gail-S-21-V1, 	(25-JUL-2025 11:27:18)
2,4:Gail ,63, 0 ,K,0,Gail-S-11, 	(25-JUL-2025 11:27:18)
2,4:Gail ,64, 0 ,K,0,Gail-S-12, 	(25-JUL-2025 11:27:18)
2,4:Gail ,65, 0 ,K,0,Gail-S-2-V1, 	(25-JUL-2025 11:27:18)
2,4:Gail ,66, 0 ,K,0,Gail-S-2, 	(25-JUL-2025 11:27:18)
2,4:Gail ,67, 0 ,K,0,Gail-S-3, 	(25-JUL-2025 11:27:18)
2,45:GSPL ,1, 0 ,K,0,GSPL-S-1, 	(25-JUL-2025 11:27:18)
2,45:GSPL ,2, 0 ,K,0,GSPL-S-2-V2, 	(25-JUL-2025 11:27:18)
2,45:GSPL ,3, 0 ,K,0,GSPL-S-2-V1, 	(25-JUL-2025 11:27:18)
2,45:GSPL ,4, 0 ,K,0,GSPL-S-2, 	(25-JUL-2025 11:27:18)
2,50:GNFC ,9, 0 ,K,0,GNFC-S-6, 	(25-JUL-2025 11:27:18)
2,54:GFCL ,6, 0 ,K,0,GFCL-S-1, 	(25-JUL-2025 11:27:18)
2,54:GFCL ,7, 0 ,K,0,GFCL-S-1-V2, 	(25-JUL-2025 11:27:18)
2,54:GFCL ,8, 0 ,K,0,GFCL-S-1-V1, 	(25-JUL-2025 11:27:18)
2,68:GAMALTD ,1, 0 ,K,0,GAMALTD-S-1, 	(25-JUL-2025 11:27:18)
2,68:GAMALTD ,2, 0 ,K,0,GAMALTD-S-3, 	(25-JUL-2025 11:27:18)
2,68:GAMALTD ,3, 0 ,K,0,GAMALTD-S-1-V1, 	(25-JUL-2025 11:27:18)
2,166:ESSAREX ,1, 0 ,K,ESSAREX-1-1-T-23033-5,ESSAREX-S-3, 	(25-JUL-2025 11:27:18)
2,166:ESSAREX ,2, 0 ,K,0,ESSAREX-S-2, 	(25-JUL-2025 11:27:18)
2,166:ESSAREX ,3, 0 ,K,ESSAREX-1-1-T-23027-5,ESSAREX-S-1, 	(25-JUL-2025 11:27:18)
2,166:ESSAREX ,4, 0 ,K,ESSAREX-2-1-T-24005-1,ESSAREX-S-4, 	(25-JUL-2025 11:27:18)
2,55:CPL ,8, 0 ,K,0,CPL-S-4, 	(25-JUL-2025 11:27:18)
2,159:CAIRENH ,1, 0 ,K,0,CAIRENH -S-2, 	(25-JUL-2025 11:27:18)
2,159:CAIRENH ,2, 0 ,K,CAIRENH-1-1-D-23017-1,CAIRENH -S-1, 	(25-JUL-2025 11:27:18)
2,43:BP ,1, 0 ,K,0,BP -S-7-V2, 	(25-JUL-2025 11:27:18)
2,43:BP ,2, 0 ,K,0,BP -S-4-V1, 	(25-JUL-2025 11:27:18)
2,43:BP ,3, 0 ,K,0,BP -S-3, 	(25-JUL-2025 11:27:18)
2,43:BP ,4, 0 ,K,0,BP -S-6-V1, 	(25-JUL-2025 11:27:18)
2,43:BP ,5, 0 ,K,0,BP -S-7, 	(25-JUL-2025 11:27:18)
2,43:BP ,6, 0 ,K,0,BP -S-3-V1, 	(25-JUL-2025 11:27:18)
2,43:BP ,7, 0 ,K,0,BP -S-7-V1, 	(25-JUL-2025 11:27:18)
2,43:BP ,8, 0 ,K,0,BP -S-4, 	(25-JUL-2025 11:27:18)
2,43:BP ,9, 0 ,K,0,BP -S-5, 	(25-JUL-2025 11:27:18)
2,43:BP ,10, 0 ,K,0,BP -S-6, 	(25-JUL-2025 11:27:18)
2,43:BP ,11, 0 ,K,0,BP -S-8, 	(25-JUL-2025 11:27:18)
2,43:BP ,12, 0 ,K,0,BP -S-4-V2, 	(25-JUL-2025 11:27:18)
2,43:BP ,13, 0 ,K,0,BP -S-16, 	(25-JUL-2025 11:27:18)
2,43:BP ,14, 0 ,K,0,BP -S-9, 	(25-JUL-2025 11:27:18)
2,43:BP ,15, 0 ,K,0,BP -S-1, 	(25-JUL-2025 11:27:18)
2,43:BP ,16, 0 ,K,0,BP -S-1-V1, 	(25-JUL-2025 11:27:18)
2,40:ATPL ,10, 0 ,K,0,ATPL-S-2-V3, 	(25-JUL-2025 11:27:18)
2,19:ATGL ,3, 0 ,K,0,ATGL-S-1-V1, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,52, 0 ,K,AMNS-7-1-T-23037-1,AMNS-S-32, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,51, 0 ,K,AMNS-7-1-T-23037-1,AMNS-S-31, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,67, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-40, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,66, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-39, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,55, 0 ,K,AMNS-9-1-T-25002-0,AMNS-S-44, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,56, 0 ,K,22011,AMNS-S-13, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,57, 0 ,K,22016,AMNS-S-16, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,58, 0 ,K,AMNS-2-1-D-22033-2,AMNS-S-19, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,59, 0 ,K,AMNS-3-1-T-22036-1,AMNS-S-20, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,60, 0 ,K,AMNS-1-1-T-22023-0,AMNS-S-14, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,61, 0 ,K,AMNS-4-1-T-23002-1,AMNS-S-22, 	(25-JUL-2025 11:27:18)
2,20:AMNS ,65, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-37, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,63, 0 ,K,AMNS-6-1-T-23031-0,AMNS-S-27, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,64, 0 ,K,AMNS-5-1-T-23032-0,AMNS-S-28, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,62, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-36, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,54, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-41, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,53, 0 ,K,AMNS-8-1-T-24001-1,AMNS-S-38, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,68, 0 ,K,AMNS-0-1-D-22016-0,AM/NS-T-S-3, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,69, 0 ,K,21025,AM/NS-T-S-2, 	(25-JUL-2025 11:27:19)
2,20:AMNS ,70, 0 ,K,21024,AM/NS-T-S-1, 	(25-JUL-2025 11:27:19)
2,8:AIGL ,1, 0 ,K,0,AIGL-S-1-V2, 	(25-JUL-2025 11:27:19)
2,8:AIGL ,2, 0 ,K,0,AIGL-S-1-V1, 	(25-JUL-2025 11:27:19)
2,8:AIGL ,3, 0 ,K,0,AIGL-S-1, 	(25-JUL-2025 11:27:19)

TOTAL DATA IN EXCEL : 292 	(25-JUL-2025 11:27:19)
 

TOTAL DATA INSERTED : 291 	(25-JUL-2025 11:27:19)
 

TOTAL SKIPPED DATA 1 	(25-JUL-2025 11:27:19)
 
<<END>><<FMS_SECURITY_MST(P)>> 	(25-JUL-2025 11:27:19)
 

<<START>>,<<FMS_CONT_PRICE_DTL(P)>>,,,, 	(25-JUL-2025 11:27:48)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,15-0-822044 ,D ,1, 	(25-JUL-2025 11:27:48)
2,15-0-822046 ,D ,1, 	(25-JUL-2025 11:27:48)
2,15---, N ,1, 	(25-JUL-2025 11:27:48)	 (Not Inserted)
2,15-0-822045 ,D ,1, 	(25-JUL-2025 11:27:48)
2,15-0-822045 ,D ,2, 	(25-JUL-2025 11:27:48)
2,15-0-822010 ,D ,1, 	(25-JUL-2025 11:27:48)
2,20---, N ,1, 	(25-JUL-2025 11:27:48)	 (Not Inserted)
2,20-0-822017 ,T ,1, 	(25-JUL-2025 11:27:48)
2,20---, N ,1, 	(25-JUL-2025 11:27:48)	 (Not Inserted)
2,20-0-822018 ,D ,1, 	(25-JUL-2025 11:27:48)
2,20-0-823072 ,T ,1, 	(25-JUL-2025 11:27:48)
2,20-0-823073 ,T ,1, 	(25-JUL-2025 11:27:48)
2,20-0-823076 ,T ,1, 	(25-JUL-2025 11:27:48)
2,154-0-822029 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823078 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154---, N ,1, 	(25-JUL-2025 11:27:48)	 (Not Inserted)
2,154---, N ,1, 	(25-JUL-2025 11:27:48)	 (Not Inserted)
2,154-0-823081 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823079 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823080 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823082 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823083 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823084 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823087 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823088 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823091 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823091 ,D ,2, 	(25-JUL-2025 11:27:48)
2,154-0-823090 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-823090 ,D ,2, 	(25-JUL-2025 11:27:48)
2,154-0-824014 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-824016 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-824015 ,D ,1, 	(25-JUL-2025 11:27:48)
2,154-0-825002 ,T ,1, 	(25-JUL-2025 11:27:48)
2,154-0-825003 ,D ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721006-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721006-2 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721006-3 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721010-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721010-2 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721011-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721011-2 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721011-3 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721012-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,256-1-721013-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823018 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823019 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823020 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823021 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823022 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823023 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823024 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823025 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823026 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823027 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823028 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823029 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823030 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823031 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823032 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823033 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823034 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823035 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823036 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823037 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823038 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823039 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823040 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823041 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823042 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823043 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823044 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823045 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823046 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823047 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823048 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823049 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823050 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823051 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823052 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824004 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824005 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824005 ,D ,2, 	(25-JUL-2025 11:27:48)
2,1-0-824006 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824007 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824007 ,D ,2, 	(25-JUL-2025 11:27:48)
2,1-0-823053 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-823053 ,D ,2, 	(25-JUL-2025 11:27:48)
2,1-0-824008 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824001 ,I ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824002 ,I ,1, 	(25-JUL-2025 11:27:48)
2,1-0-824003 ,I ,1, 	(25-JUL-2025 11:27:48)
2,43-0-824009 ,I ,1, 	(25-JUL-2025 11:27:48)
2,43-0-824010 ,I ,1, 	(25-JUL-2025 11:27:48)
2,43-0-824011 ,I ,1, 	(25-JUL-2025 11:27:48)
2,20-0-822043 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822032 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822033 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822034 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822035 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822036 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822037 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822038 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822005 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822006 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822007 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822008 ,D ,1, 	(25-JUL-2025 11:27:48)
2,1-0-822009 ,D ,1, 	(25-JUL-2025 11:27:48)
2,51-0-822048 ,D ,1, 	(25-JUL-2025 11:27:48)
2,51-0-823071 ,D ,1, 	(25-JUL-2025 11:27:48)
2,51-0-822012 ,I ,1, 	(25-JUL-2025 11:27:48)
2,110-1-724001-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-724001-2 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-724003-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-724004-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-724005-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-725001-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,110-1-725002-1 ,N ,1, 	(25-JUL-2025 11:27:48)
2,186-0-823096 ,D ,1, 	(25-JUL-2025 11:27:48)
2,159-0-823095 ,D ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823102 ,D ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823102 ,D ,2, 	(25-JUL-2025 11:27:48)
2,278-0-823101 ,D ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823100 ,D ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823104 ,D ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823103 ,T ,1, 	(25-JUL-2025 11:27:48)
2,278-0-823103 ,T ,2, 	(25-JUL-2025 11:27:48)

TOTAL DATA IN EXCEL : 126 	(25-JUL-2025 11:27:48)
 

TOTAL DATA INSERTED : 121 	(25-JUL-2025 11:27:48)
 

TOTAL SKIPPED DATA 5 	(25-JUL-2025 11:27:48)
 
<<END>><<FMS_CONT_PRICE_DTL(P)>> 	(25-JUL-2025 11:27:48)
 

<<START>>,<<FMS_CONT_PRICE_MIN_DTL(P)>>,,,, 	(25-JUL-2025 11:27:48)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,CURVE_NM,TIMESTAMP
2,154-0-823091, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-823091, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,154-0-823091, D, 2, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-823090, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-823090, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,154-0-823090, D, 2, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-823090, D, 2, PPAC, 	(25-JUL-2025 11:27:48)
2,154-0-824014, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-824014, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,154-0-824016, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-824016, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,154-0-824015, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,154-0-824015, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823023, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823023, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823024, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823024, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823025, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823025, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823026, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823026, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823027, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823027, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823028, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823028, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823029, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823029, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823030, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823030, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823031, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823031, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823032, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823032, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823033, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823033, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823034, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
2,1-0-823034, D, 1, PPAC, 	(25-JUL-2025 11:27:48)
2,1-0-823035, D, 1, ICE_JKM, 	(25-JUL-2025 11:27:48)
