

<<START>>,<<FMS_COMPANY_OWNER_MST>>,,, 	(17-FEB-2025 15:57:45)
 
COMPANY_CD,CD,ABBR,EFF_DT,TIMESTAMP
2 , 2,SEIPL , 01/01/2003 00:00:00, 	(17-FEB-2025 15:57:45)
2 , 2,SEIPL , 11/10/2022 00:00:00, 	(17-FEB-2025 15:57:45)

TOTAL DATA IN EXCEL : ,2,,, 	(17-FEB-2025 15:57:45)
 

TOTAL DATA INSERTED :, 2,,, 	(17-FEB-2025 15:57:45)
 

TOTAL SKIPPED DATA ,0,,, 	(17-FEB-2025 15:57:45)
 
<<END>>,<<FMS_COMPANY_OWNER_MST>>,,, 	(17-FEB-2025 15:57:45)
 

<<START>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(17-FEB-2025 15:57:45)
 
COMPANY_CD,ABBR,ADDR_TYPE,EFF_DT,TIMESTAMP,
2  ,SEIPL , B , 26/11/2020 00:00:00, 	(17-FEB-2025 15:57:45)	 (Not Inserted)
2  ,SEIPL , C , 26/11/2020 00:00:00, 	(17-FEB-2025 15:57:45)	 (Not Inserted)
2  ,SEIPL , R , 26/11/2020 00:00:00, 	(17-FEB-2025 15:57:45)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,3,,, 	(17-FEB-2025 15:57:45)
 

TOTAL DATA INSERTED : ,0,,, 	(17-FEB-2025 15:57:45)
 

TOTAL SKIPPED DATA ,3,,, 	(17-FEB-2025 15:57:45)
 
<<END>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(17-FEB-2025 15:57:45)
 

<<START>>,<<FMS_COUNTERPARTY_PLANT_DTL>>,,,,, 	(17-FEB-2025 15:57:45)
 
COMPANY_CD,CD,ABBR,ENTITY,SEQ_NO,EFF_DT,TIMESTAMP,
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , 2, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , 2, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 25 , 01/10/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/07/2023 00:00:00 , 6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 06/01/2023 00:00:00 , 3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 1 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 25 , 01/10/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 4 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 06/01/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/07/2023 00:00:00 , 6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 2 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 06/01/2023 00:00:00 , 3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P3, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P4, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/01/2024 00:00:00 , P6, 	(17-FEB-2025 15:57:47)
2 ,105 , HMEL , C , 3 , 01/09/2024 00:00:00 , P5, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 1 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 2 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 3 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 1 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 2 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,162 , BOROREN , C , 3 , 01/12/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 2 , 01/03/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 1 , 01/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 1 , 01/10/2024 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 2 , 01/03/2024 00:00:00 , R, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 1 , 01/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,151 , KINGASP , C , 1 , 01/10/2024 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 1 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 1 , 14/06/2023 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 3 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 4 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 1 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 1 , 14/06/2023 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 3 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,106 , RATNAGI , C , 4 , 14/06/2023 00:00:00 , B, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 3 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 2 , 30/04/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 2 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 6 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 4 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 1 , 30/04/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 3 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 2 , 30/04/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 2 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 6 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 4 , 01/05/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,107 , IDOINVA , C , 1 , 30/04/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 2 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 2 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 1 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 1 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 4 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 4 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 3 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 3 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 2 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 2 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 1 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 1 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 4 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 4 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 3 , 09/02/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,190 , AGPCGIN , C , 3 , 10/02/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,176 , NESTLIN , C , 1 , 22/03/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,176 , NESTLIN , C , 1 , 22/03/2024 00:00:00 , 1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 1 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 4 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 5 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 2 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 6 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 3 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 1 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 4 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 5 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 2 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 6 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,188 , VISHPRI , C , 3 , 14/03/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 , , SOMANY , C , 1 , 16/03/2023 00:00:00 , 1, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 , , SOMANY , C , 1 , 16/03/2023 00:00:00 , 1, 	(17-FEB-2025 15:57:47)	 (Not Inserted)
2 ,202 , BHOGATD , C , 1 , 14/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,202 , BHOGATD , C , 1 , 18/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,202 , BHOGATD , C , 1 , 14/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,202 , BHOGATD , C , 1 , 18/07/2023 00:00:00 , P2, 	(17-FEB-2025 15:57:47)
2 ,277 , VIGASLD , C , 4 , 06/01/2024 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,277 , VIGASLD , C , 1 , 07/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,277 , VIGASLD , C , 2 , 07/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
2 ,277 , VIGASLD , C , 3 , 15/07/2023 00:00:00 , P1, 	(17-FEB-2025 15:57:47)
