2,1,C,A,1,0,5, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,9, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,10, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,4, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,9, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,5, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,6, 	(09-JUL-2025 10:39:53)
2,1,C,A,1,0,4, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,9, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,10, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,5, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,9, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,4, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,4, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,7, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,7, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,7, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,7, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,1,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,4, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,8, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,4, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,1, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,10, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,2, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,3, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,5, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,6, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,8, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,7, 	(09-JUL-2025 10:39:53)
2,1,C,A,2,0,5, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,7, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,3, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,1,C,A,2,0,9, 	(09-JUL-2025 10:39:53)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,2,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,3,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,4,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,1,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,1,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,5,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,3,C,A,6,0,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,6,1,1, 	(09-JUL-2025 10:39:53)
2,3,C,A,6,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,4,C,A,6,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,7,0,5, 	(09-JUL-2025 10:39:53)
2,4,C,A,1,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,3,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,5,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,7,0,6, 	(09-JUL-2025 10:39:53)
2,4,C,A,7,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,4,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,2,0,1, 	(09-JUL-2025 10:39:53)
2,4,C,A,4,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,4,C,A,8,0,1, 	(09-JUL-2025 10:39:53)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,11,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,15,C,A,1,0,1, 	(09-JUL-2025 10:39:53)
2,15,C,A,1,0,2, 	(09-JUL-2025 10:39:53)
2,20,C,A,1,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,7,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,18,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,3,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,8,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,12,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,9,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,10,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,6,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,4,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,15,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,18,0,1, 	(09-JUL-2025 10:39:53)	 (Not Inserted)
2,20,C,A,5,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,11,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,17,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,14,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,2,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,16,0,1, 	(09-JUL-2025 10:39:53)
2,20,C,A,19,0,1, 	(09-JUL-2025 10:39:53)
2,154,C,A,1,0,2, 	(09-JUL-2025 10:39:53)
2,154,C,A,1,0,2, 	(09-JUL-2025 10:39:53)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,154,,,,,, 	(09-JUL-2025 10:39:53)
 

TOTAL DATA INSERTED : ,61,,,,,, 	(09-JUL-2025 10:39:53)
 

TOTAL SKIPPED DATA ,93,,,,,, 	(09-JUL-2025 10:39:53)
 
<<END>>,<<FMS_LTCORA_AGMT_PLANT>>,,,,,, 	(09-JUL-2025 10:39:53)
 
