

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(23-MAY-2025 15:11:08)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
GSPCL,3,S,1,3,55,0,710087, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,75,2,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,20,0,710057, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,104,0,720001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,105,0,720016, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,116,0,721006, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,117,0,721008, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,117,0,721015, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,121,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,115,0,823023, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,21,0,710009, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,33,0,710071, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,80,0,712001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,39,0,710076, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,40,0,710018, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,42,0,710020, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,42,0,710021, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,43,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,47,0,710019, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,54,0,710025, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,59,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,62,0,710027, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,69,0,711001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,74,0,710030, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,3,0,710037, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,9,0,710045, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,90,0,715002, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,100,2,719008, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,55,0,710085, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,56,0,710084, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,14,0,710053, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,119,0,823025, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,123,0,724002, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,115,0,823024, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,118,0,823026, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,22,0,710009, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,23,0,710008, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,69,1,711001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,37,0,710074, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,37,0,710015, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,41,0,710019, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,42,0,710080, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,43,0,710081, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,43,0,710022, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,49,0,710084, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,63,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,66,0,710028, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,76,0,711004, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,2,0,1,0,710031, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,1,0,710002, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,2,0,710036, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,2,0,710037, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,4,0,710036, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,11,0,710047, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,12,0,710049, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,16,0,710006, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,18,0,710008, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,55,0,710025, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,56,0,710089, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,57,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,19,0,710058, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,120,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,107,0,720024, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,102,2,719011, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,29,0,710064, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,30,0,710065, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,35,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,68,1,711001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,86,0,713001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,38,0,710015, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,45,0,710019, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,53,0,710023, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,54,0,710085, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,70,0,711001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,1,0,710035, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,3,0,710035, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,15,0,710051, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,19,0,710055, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,19,0,710057, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,19,0,710059, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,19,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,20,0,710059, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,112,0,721010, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,117,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,123,1,724002, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,4,125,0,824005, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,102,0,719011, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,114,0,721001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,21,0,710057, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,22,0,710059, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,23,0,710060, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,25,0,710061, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,34,0,710068, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,34,0,710069, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,67,1,711001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,77,1,711010, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,82,0,713001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,82,1,713001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,85,0,713001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,39,0,710017, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,41,0,710078, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,52,0,710085, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,59,0,710090, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,67,0,711001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,75,0,710099, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,75,0,711004, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,2,0,2,0,710031, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,5,0,710039, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,7,0,710041, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,91,0,715001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,56,0,710088, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,58,0,710088, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,75,1,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,106,0,720020, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,110,0,720024, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,111,0,721009, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,21,0,710007, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,13,0,710053, 	(23-MAY-2025 15:11:09)
