2,2024-2025,27,571,DMH022/24-25, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,572,DMH020/24-25, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,573,DMH002/24-25, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,574,DMH003/24-25, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,575,CMH002/24-25, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,576,DMH006/24-25, 	(12-DEC-2025 16:26:01)
2,2023-2024,27,739,DMH037/23-24, 	(12-DEC-2025 16:26:01)
2,2024-2025,27,577,CMH007/24-25, 	(12-DEC-2025 16:26:01)
2,2021-2022,24,490,D008/21-22, 	(12-DEC-2025 16:26:01)
2,2021-2022,24,491,C005/21-22, 	(12-DEC-2025 16:26:01)
2,2022-2023,24,643,D013/22-23, 	(12-DEC-2025 16:26:01)
2,2022-2023,24,644,D028/22-23, 	(12-DEC-2025 16:26:01)
2,2023-2024,24,752,D007/23-24, 	(12-DEC-2025 16:26:01)
2,2019-2020,24,905,D011/19-20, 	(12-DEC-2025 16:26:01)
2,2025-2026,27,2,2DRMH0003/25-26, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,578,CMH024/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,597,C011/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,753,C008/23-24, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,492,D020/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,493,D024/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,494,D032/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,495,D016/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,496,D019/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,497,D010/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,498,D011/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,499,D021/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,500,D023/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,501,D025/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,502,D026/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,503,D028/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,504,D030/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,505,D017/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,506,D027/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,507,D033/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,508,D034/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,509,D012/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,510,D014/21-22, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,740,DMH015/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,579,DMH039/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,28,586,DAP004/24-25, 	(12-DEC-2025 16:26:02)
2,2020-2021,24,939,D046/20-21, 	(12-DEC-2025 16:26:02)
2,2020-2021,24,940,D047/20-21, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,649,DMH028/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,741,DMH012/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,741,DAP008/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,580,DMH043/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,581,DMH040/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,28,587,DAP005/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,28,588,DAP006/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,28,588,DMH044/24-25, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2024-2025,28,588,DAP007/24-25, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2024-2025,27,582,DMH042/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,583,CMH022/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,754,C001/23-24, 	(12-DEC-2025 16:26:02)
2,2020-2021,24,941,D049/20-21, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,742,DMH039/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,650,DMH012/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,651,DMH014/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,652,DMH005/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,653,DMH003/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,654,DMH010/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,655,DMH023/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,743,CMH009/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,744,DMH001/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,656,DMH024/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,657,DMH029/22-23, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,598,D029/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,599,D012/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,600,D016/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,601,D023/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,602,D027/24-25, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,511,D018/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,512,D031/21-22, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,645,D006/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,646,D008/22-23, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,513,D029/21-22, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,647,D018/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,755,D009/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,756,C009/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,757,D023/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,603,D009/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,758,D012/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,604,D008/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,605,D015/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,606,D019/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,607,D025/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,608,D026/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,759,D043/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,648,D023/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,649,D024/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,650,D025/22-23, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,514,D015/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,515,D035/21-22, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,651,D016/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,652,D021/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,653,D022/22-23, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,516,D022/21-22, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,654,D001/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,655,D002/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,656,D005/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,657,D010/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,658,D014/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,659,D017/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,660,D019/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,661,D020/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,662,D027/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,663,D026/22-23, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,517,D013/21-22, 	(12-DEC-2025 16:26:02)
2,2021-2022,24,518,C004/21-22, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,584,DMH005/24-25, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,658,CMH004/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,745,DMH008/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,746,DMH019/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,747,CMH004/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,664,D012/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,760,C003/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,761,C039/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,762,C030/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,763,D040/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,764,D031/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,748,DMH014/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,749,DMH018/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,659,DMH033/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,660,DMH021/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,750,DMH017/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,661,DMH018/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,751,DMH003/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,752,DMH011/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,662,DMH025/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,753,DMH005/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,765,D018/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,665,D007/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,666,D009/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,766,C006/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,24,667,D011/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,754,DMH035/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,585,CMH008/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,586,DMH026/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,587,DMH030/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,588,DMH034/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,755,CMH018/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,589,DMH008/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,590,DMH017/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,591,CMH015/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,592,DMH032/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,593,DMH036/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,594,CMH021/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,756,CMH017/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,595,DMH001/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,596,DMH010/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,597,DMH011/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,598,CMH011/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,599,DMH023/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,600,DMH021/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,601,DMH004/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,602,DMH019/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,603,CMH003/24-25, 	(12-DEC-2025 16:26:02)
2,2025-2026,27,3,2DRMH0002/25-26, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,604,DMH041/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,605,CMH023/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,606,DMH038/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,607,CMH017/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,608,CMH020/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,767,D025/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,768,C038/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,769,D004/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,770,D028/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,609,D001/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,771,C041/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,772,D017/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,773,C029/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,774,C034/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,775,D003/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,776,C019/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,777,C020/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,778,C027/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,779,D038/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,780,C004/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,757,CMH002/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,609,DMH031/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,610,DMH033/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,611,DMH035/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,612,DMH037/24-25, 	(12-DEC-2025 16:26:02)
2,2025-2026,27,612,2DRMH0009/25-26, 	(12-DEC-2025 16:26:02)
2,2025-2026,27,612,2DRMH0008/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2024-2025,27,613,DMH024/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,614,DMH027/24-25, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,663,DMH007/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,664,DMH013/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,665,DMH015/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,666,DMH009/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,667,DMH022/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,668,DMH019/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,669,DMH026/22-23, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,670,DMH030/22-23, 	(12-DEC-2025 16:26:02)
2,2025-2026,27,670,2DRMH0006/25-26, 	(12-DEC-2025 16:26:02)
2,2025-2026,27,670,2DRMH0010/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,27,670,2DRMH0005/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,27,670,2DRMH0004/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,27,670,2DRMH0007/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,27,670,2DRMH0011/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2023-2024,27,758,CMH003/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,781,C002/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,615,CMH005/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,24,782,D002/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,671,DMH032/22-23, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,616,CMH009/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,617,DMH009/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,618,DMH013/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,619,DMH018/24-25, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,672,DMH020/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,759,DMH009/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,673,DMH027/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,760,DMH002/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,761,DMH007/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,762,DMH010/23-24, 	(12-DEC-2025 16:26:02)
2,2022-2023,27,674,DMH017/22-23, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,763,DMH004/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,610,D028/24-25, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,764,DMH038/23-24, 	(12-DEC-2025 16:26:02)
2,2023-2024,27,765,CMH019/23-24, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,611,D031/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,612,D036/24-25, 	(12-DEC-2025 16:26:02)
2,2025-2026,24,612,2DRMH0001/25-26, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,613,C010/24-25, 	(12-DEC-2025 16:26:02)
2,2025-2026,24,613,2CRAP0001/25-26, 	(12-DEC-2025 16:26:02)
2,2025-2026,24,613,2CRMH0001/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,24,613,2CRGJ0001/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2024-2025,27,620,CMH018/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,27,621,CMH019/24-25, 	(12-DEC-2025 16:26:02)
2,2024-2025,24,614,D037/24-25, 	(12-DEC-2025 16:26:02)
2,2025-2026,24,614,2CRAP0002/25-26, 	(12-DEC-2025 16:26:02)
2,2025-2026,24,614,2DRGJ0002/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,24,614,2DRGJ0002/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,24,614,2CRMH0002/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
2,2025-2026,24,614,2CRMH0002/25-26, 	(12-DEC-2025 16:26:02)	 (Not Inserted)
