

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(27-APR-2025 11:08:26)
2,124, 0, 0,825145, 2,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,51, 0, 0,825098, 1,I, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,81, 0, 0,825157, 0,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,81, 0, 0,825157, 0,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,124, 0, 0,825145, 2,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,124, 0, 0,825145, 2,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,81, 0, 0,825157, 0,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825135, 0,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825132, 1,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825132, 1,D, 	(27-APR-2025 11:09:09)
2,124, 0, 0,825145, 2,I, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825137, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825136, 2,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825142, 2,T, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825059, 13,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825060, 4,D, 	(27-APR-2025 11:09:09)
2,154, 0, 0,825142, 2,T, 	(27-APR-2025 11:09:09)
2,1, 0, 0,825057, 21,D, 	(27-APR-2025 11:09:09)
