

<<START>>,<<FMS_LTCORA_CONT_BILLING_DTL>>,, 	(12-SEP-2025 16:03:34)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,20 , C,A,10,0,19023,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,5,1,19002,0,Q, 	(12-SEP-2025 16:03:34)
2,20 , C,A,15,0,19024,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,5,1,19003,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,5,1,19004,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,5,0,20001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,15 , C,A,1,0,20002,0,O, 	(12-SEP-2025 16:03:34)
2,15 , C,A,1,0,20002,0,O, 	(12-SEP-2025 16:03:34)
2,20 , C,A,18,0,20003,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2, , C,,,,,,, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,3 , C,A,5,1,19004,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,3 , C,A,5,1,19003,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,3 , C,A,5,1,19002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,3 , C,A,5,1,19005,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,20 , C,A,16,0,19025,0,Q, 	(12-SEP-2025 16:03:34)
2,20 , C,A,18,0,20004,0,Q, 	(12-SEP-2025 16:03:34)
2,20 , C,A,17,0,20005,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,6,0,21002,0,Q, 	(12-SEP-2025 16:03:34)
2,20 , C,A,19,0,25004,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,7,0,24001,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,7,0,24001,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,7,0,24001,0,Q, 	(12-SEP-2025 16:03:34)
2, , C,,,,,,, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,20 , C,A,19,0,25003,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,25001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,1 , C,A,3,0,25002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)
2,1 , C,A,3,0,14001,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)
2,3 , C,A,6,0,13001,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,4 , C,A,8,0,14002,0,Q, 	(12-SEP-2025 16:03:34)	 (Not Inserted)
2,1 , C,A,1,0,18001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,18001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,17001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,19001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,21001,0,O, 	(12-SEP-2025 16:03:34)
2,20 , C,A,17,0,20005,0,Q, 	(12-SEP-2025 16:03:34)

TOTAL DATA IN EXCEL : ,194,,,,,, 	(12-SEP-2025 16:03:34)
 

TOTAL DATA INSERTED : ,180,,,,,, 	(12-SEP-2025 16:03:34)
 

TOTAL SKIPPED DATA ,14,,,,,, 	(12-SEP-2025 16:03:34)
 
<<END>>,<<FMS_LTCORA_CONT_BILLING_DTL>>,,,,,, 	(12-SEP-2025 16:03:34)
 

<<START>>,<<FMS_LTCORA_CONT_STRG_CRG>>,, 	(12-SEP-2025 16:03:34)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,SEQ_NO,TIMESTAMP,
2,20 , C,A,19,0,Q,25004,0,1, 	(12-SEP-2025 16:03:34)
2,20 , C,A,19,0,Q,25004,0,2, 	(12-SEP-2025 16:03:34)
2,20 , C,A,19,0,Q,25004,0,3, 	(12-SEP-2025 16:03:34)

TOTAL DATA IN EXCEL : ,3,,,,,, 	(12-SEP-2025 16:03:34)
 

TOTAL DATA INSERTED : ,3,,,,,, 	(12-SEP-2025 16:03:34)
 

TOTAL SKIPPED DATA ,0,,,,,, 	(12-SEP-2025 16:03:34)
 
<<END>>,<<FMS_LTCORA_CONT_STRG_CRG>>,,,,,, 	(12-SEP-2025 16:03:34)
 

<<START>>,<<FMS_LTCORA_CONT_CARGO_DTL>>,, 	(12-SEP-2025 16:03:34)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,TIMESTAMP,
2,1 , C,A,1,0,O,15002,0,1, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,2, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,3, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,4, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,5, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,6, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,7, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,8, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,9, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,10, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,11, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,12, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,13, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,14, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,15, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,16, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,17, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,18, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,19, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,20, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,21, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,22, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,23, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,24, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,25, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,26, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,27, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,28, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,29, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,30, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,31, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,32, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,33, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,34, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,35, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,36, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,15002,0,37, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,1, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,2, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,3, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,4, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,5, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,6, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,7, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,8, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,9, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,10, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,11, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,12, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,13, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,14, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,15, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,16, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,17, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,18, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,19, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,20, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,21, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,22, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,23, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,24, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,25, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,26, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,27, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,28, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,29, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,30, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,31, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,32, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,33, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,34, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,35, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,36, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,37, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,38, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,39, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,40, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,16001,0,41, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,1, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,2, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,3, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,4, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,5, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,6, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,7, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,8, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,9, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,10, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,11, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,12, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,13, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,14, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,15, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,16, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,17, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,18, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,19, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,20, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,21, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,22, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,23, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,24, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,25, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,26, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,27, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,28, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,29, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,30, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,31, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,32, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,33, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,34, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,35, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,36, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,37, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,17001,0,38, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,1, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,2, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,3, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,4, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,5, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,6, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,7, 	(12-SEP-2025 16:03:34)
2,1 , C,A,1,0,O,18001,0,8, 	(12-SEP-2025 16:03:34)
