

<<START>>,<<FMS_GTA_FFLOW_INV_DTL>>,, 	(28-AUG-2025 12:05:41)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE,INVOICE_TYPE, INVOICE_SEQ, INV_NO ,LINE_NO,LINE_DESC,TIMESTAMP,
2,4,1,0,41,0,C,IC,28,UPG2A24109007221,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,41,0,C,IC,28,UPG2A24109007221,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,28,UPG2A24109008171,1,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,41,0,C,IC,29,UPG2A24109008172,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,41,0,C,IC,29,UPG2A24109008172,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,29,UPG2A24109008766,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,29,UPG2A24109008766,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,41,0,C,IC,30,UPG2A24109008767,1,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,30,UPG2A24109000074,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,30,UPG2A24109000304,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,40,0,C,TC,39,UPG2A23109016592,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,39,UPG2A23109016592,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,39,UPG2A24109004841,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,39,UPG2A24109005743,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,40,0,C,TC,49,UPG2A24109009692,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,49,UPG2A24109009692,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,49,UPG2A24109014800,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,49,UPG2A24109014800,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,40,0,C,TC,56,UPG2A24109014826,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,56,UPG2A24109014826,2,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,57,UPG2A24109016522,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,57,UPG2A24109016522,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,58,UPG2A24109017449,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,40,0,C,TC,58,UPG2A24109017449,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,58,UPG2A24109007189,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109004889,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109004889,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109005570,2,Ship or Pay Charges, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
