
<<START>>,<<FMS_ENTITY_CONTACT_MST>>,, 	(12-MAR-2025 17:57:27)
MINDA,54,C,12,29/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,10,16/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,5,16/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,16,19/07/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,15,29/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,13,29/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,14,29/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,5,01/02/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,10,21/02/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,1,01/02/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,6,03/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,3,05/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,17,19/07/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,12,29/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,10,16/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,5,16/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
MINDA,54,C,16,19/07/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,2,04/11/2020 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,3,03/04/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,1,04/11/2020 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,2,04/11/2020 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,3,03/04/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
LEIPL,55,C,1,04/11/2020 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,1,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,5,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,6,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,8,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,7,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,1,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,5,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,6,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,8,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SCHOTT,56,C,7,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,6,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/01/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,8,15/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,7,23/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,6,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/01/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,4,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,8,15/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HIL,57,C,7,23/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,2,01/04/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,1,01/04/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,3,01/04/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,2,01/04/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,1,01/04/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
HCGD-B,58,C,3,01/04/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,4,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,3,25/04/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,5,24/09/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,2,25/04/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,1,21/07/2020 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,4,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,3,25/04/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,5,24/09/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,2,25/04/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
BIPL,59,C,1,21/07/2020 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,1,23/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,1,23/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,3,11/02/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,3,11/02/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,2,23/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,2,23/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,1,23/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,1,23/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,3,11/02/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,3,11/02/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,2,23/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
EXXARO,60,C,2,23/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,2,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,2,04/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,8,22/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,9,08/09/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,1,04/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,10,01/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,2,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,2,04/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,8,22/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,9,08/09/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,1,04/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
KAJARIA,68,C,10,01/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,5,01/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,4,09/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,2,09/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,1,01/02/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,1,09/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,3,09/06/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,5,01/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,4,09/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,2,09/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,1,01/02/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,1,09/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
SISECAM,70,C,3,09/06/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,4,05/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,6,05/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,2,04/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,5,05/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,7,05/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,4,05/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,6,05/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,2,04/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,5,05/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
ATPL,71,C,7,05/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:30)
OPAL,72,C,5,28/07/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:30)
OPAL,72,C,1,28/07/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,28/07/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,12,22/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,28/07/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,5,28/07/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,28/07/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,28/07/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,12,22/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,28/07/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
OPAL,72,C,1,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,4,14/04/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,1,04/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,5,02/05/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,3,11/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,2,04/08/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,6,02/05/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,4,14/04/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,1,04/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,5,02/05/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,3,11/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,2,04/08/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
JKPAPER,73,C,6,02/05/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,2,28/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,3,25/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,1,06/09/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,2,28/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,3,25/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
STL,74,C,1,06/09/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,1,01/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,3,08/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,2,01/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,1,01/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,3,08/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CELLO,76,C,2,01/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/10/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,1,30/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,6,14/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,1,30/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/10/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,3,30/12/2021 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/10/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/09/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,1,30/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,6,14/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,1,30/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/10/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,2,01/09/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
RCF,78,C,3,30/12/2021 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,1,25/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,3,25/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,2,25/01/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,1,25/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,3,25/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BWRL,79,C,2,25/01/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,1,14/02/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,3,10/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,3,06/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,2,14/02/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,1,14/02/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,3,10/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,3,06/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VIRGO,81,C,2,14/02/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BLPL,82,C,1,26/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BLPL,82,C,1,26/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GIPSKARTON,83,C,1,24/03/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GIPSKARTON,83,C,1,24/03/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGPL,84,T,2,28/04/2005 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGPL,84,T,4,28/04/2005 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGPL,84,T,3,27/04/2009 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGPL,84,T,1,28/04/2005 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,7,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,1,21/04/2006 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,9,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,5,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,6,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,8,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,2,21/04/2006 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,10,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,11,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,12,01/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,12,23/04/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GSPL,97,R,4,01/09/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,9,01/12/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,7,01/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,3,15/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,4,15/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,11,01/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,10,01/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,1,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,5,01/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,8,01/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,2,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,6,01/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,9,01/12/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,7,01/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,3,15/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,4,15/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,11,01/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,10,01/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,1,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,5,01/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,8,01/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,2,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGLPL,110,C,6,01/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,8,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,4,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,3,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,9,01/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,10,01/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,6,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,1,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,2,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,7,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,8,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,4,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,3,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,9,01/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,10,01/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,6,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,1,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,2,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
TGBPL,111,C,7,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,4,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,3,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,6,01/08/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,1,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,2,29/04/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,4,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,3,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,6,01/08/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,1,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BGEPL,112,C,2,29/04/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IMCL,113,C,1,15/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IMCL,113,C,1,15/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,4,14/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,3,14/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,2,14/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,1,14/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,4,14/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,3,14/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,2,14/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
VVF India,115,C,1,14/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,4,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,3,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,6,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,4,26/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,9,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,10,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,2,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,1,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,5,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,7,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,8,24/05/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,4,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,3,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,6,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,4,26/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,9,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,10,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,2,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,1,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,5,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,7,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GNFC,116,C,8,24/05/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MEGHHQX,117,C,1,22/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MEGHHQX,117,C,2,22/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MEGHHQX,117,C,1,22/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MEGHHQX,117,C,2,22/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,1,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,2,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,3,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,4,28/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
