
<<START>>,<<FMS_SUPPLY_CONT_MST(DLNG)>>,, 	(14-SEP-2025 12:45:07)
COMFIND,1,0,4,1,F, 	(14-SEP-2025 12:45:09)
COMFIND,1,0,6,0,F, 	(14-SEP-2025 12:45:09)
COMFIND,1,0,7,0,F, 	(14-SEP-2025 12:45:09)
COMFIND,1,0,3,1,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,1,2,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,6,0,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,4,0,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,5,0,F, 	(14-SEP-2025 12:45:09)
KINGASP,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,2,1,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,3,1,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
AGPCGIN,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,2,1,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,3,1,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,4,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,5,0,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,5,1,F, 	(14-SEP-2025 12:45:09)
VISHPRI,1,0,4,1,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,2,1,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,3,1,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,4,1,F, 	(14-SEP-2025 12:45:09)
BHOGATD,1,0,4,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,6,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,1,2,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,2,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,4,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,4,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,7,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,8,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,8,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,5,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,3,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,6,1,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,7,0,F, 	(14-SEP-2025 12:45:09)
VIGASLD,1,0,5,1,F, 	(14-SEP-2025 12:45:09)
GOLDPFG,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
GOLDPFG,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
KUTCHCL,1,0,1,0,F, 	(14-SEP-2025 12:45:09)
KUTCHCL,1,0,3,0,F, 	(14-SEP-2025 12:45:09)
KUTCHCL,1,0,1,1,F, 	(14-SEP-2025 12:45:09)
KUTCHCL,1,0,2,0,F, 	(14-SEP-2025 12:45:09)
KUTCHCL,1,0,2,1,F, 	(14-SEP-2025 12:45:09)

TOTAL DATA EXTRACTED :,463,,  	(14-SEP-2025 12:45:09)
 
<<END>>,<<FMS_SUPPLY_CONT_MST(DLNG)>>,, 	(14-SEP-2025 12:45:09)
 
<<START>>,<<FMS_SUPPLY_CONT_PLANT(DLNG)>>,,,, 	(14-SEP-2025 12:45:09)
 
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
ATGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,5, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGIPL,1,0,3, 	(14-SEP-2025 12:45:09)
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BIL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIPL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HALHFGL,1,0,1, 	(14-SEP-2025 12:45:09)
