
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(08-SEP-2025 14:41:31)
,SEMTPL,2,2024-2025,T,1SGJ0001/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0002/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0003/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0004/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0006/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0007/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,2,2024-2025,T,1SGJ0009/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,4,2024-2025,T,1SGJ0008/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,3,2024-2025,D,1SAP0020/24-25, 	(08-SEP-2025 14:41:39)
,SEMTPL,3,2024-2025,D,1SAP0021/24-25, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200777, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200794, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200775, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200792, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200881, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200894, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200879, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200892, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200956, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221200970, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200954, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225200968, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201051, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201065, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201050, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201064, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201147, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201161, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201146, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201160, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201363, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201375, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201362, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201374, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201516, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201528, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201515, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201527, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201687, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2023,D,3221201698, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201686, 	(08-SEP-2025 14:41:39)
,BP,1,2022-2023,D,3225201697, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2024,D,3221201797, 	(08-SEP-2025 14:41:39)
,RIL,1,2022-2024,D,3221201807, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200021, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200031, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200021, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200031, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200121, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200132, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200121, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200132, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200222, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200235, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200222, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200235, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200321, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200334, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200321, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200334, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200419, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200431, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200419, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200431, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200528, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200540, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200528, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200540, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200640, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200650, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200640, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200650, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200756, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200768, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200756, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200768, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200887, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200897, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200887, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200897, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200998, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201008, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200998, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201008, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201121, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201132, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201121, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201132, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201241, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201253, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201241, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201253, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201365, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201378, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201365, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201378, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201512, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201524, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201512, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201524, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201667, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201681, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201667, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201681, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201833, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201847, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201833, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201847, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202037, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202051, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202037, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202051, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202210, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202222, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202210, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202222, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202378, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202389, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202378, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202389, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202538, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202549, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202538, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202549, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202704, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202722, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202704, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202722, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202864, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202875, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202864, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202875, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231203014, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231203015, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235203014, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235203015, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200256, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200256, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200355, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200355, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200453, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200453, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200561, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200561, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200670, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200671, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200670, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200671, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200789, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200790, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200789, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200790, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231200915, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235200915, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201027, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201027, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201152, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201153, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201152, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201153, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201272, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201273, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201272, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201273, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201398, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201399, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201398, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201399, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201544, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201545, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201544, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201545, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201704, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201705, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201704, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201705, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201868, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231201869, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201868, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235201869, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202069, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202070, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202069, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202070, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202240, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202241, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202240, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202241, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202408, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202409, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202408, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202409, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202569, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202570, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202569, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202570, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202759, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202762, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202759, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202762, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202896, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231202897, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202896, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235202897, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231203059, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2024,D,3231203060, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235203059, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2024,D,3235203060, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2025,D,3231203219, 	(08-SEP-2025 14:41:39)
,RIL,1,2023-2025,D,3231203220, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2025,D,3235203219, 	(08-SEP-2025 14:41:39)
,BP,1,2023-2025,D,3235203220, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200050, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200051, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200050, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200051, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200208, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200209, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200208, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200209, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200363, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200363, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200524, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200524, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200686, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200687, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200686, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200687, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200835, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241200836, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200835, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245200836, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241201022, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245201022, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241201173, 	(08-SEP-2025 14:41:39)
,BP,1,2024-2025,D,3245201173, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241201336, 	(08-SEP-2025 14:41:39)
,RIL,1,2024-2025,D,3241201337, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201336, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201337, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201491, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201491, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201653, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100082, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201653, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100082, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201897, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100097, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201897, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100097, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202053, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202054, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100105, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202053, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202054, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100105, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202201, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202202, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100114, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202201, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202202, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100114, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202349, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100123, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202349, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D, 3245100123, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202505, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D, 3241100133, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202505, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100133, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202657, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202657, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202810, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202810, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202971, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100159, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202971, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D, 3245100159, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203193, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100167, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203193, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100167, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203404, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100176, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203404, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100176, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203622, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100186, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203622, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100186, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231200590, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235200590, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231200699, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235200699, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231200819, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235200819, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231200943, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235200943, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201057, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201057, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201182, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201182, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201304, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201304, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201433, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201433, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201581, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201582, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201581, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201582, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201737, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201737, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231201901, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235201901, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202097, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202097, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202271, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202271, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202440, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202440, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202601, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202601, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202823, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202823, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202930, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202930, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231203088, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235203088, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2025,D,3231203247, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2025,D,3235203247, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200079, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200079, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200238, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200238, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200392, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200392, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200553, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200553, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200715, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200715, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200865, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200865, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201051, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201052, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100051, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201051, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201052, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100051, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201202, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201203, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100058, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201202, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201203, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100058, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201366, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201367, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100066, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201366, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201367, 	(08-SEP-2025 14:41:40)
