

<<START>>,<<FMS_SUPPLY_CONT_MST>>,,, 	(04-JUN-2025 15:53:08)
296,0,150,1,5,L,Gail,1, 	(04-JUN-2025 15:53:15)
296,0,150,1,2,L,PipeInfra,5, 	(04-JUN-2025 15:53:15)
296,0,150,1,4,L,PipeInfra,5, 	(04-JUN-2025 15:53:15)
296,0,150,1,7,L,Gail,1, 	(04-JUN-2025 15:53:15)
296,0,150,1,3,L,Gail,1, 	(04-JUN-2025 15:53:15)
296,0,150,1,6,L,PipeInfra,5, 	(04-JUN-2025 15:53:15)
296,0,150,1,1,L,PipeInfra,1, 	(04-JUN-2025 15:53:15)
296,0,150,1,5,L,PipeInfra,1, 	(04-JUN-2025 15:53:15)

TOTAL DATA EXTRACTED :,791 ,,,,,,,, 	(04-JUN-2025 15:53:15)
 
<<END>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(04-JUN-2025 15:53:15)
 
<<START>>,<<FMS_SUPPLY_CONT_PLANT>>,,,, 	(04-JUN-2025 15:53:15)
 
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,3,0,6, 	(04-JUN-2025 15:53:16)
RIL,3,0,16, 	(04-JUN-2025 15:53:16)
RIL,3,0,17, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,3,0,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,3,0,1, 	(04-JUN-2025 15:53:16)
RIL,3,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,3,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,3,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,10, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,3,0,18, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,3,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,10, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,6, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,3,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,10, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,1,2, 	(04-JUN-2025 15:53:16)
RIL,2,1,8, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,6, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,1,9, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,7, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,3, 	(04-JUN-2025 15:53:16)
RIL,2,1,4, 	(04-JUN-2025 15:53:16)
RIL,2,1,1, 	(04-JUN-2025 15:53:16)
RIL,2,1,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,1, 	(04-JUN-2025 15:53:16)
RIL,2,0,5, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,2,0,4, 	(04-JUN-2025 15:53:16)
RIL,2,0,2, 	(04-JUN-2025 15:53:16)
RIL,2,0,3, 	(04-JUN-2025 15:53:16)
RIL,T,5,0,15, 	(04-JUN-2025 15:53:16)
RIL,T,1,0,15, 	(04-JUN-2025 15:53:16)
RIL,T,3,0,15, 	(04-JUN-2025 15:53:16)
RIL,T,2,0,15, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,5,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,1,0,1, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,4,0,1, 	(04-JUN-2025 15:53:16)
MGL,5,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,4,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,4,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,1,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,1,0,1, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,1,0,1, 	(04-JUN-2025 15:53:16)
MGL,2,0,1, 	(04-JUN-2025 15:53:16)
MGL,4,0,1, 	(04-JUN-2025 15:53:16)
MGL,5,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,0,1, 	(04-JUN-2025 15:53:16)
MGL,3,0,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,6,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
MGL,T,0,2,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,4,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,2,0,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
GSPCL,1,3,1, 	(04-JUN-2025 15:53:16)
